,Compiler,torchbench,huggingface,timm_models
eager,eager,3.30,6.39,5.04
aot_eager,aot_eager,9.23,16.10,12.89
aot_cudagraphs,aot_cudagraphs,13.91,67.20,49.33
aot_nvfuser,aot_nvfuser,28.04,0.0,68.47
inductor,inductor,99.61,90.09,171.70
