dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,22.776810,19.196188,7.751336,2.432077,10.522253,4.557981,1.730804,0.292405,10.325310,5.527073
cuda,Background_Matting,4,23.465824,20.050598,8.600433,3.921411,11.066158,5.359719,2.804041,0.254564,6.497390
cuda,LearningToPaint,96,9.444486,8.163929,3.848434,1.479175,4.437049,1.548299,0.630701,0.090433,2.112991
cuda,Super_SloMo,6,28.670055,24.286466,9.803141,4.623016,11.069206,5.430553,2.228191,0.147506,6.125093
cuda,alexnet,128,3.154213,2.886031,2.219100,0.305447,3.490182,0.793490,0.399220,0.017085,1.584273
cuda,attention_is_all_you_need_pytorch,256,23.757858,20.554556,9.274556,2.683132,12.376469,4.864022,2.235376,0.351629,12.302874,5.915514
cuda,dcgan,32,3.058653,2.804216,2.063978,0.298965,2.577955,0.204613,0.090194,0.013795,0.821667
cuda,demucs,4,2.740343,1.815652,1.609117,0.133273,1.469485,0.163642,0.082240,0.012983
cuda,densenet121,4,58.223237,50.601802,23.524803,12.838507,24.196722,13.875570,4.676444,0.743499,13.802667
cuda,dlrm,1024,1.990978,1.810503,1.221749,0.374680,2.015333,0.344176,0.113724,0.016037,1.175721
cuda,drq,1,3.447291,3.106020,2.528907,0.229920,3.481357,0.162362,0.084004,0.017143,1.192574
cuda,fastNLP_Bert,6,22.113551,18.381023,8.864473,2.133747,12.098084,4.121793,1.716954,0.291483,5.352884,5.481998
cuda,functorch_dp_cifar10,64,7.858056,7.044699,3.827904,1.652908,6.180894,2.419741,0.733570,0.069272,4.051157,0.700390
cuda,hf_Albert,8,12.272055,10.666441,4.721357,1.704124,8.088625,3.452390,1.183209,0.159507,3.762376,5.153111
cuda,hf_Bart,4,28.784570,24.382988,11.242423,3.073440,15.046618,5.459553,2.143275,0.417733,3.548632,7.273782
cuda,hf_Bert,4,19.905713,16.414263,6.672381,2.129633,9.534109,3.791999,1.856897,0.287714,1.877553,5.098381
cuda,hf_Bert_large,4,36.978360,29.889216,11.075712,4.272075,15.758214,7.707130,3.093947,0.712119,1.642904,9.462958
cuda,hf_DistilBert,8,10.933440,9.374066,4.959696,1.091159,6.923523,2.064361,1.105861,0.132318,4.827993,3.111205
cuda,hf_GPT2,4,21.487449,17.797694,8.065715,2.665645,10.159196,3.404461,1.543674,0.252158,4.084529,4.878224
cuda,hf_GPT2_large,4,59.905521,48.869425,19.222039,7.593042,24.204980,11.735586,4.407262,1.235145,2.757150,13.635145
cuda,hf_Longformer,2,70.286255,60.444742,31.899223,6.498595,38.889881,17.510523,5.604991,0.452428,4.338851,14.142304
cuda,hf_Reformer,4,14.854762,11.943922,8.957837,1.366593,9.146237,1.317332,0.674033,0.063785,3.606944,1.598873
cuda,hf_T5,8,25.294945,21.238050,8.456166,2.171307,11.645036,4.574198,1.780299,0.335833,5.869344,5.705276
cuda,hf_T5_large,2,95.892661,77.722121,28.636240,8.908170,41.788595,21.477319,6.820470,2.712032,24.349561,23.219112
cuda,lennard_jones,1000,1.929261,1.788553,1.539796,0.036090,2.109696,0.087879,0.041905,0.007831,0.610530
cuda,mnasnet1_0,32,22.457650,19.382237,8.906255,4.079109,9.193935,3.810838,1.683396,0.242960,4.646008,2.207286
cuda,mobilenet_v2,96,23.573803,20.194303,9.212990,3.712863,9.368247,4.204964,1.805409,0.273769,4.384091
cuda,mobilenet_v3_large,32,23.751868,20.441737,9.045593,4.453015,10.064304,4.244404,1.811779,0.274798,5.587413,32.779319
cuda,nvidia_deeprecommender,256,2.318999,2.120873,1.677091,0.124130,2.766411,0.116254,0.062881,0.010898,1.220744,0.388284
cuda,phlippe_densenet,128,23.471361,20.057915,9.334268,4.141911,10.311280,4.526909,2.070489,0.263876,5.400251
cuda,phlippe_resnet,128,8.827359,7.595504,3.575895,1.524537,4.104038,1.102189,0.602715,0.081060,2.094890
cuda,pytorch_CycleGAN_and_pix2pix,1,10.629704,9.114157,3.560712,1.546582,5.433935,2.195230,0.738776,0.073589,3.462059
cuda,pytorch_stargan,16,9.244696,8.136978,3.904309,1.440513,4.891939,1.465494,0.451379,0.066399,38.151563,2.474616
cuda,pytorch_struct,200,3.543083,3.198935,2.452402,0.163047,3.915594,0.391167,0.137002,0.024394,18.236270,1.638290
cuda,pytorch_unet,1,12.253345,10.463267,4.633459,1.666397,5.816010,2.232132,1.206924,0.092571,2.901018
cuda,resnet152,32,61.012833,51.382506,18.237125,11.047974,17.940221,10.081001,3.789182,1.045468,11.085026,2.783840
cuda,resnet18,16,9.716960,8.505869,4.408622,1.774891,5.290414,1.749202,0.737426,0.083294,2.699534,2.544099
cuda,resnet50,32,21.974766,18.819798,8.073086,3.838826,8.726831,4.131444,1.528878,0.239949,4.603565,2.792353
cuda,resnext50_32x4d,8,21.082675,17.927056,7.161013,3.673157,7.929912,3.400756,1.565954,0.221332,4.555901,2.521856
cuda,shufflenet_v2_x1_0,128,24.351163,20.856052,8.975786,4.170574,10.244223,4.911622,2.430609,0.324111,5.781058
cuda,soft_actor_critic,256,2.694917,2.513249,2.265412,0.068463,3.213024,0.064996,0.040704,0.007344,1.021379
cuda,speech_transformer,32,26.846100,22.476076,9.630999,2.728020,13.734710,5.484833,2.231746,0.319469,6.987541
cuda,squeezenet1_1,32,5.547638,4.796083,3.074757,1.091338,4.468911,1.331232,0.891488,0.049136,2.502201
cuda,timm_efficientdet,1,97.689697,76.412169,29.421409,20.391184,40.928698,18.869925,6.444978,1.594009,45.032086,32.374294
cuda,timm_efficientnet,32,27.540768,22.820601,9.882015,5.166537,11.046106,4.934047,2.123845,0.333477,6.676480,37.243404
cuda,timm_nfnet,128,28.432513,22.643291,8.407608,5.594552,11.136679,5.674592,2.141604,0.323807,8.684650
cuda,timm_regnet,32,31.390693,24.993919,9.729774,5.905604,10.234311,4.805423,1.927799,0.400643,6.570453,21.427315
cuda,timm_resnest,32,13.707194,12.048378,6.874470,1.933416,9.219734,3.519044,1.588645,0.114759,42.175704,4.483444
cuda,timm_vision_transformer,8,12.402472,10.237184,5.316330,1.724800,8.431181,3.218924,1.388856,0.212999,19.840865,4.920134
cuda,timm_vision_transformer_large,8,37.389610,29.944451,13.165705,5.976721,19.472648,10.310484,4.267348,1.183219,11.885112,12.952581
cuda,timm_vovnet,32,18.440426,15.374962,7.172744,2.956754,9.108704,4.229626,1.629848,0.174568,4.977587,2.333654
cuda,tts_angular,64,2.082022,1.827161,1.641503,0.066754,2.132675,0.062335,0.033973,0.004378,0.561699
cuda,vgg16,64,3.865783,3.393999,2.249260,0.570486,3.436504,1.018294,0.366757,0.030226,1.770180
cuda,yolov3,16,33.077808,28.148059,12.699701,6.088271,14.260696,6.749577,2.690784,0.412864,4.366929,7.812237
