dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0126,4.7700,1.0000
cuda,Background_Matting,4,0.9997,3.5193,1.0026
cuda,LearningToPaint,96,1.0036,0.9073,0.9442
cuda,Super_SloMo,6,0.9999,2.0139,1.0024
cuda,alexnet,128,0.9993,0.2491,0.9998
cuda,attention_is_all_you_need_pytorch,256,0.9972,4.1290,0.9481
cuda,dcgan,32,0.9841,0.2413,1.0000
cuda,demucs,4,0.9996,0.7946,0.9886
cuda,densenet121,4,0.9983,13.1373,1.0000
cuda,dlrm,2048,0.8952,0.5918,0.7282
cuda,drq,1,1.0120,0.2528,0.8541
cuda,fastNLP_Bert,6,0.9984,4.9880,1.0012
cuda,functorch_dp_cifar10,64,1.0000,0.7828,0.9626
cuda,hf_Albert,8,1.0013,1.0938,0.9333
cuda,hf_Bart,4,1.0139,7.0281,0.9617
cuda,hf_Bert,4,1.0285,4.8722,0.9683
cuda,hf_BigBird,2,0.9952,10.4943,0.9609
cuda,hf_DistilBert,8,1.0007,1.5572,0.9212
cuda,hf_GPT2,4,1.0052,3.2945,0.9548
cuda,hf_GPT2_large,4,0.9995,20.9844,0.9360
cuda,hf_Longformer,2,0.9693,11.1633,0.9603
cuda,hf_Reformer,4,0.9965,2.9388,0.3011
cuda,hf_T5,8,1.0003,3.7592,0.9527
cuda,hf_T5_large,2,1.0256,35.3483,0.9220
cuda,lennard_jones,1000,0.9808,0.2136,1.0000
cuda,mnasnet1_0,32,0.9985,3.0386,0.9988
cuda,mobilenet_v2,96,0.9994,2.9468,0.9993
cuda,mobilenet_v2_quantized_qat,96,0.9984,2.3596,0.9957
cuda,mobilenet_v3_large,32,1.0037,3.4184,0.9958
cuda,moco,32,0.9961,11.0022,1.0067
cuda,nvidia_deeprecommender,256,0.9992,0.2650,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9957,0.7058,0.9986
cuda,pytorch_stargan,16,0.9996,0.7446,0.9975
cuda,pytorch_struct,200,1.0119,0.3957,1.0000
cuda,pytorch_unet,1,0.9998,0.9939,0.9985
cuda,resnet18,16,1.0053,0.8654,0.9846
cuda,resnet50,32,0.9985,3.1329,1.0002
cuda,resnet50_quantized_qat,32,0.9978,2.5317,0.9967
cuda,resnext50_32x4d,8,1.0025,3.2003,0.9994
cuda,shufflenet_v2_x1_0,128,1.0013,3.4190,1.0000
cuda,soft_actor_critic,256,0.9870,0.2557,0.9640
cuda,speech_transformer,32,1.0006,7.3436,0.9988
cuda,squeezenet1_1,32,0.9953,0.6206,0.9749
cuda,tacotron2,64,0.9835,13.4112,0.9922
cuda,timm_efficientdet,1,0.9815,51.0405,1.0142
cuda,timm_efficientnet,32,0.9580,5.5591,0.9998
cuda,timm_nfnet,128,0.9999,6.3837,0.9393
cuda,timm_regnet,32,0.9633,8.0903,1.0013
cuda,timm_resnest,32,0.9994,1.2836,0.9935
cuda,timm_vision_transformer,8,1.0000,2.9549,1.0000
cuda,timm_vision_transformer_large,8,0.9993,22.1548,1.0022
cuda,timm_vovnet,32,0.9099,2.8066,0.9933
cuda,tts_angular,64,0.9906,0.3100,0.9884
cuda,vgg16,64,1.0000,0.3094,1.0000
cuda,yolov3,16,0.9993,7.0145,1.0072
