,Compiler,torchbench,huggingface,timm_models
eager,eager,"83%, 50/60","100%, 46/46","100%, 60/60"
aot_eager,aot_eager,"78%, 47/60","100%, 46/46","100%, 60/60"
inductor,inductor,"73%, 44/60","87%, 40/46","100%, 60/60"
inductor_no_cudagraphs,inductor_no_cudagraphs,"78%, 47/60","100%, 46/46","97%, 58/60"
