dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.548477,34.637909,30.101985,17.645414,4.538486,27.279878,9.173278,4.782981,0.555973,41.987840,94.663517,56.519420
cuda,beit_base_patch16_224,64,20.690357,18.205743,14.622113,9.428970,1.465282,15.411859,3.308707,1.738092,0.233586,0.770350,2.882121,8.362105
cuda,botnet26t_256,128,25.227690,23.057914,19.456218,14.460277,2.487998,21.425291,5.610815,2.588728,0.130002,27.993511,55.986716,37.583403
cuda,cait_m36_384,4,49.583937,41.349437,37.231094,17.081178,5.380178,33.827939,12.645868,7.283401,1.913561,6.638771,19.725602,29.299489
cuda,coat_lite_mini,128,24.340192,22.117316,18.520380,13.370328,2.070088,26.274937,6.802534,2.716864,0.211606,13.252414,39.474926,28.369201
cuda,convit_base,64,22.034367,19.673879,16.143945,10.108595,1.873526,18.688547,4.795337,2.179353,0.262538,5.981291,8.888005,16.601782
cuda,convmixer_768_32,32,20.185851,18.741964,15.109149,6.729355,2.564137,11.944876,2.788607,1.769055,0.266887,3.054176,11.299196,2.281981
cuda,convnext_base,64,24.043551,19.791369,16.340862,9.457484,2.939838,20.271392,4.645999,2.468203,0.445987,10.233721,15.201055,24.190269
cuda,crossvit_9_240,128,27.290777,23.837261,20.281549,11.483971,2.751299,23.806927,5.873291,3.002115,0.390857,22.333804,34.285841,37.636549
cuda,cspdarknet53,64,27.800678,23.606364,20.120727,11.170889,3.097769,18.198640,4.191347,2.741303,0.322135,24.831275,50.962497,35.212797
cuda,deit_base_distilled_patch16_224,64,18.459003,16.470440,12.883961,8.353245,1.221191,14.997463,2.751922,1.503898,0.186951,2.455106,3.555621,10.445222
cuda,dla102,128,35.211425,31.062648,27.603750,14.239607,4.710742,21.691051,7.090114,3.502632,0.535939,15.848863,38.768049,28.408210
cuda,dm_nfnet_f0,128,25.303572,20.883104,17.353465,8.689097,3.408522,16.688888,4.613040,2.078193,0.258395,24.167773,28.554002,35.799322
cuda,dpn107,32,43.981404,37.196747,33.516304,17.329801,5.374255,26.780318,7.305782,4.051806,0.536724,14.874429,27.732558,30.156014
cuda,eca_botnext26ts_256,128,26.583159,24.240492,20.641716,15.212425,2.796797,21.905063,5.980876,2.436361,0.150061,32.724776,62.809741,42.372189
cuda,ese_vovnet19b_dw,128,17.460969,15.476661,11.917894,8.503026,1.512685,14.182256,2.935163,1.456908,0.107269,26.399832,47.162052,33.689298
