dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.917228,21.857992,18.141400,10.320028,2.346272,15.748050,4.154585,1.844221,0.259753,10.030427,23.839750,17.983299
cuda,Background_Matting,4,20.829976,18.796364,15.420711,8.759617,2.361748,15.594890,5.063651,2.771380,0.209488,12.269246,28.708378,21.646015
cuda,LearningToPaint,96,13.887059,12.993225,8.654116,5.948715,0.928987,10.035172,1.112772,0.664945,0.067352,12.467252,23.118413,17.558928
cuda,Super_SloMo,6,21.673003,19.360341,16.161852,9.556814,2.423539,14.775512,5.321686,2.457497,0.122251,7.774518,8.083727
cuda,alexnet,128,6.959997,6.657031,2.526861,2.188996,0.172562,6.231063,0.857417,0.283902,0.011973,4.703898,8.928132,4.558564
cuda,attention_is_all_you_need_pytorch,256,25.061197,22.256435,18.842988,10.353848,2.129869,17.186651,4.398040,1.961386,0.340635,14.666516,31.406098,23.830086
cuda,dcgan,32,5.748651,5.460901,2.358650,1.877123,0.181898,3.059263,0.302476,0.099616,0.010872,0.113505,1.491858
cuda,demucs,4,14.076989,13.261448,9.320389,8.549362,0.417017,13.614548,0.912014,0.533853,0.031689,5.740844,8.700171,11.248922
cuda,densenet121,4,49.777639,45.104930,40.672865,23.207698,6.633740,34.115675,12.741331,5.768140,0.689073,27.197810,54.446293,45.254056
cuda,dlrm,1024,5.398357,5.098737,2.217580,1.762736,0.161996,3.281558,0.475351,0.134319,0.014324,0.119064,1.812397
cuda,drq,1,7.837149,7.378619,3.156128,2.778040,0.111232,4.505563,0.118039,0.072289,0.012757,0.261400,2.111646
cuda,fastNLP_Bert,6,26.505228,23.310551,19.424028,12.806902,1.811871,18.376968,3.550617,1.749890,0.269185,0.339732,6.623017,7.895019
cuda,functorch_dp_cifar10,64,11.562737,10.842292,7.707347,5.167797,1.186319,10.871132,1.979250,0.850667,0.054379,26.218116,35.114601,33.177401
cuda,hf_Albert,8,26.322489,24.325799,20.411653,14.552948,1.623706,23.147356,2.942792,1.431349,0.145429,2.562224,8.903648,12.922594
cuda,hf_Bart,4,30.762318,24.742690,21.674580,13.285877,2.312650,20.798136,3.571520,2.196070,0.269956,4.418004,3.804590,14.466380
cuda,hf_Bert,4,23.480152,19.450043,16.451512,9.963410,1.726250,15.727714,2.927561,1.602366,0.269613,0.561581,8.488807,8.214667
cuda,hf_Bert_large,4,38.510471,30.305412,27.261969,14.327967,3.353767,22.999496,6.688737,3.122049,0.725926,0.629294,11.816240,12.982807
cuda,hf_BigBird,2,69.420590,59.548624,55.599418,28.841861,8.403194,48.927929,19.698894,9.541173,0.548902,13.322245,7.927230,42.482102
cuda,hf_DistilBert,8,14.164614,12.666071,9.705239,6.323457,0.924610,10.024616,1.560344,0.876294,0.110487,2.089667,5.470307,6.797686
cuda,hf_GPT2,4,21.948215,18.829619,14.816511,8.638503,1.854780,12.021891,3.335468,1.638594,0.235211,0.313101,2.718354,5.704599
cuda,hf_Longformer,2,81.802545,72.416001,68.931299,45.709404,8.381955,60.218519,21.086320,7.473892,0.429893,16.514322,6.632649,40.134698
cuda,hf_Reformer,4,21.772700,19.290458,16.254882,13.993664,0.760709,18.324095,1.185061,0.689830,0.052601,0.437147,5.090192,5.622457
cuda,hf_T5_large,2,86.384522,68.856187,65.674649,33.234067,8.185040,47.701790,14.835120,6.127960,1.651352,5.591559,35.373877,29.088926
cuda,lennard_jones,1000,4.430945,4.184568,1.407287,1.182293,0.028628,2.117422,0.068447,0.037818,0.005812,0.099040,1.068149
cuda,mnasnet1_0,32,22.563667,20.697979,16.317530,9.911165,2.229341,15.116958,3.328077,1.761844,0.194014,34.831143,70.234625,42.635485
cuda,mobilenet_v2,96,24.390601,22.487695,18.055625,11.070408,2.415455,16.442504,3.748751,1.893084,0.218767,43.946323,94.994010,51.936830
cuda,mobilenet_v3_large,32,23.623364,21.598116,17.363530,10.403130,2.466108,17.207835,3.742270,2.152316,0.218350,60.860170,94.817363,70.321318
cuda,nvidia_deeprecommender,256,5.364707,5.058733,1.804733,1.447089,0.106569,4.782835,0.082366,0.057829,0.008196,0.619107,4.070864,0.495336
cuda,phlippe_densenet,128,24.375073,22.391157,19.253264,12.544291,2.536678,19.197358,4.078890,2.399428,0.209479,57.490125,130.926173,66.870048
cuda,phlippe_resnet,128,10.855489,10.026030,6.950260,4.450573,0.850424,7.475947,0.903824,0.618778,0.061583,6.425476,14.166520,10.370712
cuda,pytorch_CycleGAN_and_pix2pix,1,11.242653,10.489492,7.390703,4.651121,0.902498,8.209657,1.775778,0.907251,0.059363,4.887786,13.961292,9.412467
cuda,pytorch_stargan,16,13.160731,12.355895,8.227669,5.239239,0.869770,9.026752,1.121960,0.496734,0.055367,12.709398,26.664675,17.447076
cuda,pytorch_struct,200,7.220783,6.776074,3.911924,3.294431,0.132668,7.115835,0.166160,0.117233,0.019490,0.000008,12.142977,3.971396
cuda,pytorch_unet,1,13.479003,12.442368,9.338922,6.147042,1.041578,10.537216,2.135772,1.039410,0.075430,13.745288,30.886728,19.259572
cuda,resnet152,32,45.100452,39.632909,35.451640,15.298299,6.608466,21.146869,8.245794,4.070457,0.905250,15.083968,30.831162,28.113045
cuda,resnet18,16,13.748178,12.904303,8.649076,6.044225,0.951561,10.130918,1.532689,0.943479,0.064314,9.860613,22.767540,14.970207
cuda,resnet50,32,21.383732,19.453460,15.071467,8.285112,2.293327,12.775188,3.165075,1.653164,0.192762,14.365674,31.779350,21.336177
cuda,resnext50_32x4d,8,20.711907,18.781844,14.487675,7.708519,2.116621,12.742688,2.731585,1.913052,0.181118,9.992226,19.253582,17.331294
cuda,shufflenet_v2_x1_0,128,23.411011,21.317875,16.891198,9.552060,2.698917,14.976888,4.104240,2.728918,0.257109,19.722926,43.639624,28.056263
cuda,soft_actor_critic,256,7.174597,6.868746,2.791477,2.581656,0.055455,4.337254,0.050912,0.047401,0.009071,0.216401,2.033914
cuda,speech_transformer,32,30.531428,26.945005,22.918064,14.216508,2.313705,23.076048,5.239506,2.253306,0.298688,0.000036,28.802340,11.401492
cuda,squeezenet1_1,32,8.462130,7.850072,3.393661,2.573851,0.385983,7.094740,1.199680,0.607100,0.033056,10.219198,15.146814,10.074657
cuda,timm_efficientnet,32,24.555939,21.371873,18.069800,10.397564,2.700197,17.540910,4.149225,2.422490,0.264573,63.491100,100.382614,73.548270
cuda,timm_nfnet,128,23.358815,19.166276,15.757427,7.736869,3.334270,15.360948,4.589866,2.079538,0.257495,24.243464,30.007473,35.423454
cuda,timm_regnet,32,25.335706,20.759540,17.443288,8.826709,3.207725,14.044770,3.991044,1.986578,0.322924,24.406411,29.130207,33.079776
cuda,timm_resnest,32,16.134601,14.972292,11.757605,8.457375,1.242569,14.229199,3.043009,1.489548,0.092005,41.783907,68.825975,48.890400
cuda,timm_vision_transformer,32,16.906846,14.968760,11.678934,7.159659,1.250996,12.581917,2.576628,1.438335,0.182374,10.699618,15.454390,17.493587
cuda,timm_vovnet,32,18.929254,16.407389,13.139298,8.084655,1.788122,14.136732,3.640174,1.777430,0.138947,15.719610,29.614736,23.701106
cuda,tts_angular,64,4.590576,4.324639,1.401815,1.279206,0.046138,2.298944,0.028668,0.018367,0.001921,0.096581,1.166077
cuda,vgg16,64,6.429094,6.008176,2.829679,2.328838,0.228963,6.648820,0.915422,0.356265,0.020132,4.702739,9.266037,4.509339
cuda,yolov3,16,30.499444,27.315428,24.047885,14.234791,3.794606,21.252727,6.407279,2.955644,0.349760,32.222691,69.747766,43.321056
