dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.572619,21.386734,18.374784,10.378528,2.288609,15.979285,4.159795,1.820589,0.252375,23.892170,8.072448
cuda,Background_Matting,4,20.898722,18.881623,15.390547,8.790949,2.371607,15.656809,5.078816,2.732145,0.209002,27.471416,9.415462
cuda,LearningToPaint,96,14.316277,13.410026,8.580101,5.866737,0.937637,10.286514,1.384020,0.672344,0.067051,23.149036,5.433743
cuda,Super_SloMo,6,21.002273,18.953578,15.743841,9.246876,2.375172,14.397837,5.240646,2.434032,0.122025,7.655258,8.434075
cuda,alexnet,128,6.998910,6.696394,2.534217,2.201206,0.170329,6.332306,0.848545,0.282147,0.011692,4.310849,4.476390
cuda,attention_is_all_you_need_pytorch,256,25.085361,22.272148,18.351612,10.266710,2.124598,17.059406,4.447037,1.972895,0.334260,31.294420,9.122949
cuda,dcgan,32,5.928233,5.645605,2.522280,2.057749,0.179818,3.303685,0.304918,0.099103,0.010517,1.440534
cuda,demucs,4,14.258872,13.450381,9.286443,8.397035,0.412254,13.614263,1.036327,0.528896,0.031233,8.589382,5.654378
cuda,densenet121,4,50.355905,44.930313,40.417475,23.137736,7.137405,34.031871,12.555291,5.668289,0.697732,55.832555,18.532146
cuda,dlrm,1024,5.198909,4.899206,1.975329,1.534925,0.163654,3.076382,0.461607,0.131856,0.014210,1.717409
cuda,drq,1,7.368751,6.901700,3.442448,3.039184,0.115824,4.865677,0.117209,0.072405,0.012630,1.953663
cuda,fastNLP_Bert,6,26.737064,23.320947,19.481424,12.655988,2.008375,18.030249,3.381096,1.759032,0.271955,6.583790,7.966665
cuda,functorch_dp_cifar10,64,11.511853,10.792342,7.574728,5.078424,1.158731,10.765678,1.930613,0.828182,0.055687,33.520956,6.912402
cuda,hf_Albert,8,26.586824,24.273408,20.377740,14.320842,2.010415,22.936873,2.760653,1.442263,0.146118,9.396414,10.768372
cuda,hf_Bart,4,31.849355,25.798419,22.647472,13.397690,2.315258,21.321387,4.189940,2.178146,0.269622,3.827419,10.459612
cuda,hf_Bert,4,24.047092,19.829373,16.717057,10.381317,2.153159,16.062387,2.905900,1.582943,0.260854,8.146507,7.992940
cuda,hf_Bert_large,4,38.063801,30.037056,26.885475,14.264275,3.284572,23.045769,6.569217,3.039573,0.713567,11.779209,12.699788
cuda,hf_BigBird,2,70.746273,59.993415,56.626837,29.290707,8.484469,49.022019,20.854597,10.486205,0.547163,8.387277,28.876771
cuda,hf_DistilBert,8,15.465538,13.920977,10.075369,6.517809,0.949394,10.955635,1.998509,0.875823,0.110325,5.440931,5.478170
cuda,hf_GPT2,4,20.495673,17.409858,14.271686,8.291425,1.822571,12.020073,3.549859,1.594483,0.229825,2.896688,5.703599
cuda,hf_GPT2_large,4,49.387177,39.350472,36.233666,17.986489,5.452002,26.471636,11.058802,4.767017,1.220157,1.992657,14.890535
cuda,hf_Longformer,2,83.215971,73.532269,69.829003,46.251935,8.619782,62.082612,22.331313,7.748776,0.420650,6.798326,25.143324
cuda,hf_Reformer,4,22.340554,19.683071,16.668253,14.427347,0.925215,18.639011,1.185671,0.678371,0.052433,5.105114,5.228214
cuda,hf_T5,8,31.916144,27.287814,24.262347,15.978904,2.086689,22.888931,3.623690,1.654461,0.254524,8.663349,9.211479
cuda,hf_T5_large,2,88.755586,70.702393,67.225460,34.010685,8.824315,48.698818,15.205272,6.760329,1.644168,36.107949,24.371146
cuda,lennard_jones,1000,4.343235,4.096111,1.372715,1.159236,0.029236,2.307677,0.067954,0.166680,0.005931,1.184342
cuda,mnasnet1_0,32,22.703775,20.861549,16.472959,10.053904,2.236746,15.282785,3.552283,1.770821,0.191677,71.880922,7.821754
cuda,mobilenet_v2,96,22.698721,20.811165,17.586122,10.639049,2.388503,15.821266,3.792061,2.167400,0.215404,91.776074,7.762133
cuda,mobilenet_v3_large,32,24.244622,21.872393,17.469480,10.497360,2.515356,17.508641,4.162484,1.928830,0.215244,87.528582,9.736686
cuda,nvidia_deeprecommender,256,5.614080,5.149881,1.833273,1.475203,0.108251,4.802835,0.084178,0.058530,0.008307,3.446601,0.493165
cuda,phlippe_densenet,128,24.816573,22.831569,19.705327,13.002704,2.549319,19.400250,4.068108,2.383230,0.209203,128.937415,9.137252
cuda,phlippe_resnet,128,10.989835,10.143071,7.022881,4.501146,0.865878,7.279568,0.915621,0.630676,0.062409,13.820010,3.713440
cuda,pytorch_CycleGAN_and_pix2pix,1,11.291823,10.530469,7.369981,4.573578,0.912552,8.114035,1.796652,0.911023,0.059724,14.674241,4.515084
cuda,pytorch_stargan,16,13.594738,12.791970,8.485927,5.534733,0.872371,9.172787,1.124846,0.491609,0.055162,26.821543,4.587033
cuda,pytorch_struct,200,7.120104,6.670013,3.815097,3.187732,0.132660,6.977876,0.165147,0.118051,0.018958,11.627515,3.939211
cuda,pytorch_unet,1,13.499006,12.458406,9.345412,6.164701,1.052702,10.679271,2.159285,1.049938,0.076959,29.989176,5.649443
cuda,resnet152,32,45.001369,39.467339,35.321422,15.281150,7.214839,21.095616,8.339813,4.131221,0.928853,31.147004,13.600807
cuda,resnet18,16,14.169285,13.304671,8.891050,6.259954,0.968031,10.496814,1.546082,1.131754,0.063908,23.970316,5.276252
cuda,resnet50,32,21.426959,19.478459,15.222056,8.439031,2.558097,12.937479,3.173954,1.646900,0.193123,31.309494,7.244252
cuda,resnext50_32x4d,8,19.747635,17.574240,14.297260,7.572072,2.112721,12.707536,2.963085,1.662053,0.182388,20.380035,7.445910
cuda,shufflenet_v2_x1_0,128,21.998252,19.909153,16.683319,9.375622,2.942350,14.585955,3.877559,2.733836,0.253787,43.339271,8.373168
cuda,soft_actor_critic,256,5.560720,5.241265,2.325361,2.115744,0.056911,3.688225,0.052337,0.040432,0.006164,1.635705
cuda,speech_transformer,32,28.463527,24.856481,21.837298,13.498987,2.464321,21.686399,4.472841,2.246053,0.301448,27.549364,10.867810
cuda,squeezenet1_1,32,7.268086,6.646813,3.399235,2.567856,0.394037,6.898936,1.214473,0.759175,0.033655,4.746535,9.249374
cuda,timm_efficientnet,32,24.807829,21.592311,18.244993,10.505315,2.746936,17.634275,4.417771,2.101552,0.268680,102.425896,10.086023
cuda,timm_nfnet,128,24.017399,19.406759,15.971682,7.927104,3.713962,15.736104,4.666449,2.099582,0.259022,29.563456,11.745198
cuda,timm_regnet,32,25.783131,20.789746,17.446938,8.856564,3.242961,14.050242,4.098826,1.984729,0.324504,28.872849,8.682384
cuda,timm_resnest,32,16.124581,14.943685,11.673862,8.300012,1.253298,14.146370,3.064931,1.491706,0.091896,70.583200,7.190276
cuda,timm_vision_transformer,32,16.763307,14.843291,11.562608,7.107986,1.253668,12.890304,2.783462,1.428607,0.183231,15.117322,7.155154
cuda,timm_vovnet,32,18.818796,16.321860,13.055953,8.082186,1.770290,14.199252,3.613940,1.767811,0.139253,31.434005,8.272201
cuda,tts_angular,64,4.648111,4.378723,1.416858,1.294688,0.047220,2.328456,0.030025,0.019183,0.001867,1.084342
cuda,vgg16,64,6.461059,6.037852,2.835884,2.333836,0.229766,6.008148,0.916159,0.357030,0.019628,3.918277,4.410619
cuda,yolov3,16,30.346383,27.173911,23.868840,14.153321,3.784633,21.135650,6.413381,2.977664,0.348556,67.692580,11.043175
