dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.2865,38.5800,0.5978
cuda,AlbertForQuestionAnswering,2,1.2896,15.0205,0.6081
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.0971,48.4557,0.7228
cuda,BartForConditionalGeneration,1,1.1663,90.3645,0.6607
cuda,BertForMaskedLM,64,1.0416,48.6887,0.6890
cuda,BertForQuestionAnswering,64,1.0979,16.8441,0.6723
cuda,BigBird,1,3.1597,80.2812,0.7870
cuda,BlenderbotSmallForCausalLM,64,1.0020,33.7115,0.7108
cuda,BlenderbotSmallForConditionalGeneration,32,1.1397,71.0387,0.6829
cuda,CamemBert,1,2.0528,40.2725,0.6432
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1208,20.2639,0.7541
cuda,DistilBertForQuestionAnswering,32,1.1447,30.1635,0.7438
cuda,DistillGPT2,1,1.1240,22.2497,0.8169
cuda,ElectraForCausalLM,1,3.5746,49.0369,0.6007
cuda,ElectraForQuestionAnswering,64,1.3495,48.5633,0.8249
cuda,GPT2ForSequenceClassification,4,1.6530,51.4645,1.3315
cuda,GoogleFnet,1,1.3315,22.6092,0.6282
cuda,LayoutLMForMaskedLM,16,1.1655,43.5673,0.8591
cuda,LayoutLMForSequenceClassification,16,1.2250,25.9387,0.8238
cuda,M2M100ForConditionalGeneration,2,2.4719,151.7170,0.6839
cuda,MBartForCausalLM,16,1.0201,34.7389,0.7053
cuda,MBartForConditionalGeneration,8,1.3882,71.5041,0.6253
cuda,MT5ForConditionalGeneration,2,4.2532,121.3005,0.7291
cuda,MegatronBertForCausalLM,2,2.7365,81.4898,0.7463
cuda,MegatronBertForQuestionAnswering,8,1.4981,75.8405,0.6359
cuda,MobileBertForMaskedLM,16,2.3617,83.7644,0.5839
cuda,MobileBertForQuestionAnswering,32,2.1189,86.3283,0.4731
cuda,OPTForCausalLM,4,2.4188,47.5675,0.6928
cuda,PLBartForCausalLM,16,1.0966,34.5269,0.7089
cuda,PLBartForConditionalGeneration,8,1.6158,78.3451,0.6844
cuda,PegasusForCausalLM,8,1.1447,29.2032,0.6468
cuda,PegasusForConditionalGeneration,4,1.9385,89.5304,0.6696
cuda,RobertaForCausalLM,4,2.3826,45.7107,0.6725
cuda,RobertaForQuestionAnswering,64,1.1056,15.1181,0.6723
cuda,Speech2Text2ForCausalLM,64,1.2092,35.6867,0.6536
cuda,T5ForConditionalGeneration,4,1.3386,152.1016,0.8370
cuda,T5Small,1,1.1895,110.6661,0.8443
cuda,TrOCRForCausalLM,8,1.1955,15.7748,0.6662
cuda,XGLMForCausalLM,1,2.3179,143.4009,0.7087
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,2.8302,67.9989,0.6405
