dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9953,18.5391,0.8759
cuda,beit_base_patch16_224,64,0.9779,10.3559,0.9367
cuda,botnet26t_256,128,0.9746,6.5802,0.8755
cuda,cait_m36_384,2,0.8416,71.1456,0.8806
cuda,coat_lite_mini,128,0.9957,8.7565,0.9290
cuda,convit_base,32,0.9916,10.3663,0.8600
cuda,convmixer_768_32,32,0.9978,14.2997,0.9807
cuda,convnext_base,32,0.9333,18.8718,0.9080
cuda,crossvit_9_240,64,0.9607,16.8783,0.8801
cuda,cspdarknet53,64,0.9337,13.3097,0.8467
cuda,deit_base_distilled_patch16_224,64,0.9912,7.9059,0.9376
cuda,dla102,64,0.9909,22.4382,0.9549
cuda,dm_nfnet_f0,128,0.9980,13.2818,0.9039
cuda,dpn107,32,0.9269,27.9523,0.9115
cuda,eca_botnext26ts_256,64,0.8006,6.9839,0.7776
cuda,eca_halonext26ts,64,0.8053,7.2299,0.7814
cuda,ese_vovnet19b_dw,128,0.9647,4.9109,0.8670
cuda,fbnetc_100,128,0.9417,12.2170,0.8631
cuda,fbnetv3_b,128,0.9403,23.2924,0.7918
cuda,gernet_l,128,0.9369,10.9060,0.8655
cuda,ghostnet_100,128,0.9993,18.4048,0.8903
cuda,gluon_inception_v3,128,0.9949,18.4348,0.8759
cuda,gluon_xception65,32,0.9869,28.8359,0.8895
cuda,gmixer_24_224,64,0.8866,17.4092,0.9563
cuda,gmlp_s16_224,64,0.9835,17.1302,0.9679
cuda,hrnet_w18,2,0.9585,139.3754,0.8383
cuda,inception_v3,128,0.9909,18.9598,0.8759
cuda,jx_nest_base,32,0.9914,19.4019,0.8945
cuda,lcnet_050,128,0.9520,5.0306,0.7927
cuda,mixer_b16_224,64,0.9914,6.8812,0.9425
cuda,mixnet_l,64,0.8891,22.5842,0.8507
cuda,mnasnet_100,128,0.9444,9.3198,0.8882
cuda,mobilenetv2_100,128,0.9419,9.0704,0.7716
cuda,mobilenetv3_large_100,128,0.9645,10.5561,0.8562
cuda,mobilevit_s,32,0.7991,13.2909,0.7722
cuda,nfnet_l0,64,0.8350,12.7626,0.8240
cuda,pit_b_224,64,0.9942,9.3151,0.8074
cuda,pnasnet5large,16,1.0324,87.8325,0.9923
cuda,poolformer_m36,64,0.9979,20.9495,0.9462
cuda,regnety_002,128,0.9332,10.6266,0.8284
cuda,repvgg_a2,128,0.9341,10.4251,0.7971
cuda,res2net101_26w_4s,64,0.9975,45.7234,0.9202
cuda,res2net50_14w_8s,2,0.9139,37.6106,0.8275
cuda,res2next50,2,0.9278,16.7251,0.8301
cuda,resmlp_12_224,128,0.9980,5.9335,0.9667
cuda,resnest101e,32,0.9834,45.7787,0.9762
cuda,rexnet_100,128,0.8494,13.7642,0.7919
cuda,sebotnet33ts_256,64,0.8366,9.6054,0.7108
cuda,selecsls42b,128,0.9942,7.0271,0.8913
cuda,spnasnet_100,128,0.9371,11.8294,0.8961
cuda,swin_base_patch4_window7_224,64,0.9614,25.3720,0.9234
cuda,swsl_resnext101_32x16d,32,0.9800,21.7146,0.8805
cuda,tf_efficientnet_b0,128,0.8033,12.6140,0.7769
cuda,tf_mixnet_l,64,0.8994,22.9985,0.8624
cuda,tinynet_a,128,0.7997,15.1645,0.7955
cuda,tnt_s_patch16_224,64,0.9911,24.6088,0.9718
cuda,twins_pcpvt_base,32,0.8985,43.1348,0.9079
cuda,visformer_small,128,1.0008,6.3456,0.9353
cuda,vit_base_patch16_224,64,0.9932,7.7881,0.9384
cuda,volo_d1_224,64,0.9935,14.7397,0.9518
cuda,xcit_large_24_p8_224,0,0.0000
