dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.654069
cuda,AlbertForQuestionAnswering,2,1.733720
cuda,BartForCausalLM,2,9.979110
cuda,BartForConditionalGeneration,1,26.350950
cuda,BertForMaskedLM,64,5.237842
cuda,BertForQuestionAnswering,64,5.149351
cuda,BigBird,1,11.410023
cuda,BlenderbotSmallForCausalLM,64,4.968661
cuda,BlenderbotSmallForConditionalGeneration,32,12.390312
cuda,CamemBert,1,5.205713
cuda,DebertaForMaskedLM,4,7.509759
cuda,DebertaForQuestionAnswering,4,7.359664
cuda,DistilBertForMaskedLM,16,1.989115
cuda,DistilBertForQuestionAnswering,32,1.907447
cuda,DistillGPT2,1,1.600478
cuda,ElectraForCausalLM,1,5.370688
cuda,ElectraForQuestionAnswering,64,5.238454
cuda,GPT2ForSequenceClassification,4,3.865659
cuda,LayoutLMForMaskedLM,16,5.637650
cuda,LayoutLMForSequenceClassification,16,5.565681
cuda,M2M100ForConditionalGeneration,2,26.148182
cuda,MBartForCausalLM,16,10.450549
cuda,MBartForConditionalGeneration,8,26.714019
cuda,MT5ForConditionalGeneration,2,6.585173
cuda,MegatronBertForCausalLM,2,17.481549
cuda,MegatronBertForQuestionAnswering,8,16.829515
cuda,MobileBertForMaskedLM,16,133.560539
cuda,MobileBertForQuestionAnswering,32,132.556479
cuda,OPTForCausalLM,4,4.862994
cuda,PLBartForCausalLM,16,3.287729
cuda,PLBartForConditionalGeneration,8,7.714579
cuda,PegasusForCausalLM,8,10.187275
cuda,PegasusForConditionalGeneration,4,26.246124
cuda,RobertaForCausalLM,4,5.391844
cuda,RobertaForQuestionAnswering,64,5.195890
cuda,Speech2Text2ForCausalLM,64,3.214494
cuda,T5ForConditionalGeneration,4,3.866922
cuda,T5Small,1,3.861854
cuda,TrOCRForCausalLM,8,10.246424
cuda,XGLMForCausalLM,1,15.368360
cuda,XLNetLMHeadModel,4,17.704684
cuda,YituTechConvBert,1,9.273887
