dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,9.758057,6.173440,6.121172
cuda,Background_Matting,4,7.401815,4.712453,4.696214
cuda,LearningToPaint,96,2.787730,1.735431,1.721179
cuda,Super_SloMo,6,7.007169,4.889824,4.874893
cuda,alexnet,128,0.618621,0.282287,0.268293
cuda,attention_is_all_you_need_pytorch,256,9.409643,6.048562,6.032487
cuda,dcgan,32,0.645162,0.320152,0.305459
cuda,demucs,4,1.805245,0.814027,0.799505
cuda,densenet121,4,18.613016,12.077342,12.056791
cuda,dlrm,1024,0.604455,0.320160,0.307186
cuda,drq,1,0.819693,0.332664,0.318845
cuda,fastNLP_Bert,6,9.310714,5.502821,5.485464
cuda,functorch_dp_cifar10,64,2.130796,1.240524,1.226073
cuda,hf_Albert,8,6.179760,4.395321,4.380522
cuda,hf_Bart,4,11.806060,6.971328,6.953229
cuda,hf_Bert,4,9.735324,5.204829,5.188313
cuda,hf_Bert_large,4,20.023218,10.342552,10.322377
cuda,hf_BigBird,2,34.018828,23.401736,23.371810
cuda,hf_DistilBert,8,4.491735,2.606091,2.590895
cuda,hf_GPT2,4,8.188942,4.929996,4.914146
cuda,hf_GPT2_large,4,25.802935,14.610337,14.588922
cuda,hf_Longformer,2,26.580519,16.838562,16.796154
cuda,hf_Reformer,4,4.336777,1.769082,1.752189
cuda,hf_T5,8,10.812806,6.705631,6.688823
cuda,hf_T5_large,2,45.484654,26.274647,26.246603
cuda,lennard_jones,1000,0.453287,0.177696,0.163853
cuda,mnasnet1_0,32,6.579495,4.213348,4.197105
cuda,mobilenet_v2,96,6.960415,4.516537,4.500517
cuda,mobilenet_v2_quantized_qat,96,12.978372,9.771111,9.750935
cuda,mobilenet_v3_large,32,7.564030,4.867374,4.851252
cuda,nvidia_deeprecommender,256,0.591037,0.254104,0.240684
cuda,phlippe_densenet,128,7.067341,4.580989,4.564585
cuda,phlippe_resnet,128,2.635018,1.629182,1.614542
cuda,pytorch_CycleGAN_and_pix2pix,1,2.666810,1.783542,1.769336
cuda,pytorch_stargan,16,3.095191,2.158765,2.142650
cuda,pytorch_struct,200,1.096732,0.584717,0.571519
cuda,pytorch_unet,1,3.547142,2.242027,2.227675
cuda,resnet152,32,22.189440,13.134611,13.111575
cuda,resnet18,16,2.685748,1.674277,1.660030
cuda,resnet50,32,7.057595,4.522765,4.505678
cuda,resnet50_quantized_qat,32,12.856259,9.713459,9.692929
cuda,resnext50_32x4d,8,7.065388,4.527248,4.510648
cuda,shufflenet_v2_x1_0,128,7.761798,5.041750,5.025452
cuda,soft_actor_critic,256,0.471759,0.158719,0.144825
cuda,speech_transformer,32,11.807988,7.107939,7.088981
cuda,squeezenet1_1,32,1.494491,0.747754,0.733824
cuda,timm_efficientdet,1,38.839124,20.479951,20.452641
cuda,timm_efficientnet,32,9.677051,5.521404,5.503895
cuda,timm_nfnet,128,10.630335,5.887698,5.869990
cuda,timm_regnet,32,11.459235,6.236817,6.218512
cuda,timm_resnest,32,3.622561,2.230679,2.215796
cuda,timm_vision_transformer,8,6.088476,3.752196,3.736414
cuda,timm_vision_transformer_large,8,23.146317,13.287365,13.264490
cuda,timm_vovnet,32,5.833412,3.301835,3.286906
cuda,tts_angular,64,0.418877,0.126361,0.112206
cuda,vgg16,64,0.979738,0.483045,0.469338
cuda,yolov3,16,10.651087,6.411334,6.393645
