dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.092582,23.316109,19.453424,11.004479,2.517278,15.025689,4.643165,1.821172,0.298399,10.377767,6.682999
cuda,Background_Matting,4,24.191819,21.514274,17.424551,10.329651,2.858156,15.453113,5.333809,2.908441,0.249788,8.111100
cuda,LearningToPaint,96,15.960296,14.670959,9.385852,6.466517,1.032901,9.117928,1.340260,0.680279,0.086534,3.738390
cuda,Super_SloMo,6,23.806400,21.707681,17.876508,11.376349,2.570204,15.541131,5.562828,2.429645,0.149350,6.832141
cuda,alexnet,128,7.892575,7.547437,3.678048,3.275693,0.191891,5.166596,0.774109,0.286063,0.016206,2.090887
cuda,attention_is_all_you_need_pytorch,256,26.789891,23.537337,20.374990,11.827973,2.552538,15.940356,4.565465,1.924068,0.364691,12.563854,7.069091
cuda,dcgan,32,8.795868,8.481299,3.894583,3.363649,0.190958,4.999423,0.341992,0.096742,0.013914,1.837043
cuda,demucs,4,16.371740,15.387402,11.354907,10.170965,0.512469,13.878721,1.180740,0.563195,0.045016,1.941435,4.245763
cuda,densenet121,4,59.247299,52.673593,47.416038,28.680092,7.512843,38.018855,14.153922,5.037047,0.736262,18.009082
cuda,dlrm,1024,5.051000,4.772103,1.801849,1.376546,0.152589,2.705684,0.456917,0.118585,0.014464,1.490046
cuda,drq,1,10.726432,10.233886,5.237212,4.777401,0.132689,7.256451,0.161245,0.086394,0.016796,2.623661
cuda,fastNLP_Bert,6,28.219585,24.571439,21.365467,13.773235,2.066962,18.856000,3.730767,2.070646,0.300122,5.350580,7.454740
cuda,functorch_dp_cifar10,64,12.840566,11.915457,8.036839,5.176562,1.408413,9.892318,2.141833,0.774171,0.068442,6.326880,0.651902
cuda,hf_Albert,8,24.487606,22.453581,18.162729,12.451795,1.852778,21.613815,2.825089,1.237768,0.150599,3.723875,11.117726
cuda,hf_Bart,4,29.958753,25.301924,22.057530,12.317562,2.700177,18.766603,4.719596,2.106909,0.416138,2.666942,9.669889
cuda,hf_Bert,4,26.945445,22.270787,18.898156,11.449850,2.331536,17.547319,3.796529,1.627096,0.294976,6.644016,8.559643
