dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_T5_large,2,66.955810,55.225996,23.194033,9.122464,39.392323,21.012513,6.110820,2.243309,4.371242,23.877793,30.205005
cuda,lennard_jones,1000,1.345501,1.273639,0.974027,0.075970,1.519616,0.076806,0.048488,0.006945,0.104146,0.730363
cuda,mnasnet1_0,32,15.779143,14.883789,8.262296,2.812516,10.217677,4.277143,2.359556,0.270678,2.722506,7.595937,2.502877
cuda,mobilenet_v2,96,16.957466,16.020783,8.856852,3.033414,9.806062,4.682460,1.919519,0.307450,0.402289,4.498645
cuda,mobilenet_v3_large,32,16.723257,15.729450,8.428070,3.115947,10.955660,5.002091,1.944035,0.292270,30.057368,35.817666,29.809443
cuda,nvidia_deeprecommender,256,1.705022,1.575933,1.159157,0.138986,2.202053,0.131748,0.076621,0.010763,0.572977,1.761647,0.441035
cuda,pytorch_CycleGAN_and_pix2pix,1,6.205861,5.804232,2.966114,1.230371,5.163251,1.981158,0.763662,0.078034,0.153306,3.625545
cuda,pytorch_stargan,16,6.370726,5.992610,3.325913,1.109401,4.410508,1.244700,0.442218,0.064860,19.687456,39.445992,21.924742
cuda,pytorch_struct,200,2.220034,2.026914,1.284379,0.190156,2.772070,0.253549,0.141019,0.022954,15.204249,16.894768,15.069693
cuda,pytorch_unet,1,7.715258,7.246547,4.119584,1.337137,6.042192,2.535663,0.940185,0.099581,0.191322,3.501375
cuda,resnet152,32,41.292483,38.481932,17.595185,8.258109,19.666570,11.658231,3.972804,1.151297,3.388640,14.379132,2.314824
cuda,resnet18,16,7.471109,7.080114,4.463557,1.324212,5.454470,1.888847,0.987848,0.095081,2.703876,5.063160,2.436912
cuda,resnet50,32,14.985717,14.005612,7.080721,2.728005,8.954585,3.988639,1.906629,0.261163,2.542698,7.252581,2.304645
cuda,resnext50_32x4d,8,13.989554,13.033681,6.151149,2.561621,8.109724,3.666800,1.560932,0.230311,3.194088,7.823845,2.853391
cuda,shufflenet_v2_x1_0,128,17.078019,15.995582,8.641902,3.196686,10.773104,5.366508,2.591174,0.389963,0.433750,5.880439
cuda,soft_actor_critic,256,1.978552,1.843795,1.584154,0.072888,2.522418,0.073900,0.043727,0.006835,0.318069,1.334664
cuda,speech_transformer,32,19.439183,17.372262,8.759552,3.106381,12.737843,4.699669,2.241464,0.305712,0.136830,7.357797
cuda,squeezenet1_1,32,3.591562,3.395789,2.472331,0.525432,4.062558,1.572675,0.650565,0.046424,0.192590,2.323879
cuda,timm_efficientdet,1,65.304105,55.061738,26.382088,12.695869,38.854043,23.147836,6.370578,1.542936,34.920959,46.342950,60.553899
cuda,timm_efficientnet,32,18.917076,17.004644,8.928379,3.526019,11.935978,5.711782,2.225946,0.339266,37.668112,44.334859,37.369978
cuda,timm_nfnet,128,17.285508,15.076903,6.202788,3.850576,12.069791,5.260286,2.176604,0.282027,1.155782,11.018232,0.671872
cuda,timm_regnet,32,19.948004,17.529012,7.851816,3.618720,10.567552,5.302301,1.969975,0.379865,21.266376,27.756749,20.715245
cuda,timm_resnest,32,10.576084,10.007806,6.609697,1.502243,9.386591,3.543992,1.440035,0.116591,30.934795,40.381707,35.269071
cuda,timm_vision_transformer,8,10.308387,9.382177,4.535331,1.848440,10.328939,2.944666,1.362218,0.225452,11.368181,14.511519,19.087366
cuda,timm_vision_transformer_large,8,31.639099,28.534210,11.772685,6.185373,30.145470,11.261690,4.198898,1.248615,9.776119,9.976451,34.594919
cuda,timm_vovnet,32,13.043624,11.621555,6.510605,2.211330,9.442057,4.351222,1.669364,0.188102,2.756570,7.982825,2.527680
cuda,tts_angular,64,1.165538,1.047702,0.935743,0.049344,1.424383,0.028590,0.015183,0.001597,0.099130,0.639363
cuda,vgg16,64,2.707279,2.579854,1.955663,0.339612,3.076847,0.894394,0.382992,0.028656,0.192726,1.664131
cuda,yolov3,16,23.465889,21.728753,11.544284,4.450862,14.527147,7.732644,2.757226,0.435107,0.592525,8.186982
