dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.6565
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.5350
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.3031
cuda,convmixer_768_32,32,1.0958
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.6674
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,2.1023
cuda,dla102,64,1.6082
cuda,dm_nfnet_f0,128,1.4982
cuda,dpn107,32,1.4223
cuda,eca_botnext26ts_256,64,1.4680
cuda,eca_halonext26ts,64,1.4611
cuda,ecaresnet101d,64,1.5569
cuda,ese_vovnet19b_dw,128,1.5132
cuda,fbnetc_100,128,1.6490
cuda,fbnetv3_b,128,1.6947
cuda,gernet_l,128,1.3315
cuda,ghostnet_100,128,2.1637
cuda,gluon_inception_v3,128,1.6573
cuda,gluon_senet154,32,1.6273
cuda,gluon_xception65,32,1.2379
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hardcorenas_a,128,1.6542
cuda,hrnet_w18,2,4.3306
cuda,inception_v3,128,1.6554
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.5562
cuda,legacy_senet154,32,1.5493
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.3483
cuda,mnasnet_100,128,1.7224
cuda,mobilenetv2_100,128,1.7841
cuda,mobilenetv3_large_100,128,1.7714
cuda,mobilevit_s,32,1.8941
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.6213
cuda,pit_b_224,64,1.4259
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.3033
cuda,regnety_002,128,2.5272
cuda,repvgg_a2,128,1.4276
cuda,res2net101_26w_4s,64,1.5859
cuda,res2net50_14w_8s,2,5.0919
cuda,res2next50,2,4.8902
cuda,resmlp_12_224,128,1.7051
cuda,resnest101e,0,0.0000
cuda,resnet18,128,1.5060
cuda,rexnet_100,128,1.4826
cuda,sebotnet33ts_256,64,1.4312
cuda,selecsls42b,128,1.5069
cuda,spnasnet_100,128,1.6699
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.2438
cuda,tf_efficientnet_b0,128,1.5426
cuda,tf_mixnet_l,64,1.3432
cuda,tinynet_a,128,1.5167
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.3063
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
