dev,name,batch_size,speedup
cuda,BERT_pytorch,16,3.1465
cuda,Background_Matting,4,1.2619
cuda,LearningToPaint,96,1.7570
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1026
cuda,attention_is_all_you_need_pytorch,256,1.4662
cuda,dcgan,32,2.3893
cuda,demucs,0,0.0000
cuda,densenet121,4,4.9139
cuda,dlrm,0,0.0000
cuda,drq,1,2.7727
cuda,fastNLP_Bert,6,1.4725
cuda,hf_Albert,8,2.3085
cuda,hf_Bart,4,1.7328
cuda,hf_Bert,4,1.7745
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.4101
cuda,hf_GPT2,4,1.9212
cuda,hf_Longformer,2,1.6991
cuda,hf_Reformer,4,1.1804
cuda,hf_T5,8,1.9895
cuda,mnasnet1_0,32,2.4621
cuda,mobilenet_v2,96,1.7411
cuda,mobilenet_v3_large,32,2.9831
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8613
cuda,pytorch_CycleGAN_and_pix2pix,1,2.4758
cuda,pytorch_stargan,16,1.3135
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,1.5124
cuda,resnet18,16,2.5453
cuda,resnet50,32,1.7414
cuda,resnext50_32x4d,8,3.1366
cuda,shufflenet_v2_x1_0,128,1.7102
cuda,soft_actor_critic,256,1.6911
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.1657
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,2.8541
cuda,timm_nfnet,128,1.5081
cuda,timm_regnet,32,1.4796
cuda,timm_resnest,0,0.0000
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vovnet,32,1.5759
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2037
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
