dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7265
cuda,Background_Matting,4,1.0159
cuda,LearningToPaint,96,0.9147
cuda,Super_SloMo,6,0.9947
cuda,alexnet,128,0.9962
cuda,attention_is_all_you_need_pytorch,256,0.7883
cuda,dcgan,32,0.8275
cuda,demucs,4,0.9984
cuda,densenet121,4,0.8331
cuda,dlrm,2048,0.8908
cuda,drq,1,0.7407
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9547
cuda,hf_Bart,4,0.7154
cuda,hf_Bert,4,0.7208
cuda,hf_BigBird,2,0.7764
cuda,hf_DistilBert,8,0.9029
cuda,hf_GPT2,4,0.8101
cuda,hf_Longformer,2,0.7453
cuda,hf_Reformer,4,0.9995
cuda,hf_T5,8,0.9382
cuda,mnasnet1_0,32,0.9091
cuda,mobilenet_v2,96,0.9852
cuda,mobilenet_v3_large,32,0.8974
cuda,moco,32,0.9952
cuda,nvidia_deeprecommender,256,0.9962
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,0.8384
cuda,pytorch_struct,200,0.6752
cuda,pytorch_unet,1,0.9948
cuda,resnet18,16,0.9042
cuda,resnet50,32,0.9191
cuda,resnext50_32x4d,8,0.8602
cuda,shufflenet_v2_x1_0,128,0.9170
cuda,soft_actor_critic,256,0.6874
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.8561
cuda,tacotron2,64,0.7304
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.7909
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.9128
cuda,timm_resnest,32,0.9446
cuda,timm_vision_transformer,8,0.7174
cuda,timm_vovnet,32,0.9505
cuda,tts_angular,64,0.9313
cuda,vgg16,64,0.9978
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9704
