dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.772443,4.799028
cuda,Background_Matting,4,0.814083,3.442297
cuda,LearningToPaint,96,0.546959,0.937081
cuda,Super_SloMo,6,1.058430,3.051835
cuda,alexnet,128,0.349332,0.263266
cuda,attention_is_all_you_need_pytorch,256,1.507587,5.446809
cuda,dcgan,32,0.372379,0.203359
cuda,densenet121,4,1.982836,8.878949
cuda,drq,1,0.409765,0.275284
cuda,hf_Albert,8,1.297457,4.259072
cuda,hf_Bart,4,2.446554,4.703704
cuda,hf_Bert,4,1.581521,3.740119
cuda,hf_DistilBert,8,0.774506,1.913483
cuda,hf_GPT2,4,1.664707,3.823727
cuda,mnasnet1_0,32,0.829575,2.632181
cuda,mobilenet_v2,96,0.834557,2.340300
cuda,mobilenet_v3_large,32,0.966947,2.783257
cuda,moco,32,1.832681,0.016859
cuda,nvidia_deeprecommender,256,0.353108,0.112512
cuda,pytorch_CycleGAN_and_pix2pix,1,0.530615,1.700844
cuda,pytorch_stargan,16,0.571402,1.579968
cuda,pytorch_struct,200,0.417519,0.437212
cuda,pytorch_unet,1,0.581952,1.008034
cuda,resnet18,16,0.538270,1.016168
cuda,resnet50,32,0.896499,2.738522
cuda,resnext50_32x4d,8,0.885854,2.709183
cuda,shufflenet_v2_x1_0,128,1.043232,3.128807
cuda,soft_actor_critic,256,0.304966,0.095995
cuda,squeezenet1_1,32,0.478289,0.901063
cuda,timm_efficientdet,1,12.877488,19.558498
cuda,timm_efficientnet,32,1.411068,3.826527
cuda,timm_nfnet,128,2.005434,5.011255
cuda,timm_regnet,32,1.814426,4.922123
cuda,timm_resnest,32,0.609489,1.497221
cuda,timm_vision_transformer,8,0.986673,2.962867
cuda,timm_vovnet,32,1.040544,2.068753
cuda,tts_angular,64,0.464448,0.044744
cuda,vgg16,64,0.396219,0.525055
cuda,yolov3,16,6.062171,5.089759
