,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 47/48","100%, 43/43","100%, 66/66"
ts_nvfuser,ts_nvfuser,"85%, 41/48","86%, 37/43","100%, 66/66"
aot_eager,aot_eager,"88%, 42/48","74%, 32/43","94%, 62/66"
aot_cudagraphs,aot_cudagraphs,"81%, 39/48","67%, 29/43","91%, 60/66"
aot_nvfuser,aot_nvfuser,"58%, 28/48","0%, 0/43","83%, 55/66"
inductor_cudagraphs,inductor_cudagraphs,"69%, 33/48","84%, 36/43","91%, 60/66"
