dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.569426
cuda,AlbertForQuestionAnswering,2,1.605017
cuda,AllenaiLongformerBase,1,1.748007
cuda,BartForCausalLM,2,1.685934
cuda,BartForConditionalGeneration,1,4.963275
cuda,BertForMaskedLM,64,1.965702
cuda,BertForQuestionAnswering,64,1.900122
cuda,BlenderbotSmallForCausalLM,64,1.402449
cuda,BlenderbotSmallForConditionalGeneration,32,3.397143
cuda,CamemBert,1,1.895288
cuda,DistilBertForMaskedLM,16,0.977775
cuda,DistilBertForQuestionAnswering,32,0.954339
cuda,DistillGPT2,1,1.144562
cuda,ElectraForCausalLM,1,1.881852
cuda,ElectraForQuestionAnswering,64,1.923233
cuda,GPT2ForSequenceClassification,4,2.120559
cuda,LayoutLMForMaskedLM,16,2.169367
cuda,LayoutLMForSequenceClassification,16,2.085609
cuda,M2M100ForConditionalGeneration,2,5.003168
cuda,MBartForCausalLM,16,1.739381
cuda,MBartForConditionalGeneration,8,4.953027
cuda,MegatronBertForCausalLM,2,3.812169
cuda,MegatronBertForQuestionAnswering,8,3.844199
cuda,MobileBertForMaskedLM,16,8.574162
cuda,MobileBertForQuestionAnswering,32,8.699018
cuda,OPTForCausalLM,4,1.778379
cuda,PLBartForCausalLM,16,1.003927
cuda,PLBartForConditionalGeneration,8,2.670428
cuda,PegasusForCausalLM,8,1.710103
cuda,PegasusForConditionalGeneration,4,4.763151
cuda,RobertaForCausalLM,4,1.881327
cuda,RobertaForQuestionAnswering,64,1.896587
cuda,Speech2Text2ForCausalLM,64,1.049029
cuda,TrOCRForCausalLM,8,1.601308
cuda,XGLMForCausalLM,1,3.250862
cuda,XLNetLMHeadModel,4,4.352493
cuda,YituTechConvBert,1,2.817631
