,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 53/55","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"95%, 52/55","100%, 45/45","93%, 57/61"
inductor,inductor,"87%, 48/55","93%, 42/45","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 49/55","98%, 44/45","93%, 57/61"
