dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,17.134422,15.400698,7.002365,2.676284,10.372548,4.190404,1.619808,0.316433,8.967582,6.161574
cuda,Background_Matting,4,15.952175,14.962245,7.633356,3.064780,10.952718,5.815649,2.430912,0.280852,6.486364
cuda,LearningToPaint,96,7.054790,6.643074,3.734924,1.111620,4.450356,1.363442,0.636668,0.093903,1.867539
cuda,Super_SloMo,6,16.411358,15.228796,8.376947,3.219865,10.907001,5.954732,2.205467,0.143224,5.841841
cuda,alexnet,128,2.271140,2.166952,1.754904,0.232613,3.108033,0.944739,0.282202,0.016315,1.592478
cuda,attention_is_all_you_need_pytorch,256,17.676846,16.263658,7.740272,2.523423,10.222771,4.279519,1.719950,0.359384,9.523443,5.125839
cuda,dcgan,32,2.070341,1.973064,1.452945,0.212155,2.053384,0.218148,0.088054,0.013566,0.820744
cuda,demucs,4,0.290189
cuda,densenet121,4,40.888592,38.568620,19.463788,7.390847,24.985263,14.387184,5.032645,0.755619,13.180156
cuda,drq,1,2.509753,2.321293,1.807050,0.147928,2.839033,0.170770,0.083965,0.015744,1.188207
cuda,fastNLP_Bert,6,17.808365,15.938361,8.206490,2.360658,11.179264,3.762713,1.631796,0.299319,4.334933,5.831517
cuda,functorch_dp_cifar10,64,6.322502,6.041806,3.366844,1.537144,5.799851,2.145317,0.692630,0.073572,4.013804,3.028238
cuda,hf_Albert,8,12.997737,11.432007,4.042387,2.005272,7.246714,3.017120,1.137146,0.148937,5.296247,2.586049
cuda,hf_Bart,4,21.108558,19.036474,8.462582,3.070963,12.779761,4.298551,1.965007,0.404028,4.160535,7.516786
cuda,hf_Bert,4,14.716511,12.915067,5.123840,2.065391,7.884314,3.518543,1.494138,0.296447,4.924509,0.414797
cuda,hf_Bert_large,4,28.094733,24.563780,9.498614,4.725493,13.076257,6.442142,2.862301,0.813819,8.778122,0.403250
cuda,hf_DistilBert,8,7.906006,7.136112,3.223867,1.254050,5.306315,1.799314,0.801263,0.122974,3.387667,1.896695
cuda,hf_GPT2,4,13.932628,12.141253,5.173788,2.209661,7.879500,3.384521,1.394770,0.255459,5.004092,2.009514
cuda,hf_GPT2_large,4,41.074426,35.489562,14.837375,7.144705,21.645649,11.529465,4.078071,1.265002,14.221845,1.545853
cuda,hf_Longformer,2,54.842971,47.393908,28.426826,7.377650,33.823659,15.549842,4.727512,0.415481,0.744916,13.347748
cuda,hf_Reformer,4,11.803695,10.041894,8.308719,0.783712,9.162859,1.378424,0.812535,0.056225,3.156039,1.674669
cuda,hf_T5,8,18.542304,16.075883,7.102887,2.650737,10.698030,4.123719,1.567722,0.299204,5.912534,6.373254
cuda,hf_T5_large,2,69.871037,58.364811,23.164059,10.120908,37.736160,20.821363,5.927101,2.330284,23.660630,25.203506
cuda,lennard_jones,1000,1.350161,1.273290,0.952792,0.075943,1.506818,0.072999,0.046726,0.006701,0.635088
cuda,mnasnet1_0,32,16.255913,15.341186,8.141182,2.803488,9.713149,4.149200,1.984534,0.270138,4.475253,2.842004
cuda,mobilenet_v2,96,17.724475,16.783045,8.792125,3.051569,9.994438,4.942573,1.879659,0.309710,4.366061
cuda,mobilenet_v3_large,32,17.407777,16.402788,8.254850,3.119900,10.725977,4.928198,1.880183,0.292787,5.701018,29.276415
cuda,nvidia_deeprecommender,256,1.753539,1.631208,1.176809,0.123216,2.255117,0.119659,0.065673,0.009992,1.208185,0.442673
cuda,pytorch_CycleGAN_and_pix2pix,1,6.340855,5.938648,2.882552,1.203975,5.015720,2.054308,0.726544,0.077865,3.380658
cuda,pytorch_stargan,16,6.573426,6.183917,3.241832,1.273726,4.233713,1.195320,0.427142,0.065068,38.407016,2.312086
cuda,pytorch_struct,200,2.237086,2.040466,1.232762,0.186316,2.722212,0.236632,0.134883,0.022941,1.687814,15.095469
cuda,pytorch_unet,1,7.913911,7.437628,4.035503,1.343259,5.883436,2.654886,0.928123,0.100755,3.240615
cuda,resnet152,32,42.495157,39.696912,16.824546,9.387932,17.955120,10.193215,3.796438,1.133159,10.829865,2.288850
cuda,resnet18,16,7.454219,7.051759,4.277868,1.300606,5.257582,1.872248,0.933845,0.089446,2.320336,2.596067
cuda,resnet50,32,15.687323,14.715140,7.091386,2.678710,8.561913,3.853583,1.776861,0.260646,4.252925,2.667491
cuda,resnext50_32x4d,8,14.625756,13.645591,6.047848,2.831785,7.691609,3.334732,1.496705,0.227957,4.580183,2.139918
cuda,shufflenet_v2_x1_0,128,18.085342,16.889736,8.500753,3.205601,10.728914,5.422827,2.491363,0.388156,5.557709
cuda,soft_actor_critic,256,1.995316,1.854517,1.577163,0.072555,2.545835,0.071350,0.042594,0.006865,1.045955
cuda,speech_transformer,32,20.829677,18.668797,8.635640,2.858890,12.587649,4.973386,2.157874,0.304720,7.152117
cuda,squeezenet1_1,32,3.499124,3.300499,2.317280,0.545814,4.068542,1.547276,0.760350,0.047215,2.312510
cuda,timm_efficientdet,1,66.337385,56.332746,25.230082,12.684655,37.824786,20.876359,7.555558,1.550948,45.646597,25.735462
cuda,timm_efficientnet,32,19.462818,17.557756,8.727081,3.498841,11.714754,5.623744,2.148876,0.337479,6.615191,36.901229
cuda,timm_nfnet,128,17.538428,15.417011,5.980185,3.832583,11.783170,5.434712,1.856431,0.284286,9.775635,0.669432
cuda,timm_regnet,32,20.551167,18.129457,7.668077,3.618553,10.376654,5.198331,1.892229,0.381664,6.799517,20.137475
cuda,timm_resnest,32,10.696547,10.116998,6.406885,1.742631,9.144771,3.465103,1.395473,0.116219,40.317117,4.534750
cuda,timm_vision_transformer,8,10.746170,9.799862,4.414237,1.864969,10.006606,2.920112,1.341888,0.216878,14.519635,7.740108
cuda,timm_vision_transformer_large,8,33.859601,30.584892,11.386361,6.370259,28.634273,10.175028,3.983847,1.255575,11.092443,24.195779
cuda,timm_vovnet,32,13.396550,11.955499,6.342256,2.486719,8.948692,4.263684,1.628923,0.191299,5.174333,2.494067
cuda,tts_angular,64,1.151229,1.035980,0.927637,0.048463,1.452378,0.027972,0.015118,0.001606,0.575138
cuda,vgg16,64,2.632735,2.497406,1.829582,0.468410,2.956080,0.902612,0.375112,0.028735,1.605784
