dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,41.397295,35.466380,33.286736,19.530631,6.141208,25.557426,10.213940,5.153335,0.579835,42.508392,98.173947,60.077065
cuda,beit_base_patch16_224,64,23.053423,18.891833,16.527770,8.827726,2.060014,12.266853,3.831453,2.080812,0.265735,0.661006,3.259425,8.773221
cuda,botnet26t_256,128,25.636275,22.668838,20.394740,14.002521,2.838372,19.878682,6.231395,2.864667,0.142548,24.156419,49.474645,34.948502
cuda,cait_m36_384,4,62.902768,49.036106,46.742280,22.479168,6.852195,34.523497,15.647414,7.799144,2.152928,7.519723,21.252691,35.820203
cuda,coat_lite_mini,128,27.653768,24.127189,21.772128,14.195224,2.721935,24.956032,7.802620,3.248075,0.231991,13.449947,42.914737,29.519792
cuda,convit_base,64,24.480857,20.751762,18.333962,10.080612,2.409493,17.779850,5.528898,2.540803,0.283248,6.125085,9.361122,19.122364
cuda,convmixer_768_32,32,22.694760,21.006837,18.687334,8.499661,3.105369,10.539266,3.629670,2.168246,0.309041,3.520525,12.777653,2.967997
cuda,convnext_base,64,31.970556,25.157983,21.906837,11.853714,3.700871,19.234360,5.837637,3.003315,0.506300,6.225162,12.838958,21.507496
cuda,crossvit_9_240,128,33.088786,27.497130,25.143182,13.501182,3.251096,24.425646,7.555757,3.709089,0.453083,18.883082,33.852405,37.260309
cuda,cspdarknet53,64,33.848102,27.953860,24.932463,13.689830,4.431482,16.568624,5.119929,2.716650,0.328199,25.279626,54.702553,36.882823
cuda,deit_base_distilled_patch16_224,64,22.611743,19.396363,16.172694,9.274640,1.738164,20.737903,4.033854,1.941212,0.232431,2.205706,3.734887,17.771062
cuda,dla102,128,42.943727,36.341233,33.064316,17.840941,5.753844,21.572608,8.388853,4.050254,0.575281,17.624192,39.924129,32.978826
cuda,dm_nfnet_f0,128,28.870405,22.750505,20.250544,9.644415,3.914821,15.369638,5.534683,2.411357,0.281355,21.545211,26.960048,35.320966
cuda,dpn107,32,49.758763,40.117006,37.745329,19.612203,6.083530,24.220449,8.099082,4.601781,0.568730,16.194149,30.203010,34.137002
cuda,eca_botnext26ts_256,128,28.629646,25.448298,22.720714,15.469436,2.993581,21.784833,6.329957,2.888011,0.158092,34.147187,59.986547,46.105397
cuda,ese_vovnet19b_dw,128,18.319195,15.827701,13.698302,8.566784,1.642396,12.542775,3.521393,1.644157,0.121247,25.636644,48.697502,32.834243
cuda,fbnetc_100,128,30.776146,25.750725,23.595028,13.953203,3.583297,17.485887,5.202460,2.600482,0.305110,45.704072,98.062116,56.706144
cuda,fbnetv3_b,128,47.645007,39.486320,37.320984,20.285970,6.502316,25.050607,9.442734,4.437979,0.635099,53.100471,104.251855,70.898068
cuda,gernet_l,128,25.877678,20.977081,18.840520,10.079490,2.930345,12.663593,3.285626,2.275093,0.235939,21.883405,44.956586,30.857831
cuda,ghostnet_100,128,45.855412,38.150683,34.585601,20.061848,5.544057,28.239395,9.042787,4.360019,0.486917,92.799711,172.204163,111.656587
cuda,gluon_inception_v3,128,41.753843,35.827263,33.559494,19.777679,6.129398,25.912440,10.284729,5.204188,0.581340,42.333302,96.076237,59.867100
cuda,gluon_xception65,32,46.173138,38.327063,36.054682,17.773562,6.498321,19.389697,7.651415,3.780577,0.729955,14.024532,31.233362,29.424192
cuda,gmixer_24_224,128,30.611070,24.835609,22.477085,11.228028,3.003445,16.678235,5.677921,3.084453,0.405248,4.500990,7.116819,17.152163
cuda,gmlp_s16_224,128,30.653038,24.777724,22.545778,12.009603,3.167397,18.943424,6.284991,3.215181,0.433898,8.337771,12.668039,23.014059
cuda,hrnet_w18,128,116.549972,106.781943,104.377897,53.339442,21.840791,59.510463,30.644849,12.851967,5.047184,38.880287,86.325120,86.703727
cuda,inception_v3,128,42.625585,36.728488,34.497339,20.193664,5.847501,26.566496,10.495275,5.183683,0.592598,44.889817,99.714010,62.461969
cuda,jx_nest_base,32,38.340002,31.792195,29.536267,16.993845,4.172997,27.203572,10.733543,4.257813,0.587622,11.627947,23.661303,31.061948
cuda,lcnet_050,128,19.583172,17.164715,15.029251,8.903300,2.240042,12.395166,3.186235,1.548097,0.125065,40.712048,68.524044,48.396457
cuda,mixer_b16_224,128,18.736367,15.791044,13.543380,7.544095,1.493094,11.237439,2.217952,1.328615,0.148432,4.064492,6.220569,11.278993
cuda,mixnet_l,128,41.712569,33.058458,31.058787,17.630942,4.566221,24.138851,7.271711,4.506653,0.536254,59.981355,91.565345,76.168137
cuda,mnasnet_100,128,27.651253,23.745127,21.105778,12.800507,2.804936,16.605433,4.212656,2.143548,0.215241,41.163410,85.311556,50.570293
cuda,mobilenetv2_100,128,28.641633,24.668790,21.873329,13.399722,3.206542,16.836565,4.366730,2.190227,0.236013,40.846663,90.259609,50.519540
cuda,mobilenetv3_large_100,128,29.997078,25.855962,22.971057,14.215905,3.284628,19.564186,5.219498,2.540117,0.250963,63.158304,114.765150,74.946089
cuda,mobilevit_s,64,40.651166,35.301230,32.353542,21.571406,4.803787,36.109046,14.711782,6.805709,0.388646,51.162818,95.456242,74.361147
cuda,nfnet_l0,128,27.736940,22.531338,19.314484,9.390761,3.330925,15.796563,5.153105,2.328464,0.277385,28.670478,37.804201,41.974377
cuda,pit_b_224,64,25.041249,21.444778,18.475162,11.003582,2.218993,16.283996,4.371644,2.407832,0.265047,0.002714,11.037805,10.135514
