dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.732012,24.030414,22.198780,11.818509,3.058551,15.829989,4.230248,2.157678,0.322641,11.584473,28.645948,22.157326
cuda,Background_Matting,4,27.104057,23.563251,20.054628,11.531692,3.083880,17.510334,5.819127,3.285401,0.241938,17.582716,30.328515,29.536670
cuda,LearningToPaint,96,14.251538,12.848351,10.247655,6.116017,1.141839,9.138008,1.259687,0.764396,0.074225,12.506979,23.501304,17.841510
cuda,Super_SloMo,6,26.202545,23.286740,20.583964,12.162559,3.147759,15.745856,5.974581,2.784628,0.151150,7.957693,17.124447,7.601740
cuda,alexnet,128,6.509195,6.020448,3.825461,2.117329,0.191700,5.150181,0.824354,0.333757,0.015485,3.906332,7.288632,3.723238
cuda,attention_is_all_you_need_pytorch,256,29.244546,24.996977,22.895735,12.579524,2.797080,17.004375,5.038901,2.400818,0.380382,14.251465,32.959430,25.120872
cuda,dcgan,32,6.374357,5.933620,3.769593,1.928269,0.223381,2.803832,0.214850,0.122778,0.012484,0.123349,1.450399
cuda,demucs,4,13.818729,12.257128,10.052941,8.489866,0.635272,12.289191,1.186425,0.699221,0.044387,5.814559,8.533698,11.483066
cuda,densenet121,4,56.224429,48.872475,45.715405,26.604501,7.263104,35.283140,13.957722,6.440614,0.706120,28.346425,56.109213,51.774970
cuda,dlrm,1024,5.950831,5.581781,3.635525,1.713084,0.188929,2.922071,0.389838,0.176064,0.016484,0.130354,1.762702
cuda,drq,1,7.110265,6.457695,4.159320,2.528383,0.137466,3.913221,0.191056,0.115599,0.015570,0.276853,1.995870
cuda,fastNLP_Bert,6,30.737822,25.735439,23.903500,15.263310,2.276524,18.373624,4.467431,2.187308,0.314692,0.790514,6.822089,10.264244
cuda,functorch_dp_cifar10,64,13.021833,11.817348,9.644749,5.570852,1.410156,10.410045,2.386124,0.964090,0.066255,25.798395,34.011266,33.275991
cuda,hf_Albert,8,23.895417,21.305704,17.741850,9.086076,2.054246,13.394612,3.544340,1.609307,0.152660,5.169840,9.653190,14.273661
cuda,hf_Bart,4,34.176580,28.278870,25.933964,13.869749,3.169127,18.365364,5.000066,2.924190,0.440138,3.262043,3.199512,15.144701
cuda,hf_Bert,4,26.116591,21.212792,18.992463,10.039940,2.212710,13.509359,4.027408,2.012293,0.287551,0.736481,3.259418,9.534095
cuda,hf_Bert_large,4,44.250192,34.309546,32.229816,15.786052,4.576483,20.566037,7.932003,3.890587,0.829204,1.023893,2.848656,16.455625
cuda,hf_BigBird,2,79.242538,66.946908,64.731769,35.901491,9.692856,50.010618,22.405908,11.086672,0.601309,16.088341,8.974255,50.574401
cuda,hf_DistilBert,8,19.537514,17.095785,13.435892,7.928294,1.185491,11.634990,1.917817,1.103518,0.118569,2.228089,6.769049,8.768260
cuda,hf_GPT2,4,25.516855,20.985749,17.890757,10.029165,2.645082,12.942793,3.729935,1.904469,0.268266,0.461825,8.024418,8.924206
cuda,hf_GPT2_large,4,65.190810,50.321778,48.068883,25.453883,6.848345,35.060024,13.296396,5.547461,1.407143,0.726492,16.221220,26.112138
cuda,hf_Reformer,4,27.794914,23.819834,21.724270,18.997655,0.847674,20.882676,1.362767,0.803048,0.072488,0.492401,5.634015,5.053998
cuda,hf_T5,8,32.828256,27.192163,23.476411,12.119664,2.795114,16.754834,4.910360,2.043840,0.306982,3.250030,8.437807,14.355171
cuda,hf_T5_large,2,106.819436,81.302626,78.601303,39.076785,11.363052,50.969297,22.182250,7.795608,2.551600,4.200047,27.394624,41.187216
cuda,lennard_jones,1000,5.873438,5.487896,2.989606,1.409365,0.069361,2.447174,0.086130,0.064954,0.006500,0.109900,1.326320
