dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.965968
cuda,botnet26t_256,128,1.971463
cuda,coat_lite_mini,128,2.016836
cuda,convit_base,64,2.108933
cuda,convmixer_768_32,32,2.322888
cuda,convnext_base,64,2.481558
cuda,crossvit_9_240,128,2.934045
cuda,cspdarknet53,64,3.600129
cuda,deit_base_distilled_patch16_224,64,1.710587
cuda,dla102,128,3.389339
cuda,dm_nfnet_f0,128,3.261187
cuda,dpn107,32,6.185057
cuda,eca_botnext26ts_256,128,2.146452
cuda,eca_halonext26ts,128,2.127099
cuda,ese_vovnet19b_dw,128,1.526223
cuda,fbnetc_100,128,3.045610
cuda,fbnetv3_b,128,5.096310
cuda,gernet_l,128,2.912189
cuda,ghostnet_100,128,4.232073
cuda,gluon_inception_v3,128,2.978438
cuda,gluon_xception65,32,3.962980
cuda,gmixer_24_224,128,2.710841
cuda,gmlp_s16_224,128,2.410556
cuda,hrnet_w18,128,11.125902
cuda,inception_v3,128,3.119021
cuda,jx_nest_base,32,2.934206
cuda,lcnet_050,128,1.577748
cuda,mixer_b16_224,128,1.521530
cuda,mixnet_l,128,6.788872
cuda,mnasnet_100,128,2.636077
cuda,mobilenetv2_100,128,2.643559
cuda,mobilenetv3_large_100,128,2.589369
cuda,mobilevit_s,64,2.900074
cuda,nfnet_l0,128,2.955190
cuda,pit_b_224,64,1.932791
cuda,pnasnet5large,16,9.002365
cuda,poolformer_m36,64,2.730576
cuda,regnety_002,128,2.476696
cuda,repvgg_a2,128,2.853279
cuda,res2net101_26w_4s,64,5.814549
cuda,res2net50_14w_8s,128,5.045530
cuda,res2next50,128,2.874846
cuda,resmlp_12_224,128,1.244067
cuda,resnest101e,64,5.829944
cuda,rexnet_100,128,3.054384
cuda,sebotnet33ts_256,64,2.672374
cuda,selecsls42b,128,1.466625
cuda,spnasnet_100,128,3.004390
cuda,swsl_resnext101_32x16d,32,3.313294
cuda,tf_efficientnet_b0,128,2.824508
cuda,tf_mixnet_l,128,7.124070
cuda,tinynet_a,128,3.397175
cuda,twins_pcpvt_base,64,4.963655
cuda,visformer_small,128,1.579516
cuda,vit_base_patch16_224,64,1.701539
cuda,volo_d1_224,64,2.409780
