dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_T5,8,3.319177,7.594150,3.775910,11.255025,4.470435,1.598707,0.312595,6.113113,7.563005
cuda,hf_T5_large,2,17.766721,30.504151,24.213407,42.838406,25.815721,6.250300,2.544553,24.977410,39.087647
cuda,lennard_jones,1000,0.107910,0.939466,0.075499,1.479414,0.072287,0.045668,0.006592,0.620362
cuda,mnasnet1_0,32,1.527587,6.004338,2.783408,8.590683,3.767031,1.471585,0.212844,5.458778,2.438010
cuda,mobilenet_v2,96,1.573307,6.775635,3.041651,8.366470,3.619687,1.578716,0.238322,5.012216
cuda,mobilenet_v3_large,32,1.697258,6.488562,3.469900,9.154407,3.966893,1.632477,0.242295,6.234750,5.110319
cuda,nvidia_deeprecommender,256,0.196391,1.102846,0.125112,2.169517,0.117163,0.063863,0.009626,1.199184,0.434631
cuda,pytorch_CycleGAN_and_pix2pix,1,0.615888,2.678945,1.111719,4.657443,1.752106,0.841765,0.072579,3.131990
cuda,pytorch_stargan,16,0.617978,2.206773,1.001748,3.684021,0.959631,0.492123,0.051729,2.514964,19.709136
cuda,pytorch_struct,200,0.274034,1.209446,0.185050,2.598631,0.239921,0.135086,0.023305,1.586206,14.818784
cuda,pytorch_unet,1,0.642444,2.878142,1.093450,4.325105,1.790259,0.637848,0.075034,2.576081
cuda,resnet152,32,4.589149,12.644638,11.162570,16.021591,9.303009,3.119949,0.927468,14.833005,2.436140
cuda,resnet18,16,0.634893,3.266868,1.352975,4.504549,1.554026,0.623265,0.072294,2.627136,2.657330
cuda,resnet50,32,1.578042,5.223331,3.082534,7.234935,3.155158,1.292964,0.209718,5.186293,2.449441
cuda,resnext50_32x4d,8,1.598682,4.661596,2.696668,7.097157,3.064866,1.304010,0.195951,5.225499,2.788370
cuda,shufflenet_v2_x1_0,128,1.754187,6.243302,2.984924,8.867465,3.941060,2.464890,0.300327,5.978585
cuda,soft_actor_critic,256,0.142645,1.482297,0.069033,2.412233,0.069258,0.040491,0.006354,1.003470
cuda,speech_transformer,32,3.095566,8.215153,3.256342,13.336768,5.267434,1.996281,0.354739,8.507096,7.110799
cuda,squeezenet1_1,32,0.293647,2.141581,0.488032,2.922732,0.715455,0.383584,0.040936,1.283578
cuda,tacotron2,64,20.301699,16.207118,3.076268,26.075575,7.078582,3.439358,0.542902,3.419478,13.156717
cuda,timm_efficientdet,1,22.575892,19.653333,16.561382,32.652092,18.437218,5.836640,1.270742,46.671997,29.985153
cuda,timm_efficientnet,32,2.613783,6.945113,3.797981,10.634999,4.254276,2.397681,0.295161,7.947022,2.420175
cuda,timm_nfnet,128,2.901883,7.822320,7.445383,10.487992,5.875319,1.795361,0.257748,10.739631
cuda,timm_regnet,32,3.469346,6.212436,4.887370,8.774532,4.063023,1.665130,0.338885,7.589338,2.269305
cuda,timm_resnest,32,0.884225,5.091243,1.700848,8.004612,3.126964,1.272841,0.099410,25.708164,4.662558
cuda,timm_vision_transformer,8,1.446031,4.853817,2.511332,10.666159,3.402316,1.324127,0.231676,15.761910,8.406071
cuda,timm_vision_transformer_large,8,4.866778,14.073472,11.420220,23.604368,12.687575,4.120621,1.374794,11.434182,21.693772
cuda,timm_vovnet,32,2.007888,5.206391,2.496259,8.257921,3.791401,1.473746,0.157956,5.619788,2.032185
cuda,tts_angular,64,0.147313,0.908323,0.047888,1.395388,0.027049,0.014273,0.001400,0.536837
cuda,vgg16,64,0.209249,1.830604,0.329896,2.820795,0.675874,0.406665,0.026139,1.331128
cuda,yolov3,16,3.923780,35.594744,5.473721,391.054520,15.127775,5.222447,0.350372,361.072973
