dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8538,189.1088,13.2145,0.3342
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8096,128.5155,9.2751,0.3308
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,0.8294,140.0174,8.5677,0.3514
cuda,convit_base,64,0.8327,217.7853,9.6961,0.3333
cuda,convmixer_768_32,32,0.9227,321.7452,9.8476,0.3455
cuda,convnext_base,64,0.8008,151.7300,11.5381,0.3509
cuda,crossvit_9_240,128,0.8377,130.4987,13.4257,0.3347
cuda,cspdarknet53,64,0.7518,120.7325,19.1600,0.3241
cuda,deit_base_distilled_patch16_224,64,0.7974,118.0888,7.3860,0.3590
cuda,dla102,128,0.8394,213.0848,15.0896,0.3362
cuda,dm_nfnet_f0,128,0.8744,149.9547,11.4031,0.3556
cuda,dpn107,32,0.7729,146.6384,40.4620,0.3531
cuda,eca_botnext26ts_256,128,0.6679,164.6587,11.4116,0.2669
cuda,eca_halonext26ts,128,0.6794,167.8928,10.7430,0.2670
cuda,ese_vovnet19b_dw,128,0.7679,85.9465,6.7381,0.3273
cuda,fbnetc_100,128,0.7919,106.0337,17.0517,0.3307
cuda,fbnetv3_b,128,0.7731,149.2612,27.8869,0.3151
cuda,gernet_l,128,0.7683,98.6285,15.4598,0.3444
cuda,ghostnet_100,128,0.8817,107.9203,14.3145,0.3370
cuda,gluon_inception_v3,128,0.8543,189.3494,13.3013,0.3342
cuda,gluon_xception65,32,0.7539,129.9336,17.8563,0.3349
cuda,gmixer_24_224,128,0.6963,172.4946,13.6041,0.3006
cuda,gmlp_s16_224,128,0.7546,180.8861,12.2277,0.3532
cuda,hrnet_w18,128,0.8654,344.9768,57.2618,0.3347
cuda,inception_v3,128,0.8508,189.2279,13.8061,0.3342
cuda,jx_nest_base,32,0.8032,148.0495,15.1051,0.3399
cuda,lcnet_050,128,0.8446,38.8810,7.6295,0.3361
cuda,mixer_b16_224,128,0.7783,152.6899,6.3977,0.3444
cuda,mixnet_l,128,0.7940,230.3956,26.3989,0.2718
cuda,mnasnet_100,128,0.7892,84.8983,13.6563,0.3349
cuda,mobilenetv2_100,128,0.7235,89.1575,13.1649,0.3109
cuda,mobilenetv3_large_100,128,0.7844,80.3924,13.4705,0.3302
cuda,mobilevit_s,64,0.6576,133.2773,15.5811,0.2733
cuda,nfnet_l0,128,0.7113,148.7496,11.1570,0.2681
cuda,pit_b_224,64,0.8222,188.4243,8.4687,0.3260
cuda,pnasnet5large,16,0.8791,263.9392,43.3408,0.3632
cuda,poolformer_m36,64,0.8077,184.5793,12.0982,0.3413
cuda,regnety_002,128,1.1274,47.1594,13.1518,0.3403
cuda,repvgg_a2,128,0.8001,94.1830,15.2519,0.3406
cuda,res2net101_26w_4s,64,0.9555,126.7012,27.7610,0.3336
cuda,res2net50_14w_8s,128,0.8123,180.2683,24.5326,0.3232
cuda,res2next50,128,0.8343,166.5232,12.7548,0.3202
cuda,resmlp_12_224,128,0.7894,86.4854,4.9448,0.2373
cuda,resnest101e,64,0.8142,200.3058,26.9483,0.3473
cuda,rexnet_100,128,0.6904,127.4611,17.3205,0.2849
cuda,sebotnet33ts_256,64,0.6686,120.4854,14.0603,0.3212
cuda,selecsls42b,128,0.8416,74.7389,5.8502,0.3529
cuda,spnasnet_100,128,0.7769,93.4464,16.7482,0.3343
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8096,146.4046,14.5998,0.3676
cuda,tf_efficientnet_b0,128,0.6669,131.2100,16.1108,0.2664
cuda,tf_mixnet_l,128,0.7950,240.9619,26.9331,0.2877
cuda,tinynet_a,128,0.6843,113.6507,22.5174,0.2764
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,0.9575,138.7544,26.7315,0.3403
cuda,visformer_small,128,0.8426,116.6281,6.2011,0.3468
cuda,vit_base_patch16_224,64,0.8352,144.5225,7.3932,0.3594
cuda,volo_d1_224,64,0.8432,159.9417,12.5824,0.3421
cuda,xcit_large_24_p8_224,0,0.0000
