dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.9991,387.9861,5.7941,0.9222,17.1890,18.6388,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.0017,384.9230,5.8281,0.9399,16.7994,17.8733,439,1,4,3
cuda,AllenaiLongformerBase,4,0.5966,416.4302,27.5555,0.9301,11.2370,12.0818,1738,4,7,4
cuda,BartForCausalLM,4,0.9548,129.8897,7.1361,0.9067,11.9283,13.1553,482,1,4,3
cuda,BartForConditionalGeneration,2,0.9889,152.5597,18.0081,0.8824,13.7366,15.5669,1258,1,4,3
cuda,BertForMaskedLM,16,0.9679,139.1606,7.9608,0.9392,15.4503,16.4508,370,1,4,3
cuda,BertForQuestionAnswering,16,0.9873,112.5698,7.9159,0.9325,11.5224,12.3567,377,1,4,3
cuda,BlenderbotForCausalLM,4,0.9417,108.5036,14.2962,1.0017,31.3480,31.2944,935,1,4,3
cuda,BlenderbotSmallForCausalLM,64,0.9090,70.6478,4.9416,0.8375,9.8731,11.7888,327,1,4,3
cuda,BlenderbotSmallForConditionalGeneration,64,0.9641,132.2104,12.4137,0.8954,14.2441,15.9080,840,1,4,3
cuda,CamemBert,16,0.9670,140.7113,8.0393,0.9372,15.6524,16.7013,377,1,4,3
cuda,DebertaForMaskedLM,4,0.6167,101.5598,11.1006,0.9598,5.9448,6.1940,725,91,147,8
cuda,DebertaForQuestionAnswering,8,0.8382,98.0287,11.1782,1.0317,7.5693,7.3366,732,91,147,8
cuda,DebertaV2ForMaskedLM,1,0.5604,158.3642,19.8831,0.9876,12.4135,12.5688,930,175,270,8
cuda,DebertaV2ForQuestionAnswering,2,0.6646,170.8820,20.7037,0.9724,12.3927,12.7445,937,175,270,8
cuda,DistilBertForMaskedLM,128,0.9522,128.5575,3.9925,0.8830,15.0926,17.0933,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,0.9952,145.7857,3.9968,0.9594,13.8149,14.3997,214,1,4,3
cuda,DistillGPT2,16,0.9453,127.4735,3.7736,0.8755,14.7986,16.9039,330,1,4,3
cuda,ElectraForCausalLM,32,0.9363,113.4471,8.0786,0.8827,15.1264,17.1358,375,1,4,3
cuda,ElectraForQuestionAnswering,64,0.9912,126.4349,7.9526,0.9522,14.2891,15.0057,378,1,4,3
cuda,GPT2ForSequenceClassification,4,0.9734,105.1461,7.1854,0.8955,11.3622,12.6876,644,1,4,3
cuda,GoogleFnet,16,0.9639,105.8186,4.1678,0.9205,12.1376,13.1863,232,1,4,3
cuda,LayoutLMForMaskedLM,16,0.9685,141.7878,8.5129,0.9393,15.4801,16.4806,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,0.9883,115.2562,8.3785,0.9327,11.5557,12.3899,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,0.9673,133.8767,18.1921,0.8430,12.6466,15.0017,1271,1,4,3
cuda,MBartForCausalLM,4,0.9588,128.6752,7.4874,0.9069,11.9452,13.1721,482,1,4,3
cuda,MBartForConditionalGeneration,2,0.9803,152.4095,18.0780,0.8820,13.7535,15.5929,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,0.9045,106.2566,15.6010,0.8690,13.0997,15.0742,1173,1,4,3
cuda,MegatronBertForCausalLM,4,0.9872,102.5092,15.5683,0.8909,10.6300,11.9320,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,0.9849,175.2906,15.5499,0.9167,16.7231,18.2428,724,1,4,3
cuda,MobileBertForMaskedLM,64,0.8810,157.9030,32.6709,0.8258,9.4875,11.4882,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,0.9553,169.0973,32.8003,0.9908,10.5072,10.6043,1451,1,3,2
cuda,OPTForCausalLM,2,0.9280,184.0369,7.1039,0.9236,15.8984,17.2141,534,1,4,3
cuda,PLBartForCausalLM,8,0.9406,124.7797,3.8507,0.8876,15.3250,17.2657,254,1,4,3
cuda,PLBartForConditionalGeneration,4,0.9561,129.7054,9.3221,0.9321,15.6113,16.7480,658,1,4,3
cuda,PegasusForCausalLM,32,0.9371,92.1118,7.1185,0.8813,9.1097,10.3366,481,1,4,3
cuda,PegasusForConditionalGeneration,32,0.9680,179.7832,14.5869,0.9169,15.7523,17.1794,1248,1,3,2
cuda,RobertaForCausalLM,16,0.9694,147.6480,8.0442,0.9389,15.4441,16.4488,381,1,4,3
cuda,RobertaForQuestionAnswering,16,0.9877,112.8234,7.8006,0.9325,11.5225,12.3568,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,0.9151,70.8938,3.7935,0.8419,9.1300,10.8439,263,1,4,3
cuda,T5ForConditionalGeneration,4,0.8297,126.4884,10.8391,0.9589,10.9163,11.3841,798,1,4,3
cuda,T5Small,4,0.8272,127.0365,10.8495,0.9589,10.9163,11.3841,798,1,4,3
cuda,TrOCRForCausalLM,32,0.9518,176.2425,7.4264,0.8737,16.9658,19.4182,481,1,4,3
cuda,XGLMForCausalLM,8,0.9134,98.2761,14.3574,0.8180,11.0691,13.5325,1001,1,4,3
cuda,XLNetLMHeadModel,8,0.9684,391.1837,22.3879,0.9738,20.6621,21.2180,764,1,6,4
cuda,YituTechConvBert,16,0.9688,160.2815,11.7220,0.9351,14.4224,15.4227,634,1,4,3
