dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.573708,18.579221,15.453004,8.364318,1.848017,13.805590,3.208000,1.462592,0.144210,6.456750,9.447490
cuda,AlbertForQuestionAnswering,4,20.206722,18.241258,15.153113,8.109948,1.805858,13.567886,3.156272,1.441368,0.142491,3.051951,9.387992
cuda,BartForCausalLM,4,22.777008,19.409874,16.157992,8.693677,2.100923,13.169810,2.572889,1.590337,0.255642,1.551854,9.191382
cuda,BartForConditionalGeneration,2,46.061128,38.267188,35.036498,17.538192,5.303328,22.599731,7.401197,3.968226,1.021609,0.443488,16.336347
cuda,BertForMaskedLM,16,24.618395,20.968550,17.783163,9.414613,1.988317,14.181533,3.465694,1.675492,0.265537,2.614444,9.320402
cuda,BertForQuestionAnswering,16,23.194335,19.551636,17.095531,8.879630,1.944261,13.466909,3.430557,1.618600,0.261537,2.166782,9.006575
cuda,BlenderbotForCausalLM,4,35.089136,28.159698,25.390937,11.790292,3.938112,18.396533,6.037780,3.224798,0.670311,8.383960,15.272296
cuda,BlenderbotSmallForCausalLM,64,17.128148,14.980614,10.980550,5.371207,1.483401,9.221181,1.811140,1.096134,0.147867,2.872797,6.919598
cuda,BlenderbotSmallForConditionalGeneration,64,33.529675,28.484217,24.472520,12.440074,3.285565,17.873731,5.272263,2.714202,0.571141,2.299364,12.695087
cuda,CamemBert,16,25.148462,21.492811,17.824277,9.706595,1.989139,13.552322,3.483654,1.664495,0.268267,1.246296,8.369541
cuda,DebertaForMaskedLM,4,37.222638,31.248690,27.978748,20.754386,1.861200,28.327617,3.687121,1.891276,0.263776,3.934723,13.066429
cuda,DebertaForQuestionAnswering,8,35.504075,29.617318,26.344505,19.158439,1.867427,27.440454,3.546586,1.896243,0.256321,3.523685,13.784366
cuda,DebertaV2ForMaskedLM,1,44.611553,33.894635,31.084962,17.849516,2.508218,22.929183,3.868623,2.447075,0.486190,1.398183,13.222086
