dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.855570,36.964366,32.316085,19.716907,5.296002,26.251374,9.396683,5.168489,0.552117,95.520788,16.740567
cuda,beit_base_patch16_224,64,20.685735,18.145023,15.319647,8.675110,1.604896,12.910389,3.452419,1.736105,0.230327,2.898425,7.907738
cuda,botnet26t_256,128,27.855318,25.578374,21.016837,15.252751,2.469210,21.366168,6.163560,2.441356,0.129263,52.992388,10.379456
cuda,cait_m36_384,4,50.955624,42.619908,39.632696,18.828909,5.527305,31.582621,12.596234,6.530265,1.894580,20.870176,26.265106
cuda,coat_lite_mini,128,27.754892,25.052325,20.305310,13.740066,2.177223,25.623708,6.854872,2.690749,0.204196,39.448922,16.077579
cuda,convit_base,64,24.925205,22.519454,17.799613,10.468160,2.537354,17.549154,4.300743,2.132598,0.251601,8.385861,11.942261
cuda,convmixer_768_32,32,22.965526,21.438662,16.810486,7.630176,2.962060,10.682991,2.580504,1.812388,0.253426,9.584596,2.289939
cuda,convnext_base,64,27.314168,22.841783,18.486859,10.472335,3.360762,18.505605,4.451442,2.751252,0.436959,6.984917,14.449503
cuda,crossvit_9_240,128,30.810926,27.202710,22.633624,12.631969,2.738723,23.291026,6.114313,3.025439,0.393137,33.338064,16.957771
cuda,cspdarknet53,64,30.723835,25.869700,22.334364,12.778904,3.481451,16.606669,4.558881,2.451951,0.332106,54.395631,11.117637
cuda,deit_base_distilled_patch16_224,64,18.634198,16.385967,13.585606,7.708448,1.320506,12.566552,2.697728,1.501487,0.184120,3.623739,8.165846
cuda,dla102,128,39.341868,35.118222,30.730347,16.476918,5.113715,20.210108,7.300683,3.610763,0.526679,38.852579,14.483748
cuda,dm_nfnet_f0,128,27.400706,22.992135,18.581483,9.058006,3.746991,14.680049,4.662957,2.157948,0.250431,27.805588,12.817089
cuda,dpn107,32,47.501112,39.503589,35.714572,18.841124,5.786357,23.579038,7.307462,4.144025,0.515557,28.598609,17.208148
cuda,eca_botnext26ts_256,128,28.419199,25.986820,22.326487,15.942456,3.003039,21.201741,6.009525,2.460762,0.145032,61.272299,10.710245
cuda,ese_vovnet19b_dw,128,20.293038,18.478760,13.705755,9.440528,1.677289,14.221122,3.240216,1.506493,0.105410,48.336779,7.808310
cuda,fbnetc_100,128,32.024818,27.978565,23.076218,14.335990,3.437801,18.469879,4.570304,2.575923,0.267739,87.725548,10.753148
cuda,fbnetv3_b,128,43.972968,37.907200,33.544671,18.932794,5.911232,23.564677,7.726566,3.845672,0.605728,97.838472,15.935090
cuda,gernet_l,128,25.768717,21.995588,17.907501,9.965035,2.657223,13.300166,3.266061,1.748852,0.210160,44.832555,8.763613
cuda,ghostnet_100,128,41.072992,35.292250,30.813750,18.126601,5.056046,25.842507,7.524459,3.948115,0.458255,169.639910,17.167176
cuda,gluon_inception_v3,128,40.634163,36.702115,32.305268,19.697035,5.310381,26.037712,9.426678,5.202698,0.552609,97.695790,16.549194
cuda,gluon_xception65,32,43.968327,38.227505,33.954171,16.947263,5.483711,19.553187,6.900707,3.687755,0.668915,31.206038,14.383090
cuda,gmixer_24_224,128,26.594619,22.759099,19.202359,10.156835,2.468948,16.923805,4.986213,2.619358,0.378814,6.161267,12.415173
cuda,gmlp_s16_224,128,27.169593,23.710797,20.365052,11.223353,2.810192,19.509620,5.063382,2.687562,0.373367,12.364957,14.362834
cuda,hrnet_w18,128,104.603004,96.023858,92.496567,47.670534,19.615869,55.426533,26.842402,11.403028,4.795866,83.183847,43.277368
cuda,inception_v3,128,40.586589,36.589664,32.665513,19.406644,5.298874,25.266785,9.357929,5.188241,0.553495,94.348208,16.205841
cuda,jx_nest_base,32,36.607620,31.769141,28.210431,16.940488,3.463359,27.235395,8.985742,3.749650,0.545826,19.326626,17.611449
cuda,lcnet_050,128,20.914238,18.989776,14.461617,9.095122,1.944092,12.973918,2.874119,1.408879,0.112413,70.476681,7.454600
cuda,mixer_b16_224,128,18.420369,16.683968,12.713764,7.618501,1.416595,12.415815,1.987087,1.075670,0.132484,5.186942,7.765273
cuda,mixnet_l,128,39.089853,32.506679,27.801139,16.371301,4.267682,22.607946,6.034418,3.475487,0.474719,95.114031,14.681144
cuda,mnasnet_100,128,26.056087,23.212717,19.569457,12.238651,2.550580,16.425909,4.021367,1.914282,0.193977,81.296732,9.302800
cuda,mobilenetv2_100,128,25.818054,22.675978,19.664939,12.040702,2.618601,15.252008,3.864132,1.929703,0.204575,89.910701,8.682627
cuda,mobilenetv3_large_100,128,26.150690,23.235827,20.215575,12.561861,3.176737,17.125916,4.375317,2.215118,0.230103,111.751367,10.397583
cuda,mobilevit_s,64,40.024928,36.239836,33.260762,24.339809,4.042009,36.441314,13.018338,6.310968,0.324344,128.514698,19.494783
cuda,nfnet_l0,128,24.785944,20.701751,17.853373,8.720862,2.788000,15.075773,4.590074,2.046883,0.249234,35.836019,12.478511
cuda,pit_b_224,64,21.117266,18.870039,15.817519,9.522191,1.594068,15.438943,3.756422,1.771249,0.208421,12.225289,9.443695
cuda,pnasnet5large,16,72.749157,64.986027,61.996034,32.511693,11.770718,40.109342,18.162764,9.618582,1.796625,47.289528,30.209777
cuda,poolformer_m36,64,39.922672,34.025013,31.059665,17.650891,6.569370,28.271481,13.763958,5.915880,0.536369,25.901808,22.390625
cuda,regnety_002,128,23.597682,20.240203,17.285963,9.968824,2.551923,13.892592,3.703285,1.811315,0.216482,73.382812,8.941557
cuda,repvgg_a2,128,23.849993,20.379169,17.399728,9.566523,2.656745,12.103469,3.276052,1.535259,0.191752,28.213988,7.836808
cuda,res2net101_26w_4s,64,60.385678,52.999990,50.109945,26.080530,9.461638,30.721918,13.664477,6.611212,1.409224,57.626298,22.691424
cuda,res2net50_14w_8s,128,55.546089,49.576276,46.684421,24.494275,8.177119,30.794582,13.144155,6.333529,1.198083,38.744261,23.218991
cuda,res2next50,128,33.593865,30.287311,27.212030,15.053146,4.577106,19.626416,7.258573,3.619768,0.450384,35.990897,13.851877
cuda,resmlp_12_224,128,14.982805,13.272842,10.337242,6.295390,0.890929,20.373762,2.003806,1.189305,0.117450,7.174139,16.105871
cuda,resnest101e,64,54.010717,46.644804,43.636373,22.000371,6.960584,29.351099,11.369456,5.778011,1.082546,76.334694,22.767166
cuda,rexnet_100,128,34.153781,29.771316,26.853079,16.909042,3.582675,25.354777,6.012254,2.994983,0.299065,236.962751,15.497254
cuda,sebotnet33ts_256,64,32.351902,29.250204,26.397212,18.256212,3.664831,23.972076,8.172867,3.259603,0.199419,70.510135,12.016938
cuda,selecsls42b,128,21.109767,19.518302,16.593119,10.347724,2.269825,15.743137,4.531308,2.011792,0.155487,59.259940,9.695934
cuda,spnasnet_100,128,28.290143,24.804428,21.757543,13.056653,3.353197,16.885992,4.401569,2.531113,0.261660,99.011650,10.247989
cuda,swin_base_patch4_window7_224,64,43.720463,37.819944,34.797686,21.009709,4.396012,35.932405,12.779626,6.314905,0.614303,37.214429,24.205914
cuda,swsl_resnext101_32x16d,32,34.217172,30.233130,27.190022,13.233260,4.465356,15.827905,5.099026,3.115473,0.433538,10.814119,12.589074
cuda,tf_efficientnet_b0,128,28.487917,24.629761,21.496617,13.002484,3.370055,18.444522,4.881598,2.685864,0.271985,110.864507,11.898194
cuda,tf_mixnet_l,128,37.660212,30.876446,27.863807,16.275688,4.338172,22.488831,6.413507,3.717608,0.471611,100.162521,14.785390
cuda,tinynet_a,128,31.022087,27.009688,23.969885,13.973818,3.673206,19.712425,5.710560,3.160588,0.351532,110.033005,13.355012
cuda,tnt_s_patch16_224,128,33.387686,28.351887,25.292364,12.773197,3.535181,19.595613,6.335680,3.222911,0.609497,12.901800,14.500533
cuda,twins_pcpvt_base,64,43.306105,36.279353,33.333197,17.494968,5.387526,27.868944,9.908352,4.986106,1.008420,57.779508,21.186391
cuda,visformer_small,128,21.561414,19.402515,16.468344,10.134469,2.403942,14.132505,2.864968,1.432490,0.166904,30.486640,8.496569
cuda,vit_base_patch16_224,64,18.934638,16.916344,13.910122,7.938292,1.563456,12.381449,2.456725,1.446769,0.179270,3.806361,7.767033
cuda,volo_d1_224,64,29.937315,26.244217,23.342820,13.284466,3.197301,21.321841,6.883323,3.191624,0.403134,22.464945,14.475044
cuda,xcit_large_24_p8_224,5,54.366473,46.561980,43.519058,22.139580,8.484344,35.367505,14.600497,6.826790,1.714011,31.749167,29.446192
