dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.078146,24.849783,20.951123,11.888799,2.611964,16.463878,4.342022,1.869325,0.254349,0.009589,23.282849,10.053813
cuda,Background_Matting,4,22.482431,20.398863,17.559727,10.165757,2.590904,16.044157,5.394410,2.813538,0.203971,0.002800,20.762070,10.912424
cuda,LearningToPaint,96,16.293489,15.377500,10.573552,6.757034,1.032022,10.470506,1.108143,0.687795,0.064018,0.002656,16.938426,5.766271
cuda,Super_SloMo,6,22.818482,20.687067,17.963973,10.761321,2.591220,14.719807,5.091910,2.701828,0.120036,8.631433,8.281815
cuda,alexnet,128,7.960220,7.647209,3.809040,2.123216,0.176301,6.226691,0.720770,0.285732,0.012488,0.002644,4.402500,3.531293
cuda,attention_is_all_you_need_pytorch,256,27.864605,24.937855,21.235439,11.758058,2.372804,16.373780,4.390988,2.022080,0.332562,0.002926,29.787000,9.895848
cuda,dcgan,32,6.530169,6.238550,3.560809,1.777013,0.183547,2.829946,0.166594,0.099910,0.010403,0.002715,1.411874
cuda,demucs,4,14.439435,13.612863,10.212990,8.954112,0.437183,13.305371,1.045405,0.535670,0.031402,0.002757,6.879832,5.868397
cuda,densenet121,4,54.115495,49.212424,44.682847,26.574290,7.519368,35.076112,12.426366,6.011266,0.654233,0.003181,38.552897,22.791715
cuda,drq,1,7.540306,7.069003,4.221370,2.601192,0.120013,4.111455,0.118561,0.073610,0.012511,0.002814,1.781420
cuda,fastNLP_Bert,6,29.323879,25.966416,22.141121,14.997499,1.987872,18.897302,3.678567,1.775055,0.266822,0.003215,6.508312,9.130803
cuda,functorch_dp_cifar10,64,12.911197,12.165340,9.491617,5.514678,1.250059,10.844760,1.956016,0.856650,0.052812,0.002669,22.540878,7.674042
cuda,hf_Albert,8,18.784518,16.835302,14.338780,7.248302,1.795025,11.304258,2.953716,1.469311,0.145515,0.002723,7.783253,7.947625
cuda,hf_Bart,4,28.732677,24.912885,22.174448,11.992002,2.536492,17.288740,4.286212,2.153475,0.384686,0.002786,2.716075,11.124472
cuda,hf_Bert,4,22.563616,19.111033,16.578368,8.704036,1.939431,12.494558,3.337289,1.607836,0.265368,0.002693,2.955009,8.207964
cuda,hf_Bert_large,4,37.625108,30.159337,27.598207,13.676595,3.705624,18.716452,6.330362,3.089503,0.731604,0.002674,2.886553,13.753149
cuda,hf_BigBird,2,75.959308,64.930533,62.267737,33.273946,9.013881,50.605214,22.082732,11.026710,0.556573,0.003935,6.331295,34.827895
cuda,hf_DistilBert,8,15.367208,13.829000,11.340380,6.739141,1.007646,10.165565,1.533615,0.890597,0.110466,0.002598,5.244873,5.662884
cuda,hf_GPT2,4,24.689707,21.506946,17.612778,10.369618,1.990555,12.980880,3.240770,1.899455,0.227779,0.002759,7.346524,6.838907
cuda,hf_Reformer,4,30.353285,26.922587,23.802149,20.538753,0.935352,24.173182,1.201362,0.695372,0.063695,0.002903,5.352665,5.575653
cuda,hf_T5,8,29.352419,24.916087,21.438160,11.091438,2.439182,15.895063,4.305068,1.711415,0.283905,0.002897,6.459831,10.487836
cuda,hf_T5_large,2,95.964267,74.669568,71.498988,35.442707,9.739878,45.611799,18.508402,6.427680,2.463671,0.003616,24.611442,31.744340
cuda,lennard_jones,1000,5.945733,5.688555,2.883345,1.305364,0.030564,2.213269,0.070179,0.037591,0.005864,0.002938,1.004577
cuda,mnasnet1_0,32,24.028421,22.125072,18.775227,11.210788,2.495922,15.424954,3.789103,1.829709,0.189141,0.003071,48.549875,9.298561
cuda,mobilenet_v2,96,26.520761,24.205563,20.794812,12.840169,2.966183,16.405699,3.949369,1.983545,0.216970,0.003007,61.631274,9.300679
cuda,mobilenet_v3_large,32,25.231225,23.114530,19.728070,11.860336,2.718537,16.697009,4.115203,1.968479,0.216820,0.002787,72.424843,10.238167
cuda,nvidia_deeprecommender,256,6.412390,6.087691,3.261565,1.707436,0.114218,4.924353,0.229335,0.060995,0.008415,0.002871,3.468998,0.487881
cuda,phlippe_densenet,128,26.243840,23.873907,21.106184,13.666556,2.819434,18.394943,4.067501,2.426132,0.212764,0.002759,90.654045,10.361038
cuda,phlippe_resnet,128,11.860783,10.998142,8.345040,4.753708,0.962412,7.325854,0.908430,0.635773,0.060488,0.002711,9.824291,4.497248
cuda,pytorch_CycleGAN_and_pix2pix,1,14.688634,13.886840,9.768143,5.633582,1.021575,9.137537,2.024073,0.922057,0.058625,0.002647,9.979825,5.484090
cuda,pytorch_stargan,16,16.214227,15.196291,10.601608,6.292806,0.955498,9.905406,1.132571,0.507897,0.053719,0.002651,19.258553,5.664906
cuda,pytorch_struct,200,10.736155,10.261954,6.159650,4.297189,0.328050,8.335821,0.189870,0.132083,0.019592,0.002713,10.671959,4.616706
cuda,pytorch_unet,1,15.091631,14.019127,11.364331,7.082912,1.165117,11.103630,2.165334,1.253189,0.074734,0.002643,21.794651,6.351466
cuda,resnet152,32,50.260988,43.865107,39.850136,19.409534,7.711452,21.155146,8.047574,4.229409,0.894694,0.002981,23.020061,17.060350
cuda,resnet18,16,16.473314,15.376184,10.681987,6.951570,1.072387,10.851995,1.774347,0.807824,0.063712,0.002642,17.108068,5.975844
