dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,41.000735,37.068560,32.562330,19.823358,5.762784,26.339430,9.049891,5.686545,0.559220,0.003037,69.288853,17.299538
cuda,beit_base_patch16_224,64,23.526080,20.960810,16.295265,9.587849,1.597747,14.362254,3.438724,1.782168,0.234430,0.002807,2.854548,8.449110
cuda,botnet26t_256,128,27.831205,25.562026,20.900017,15.146644,2.482632,21.271048,6.220725,2.463959,0.125634,0.002724,40.843177,10.411265
cuda,cait_m36_384,4,51.391169,43.007618,39.980849,19.113473,5.960804,31.218227,12.770778,6.548357,1.892397,0.002802,17.781262,25.630466
cuda,coat_lite_mini,128,24.818917,22.496370,19.320581,12.699499,2.160026,24.074327,6.710319,2.923060,0.203365,0.002740,35.778610,15.505711
cuda,convit_base,64,24.716465,22.251727,17.798132,10.402109,2.304780,17.019033,4.607670,2.131628,0.252013,0.002819,8.055098,11.284996
cuda,convmixer_768_32,32,21.734757,20.247124,16.564572,7.340344,2.975281,10.051317,2.563900,2.081759,0.260085,0.002888,9.066801,2.040689
cuda,convnext_base,64,27.035566,22.114480,18.487677,10.406608,3.081262,18.420849,4.700466,2.422129,0.436378,0.002686,6.234771,14.226195
cuda,crossvit_9_240,128,31.392540,27.386774,23.709075,13.021186,2.770616,23.805905,6.153948,3.037774,0.381825,0.002880,27.582200,17.033742
cuda,cspdarknet53,64,31.574339,27.087775,22.344599,12.813135,3.488813,16.905348,4.830588,2.440929,0.313918,0.002782,39.356331,11.374719
cuda,deit_base_distilled_patch16_224,64,18.837419,16.840346,13.990641,7.915529,1.340118,13.594299,2.747400,1.769962,0.182085,0.002874,3.543177,8.792908
cuda,dla102,128,40.200702,35.418349,30.890168,16.558021,5.154731,20.195556,7.259267,3.573212,0.524613,0.002983,27.775046,14.010992
cuda,dm_nfnet_f0,128,28.209443,23.345245,19.501323,9.286436,3.830529,14.875355,4.649479,2.148160,0.252741,0.003341,18.727130,13.061149
cuda,dpn107,32,46.035604,37.982599,34.943621,18.187215,5.731773,22.533594,7.405863,4.148044,0.519423,0.003092,21.779998,16.088329
cuda,eca_botnext26ts_256,128,29.609489,27.186774,22.425220,15.998811,3.028136,21.613659,6.290699,2.449981,0.143487,0.002898,47.074243,10.761039
cuda,ese_vovnet19b_dw,128,18.971031,17.164793,13.524488,9.257469,1.663626,14.135150,3.212570,1.483243,0.103505,0.002648,34.343909,7.915513
cuda,fbnetc_100,128,30.513270,26.961018,23.374424,14.282783,3.780392,17.921556,4.132968,2.596873,0.272484,0.002903,70.141332,10.720786
cuda,fbnetv3_b,128,43.158983,37.162257,33.640161,19.063940,6.428936,23.554156,7.389098,3.879591,0.612094,0.003151,76.414820,16.512580
