dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,47.092010,42.127194,38.950943,24.016240,5.855986,35.010862,11.069196,5.669996,0.668476,47.343477,106.299691,64.644890
cuda,beit_base_patch16_224,64,27.819597,24.430657,21.414327,13.820920,6.516223,18.184898,4.598275,2.772291,0.324597,0.940103,3.277081,12.029885
cuda,botnet26t_256,128,30.021661,27.629582,24.600375,18.690695,4.171214,27.361453,6.501006,2.990061,0.173183,28.743438,55.767928,41.756238
cuda,cait_m36_384,4,82.434158,65.877058,62.715066,34.755147,25.719115,43.829922,18.228242,9.569548,2.545480,8.770241,23.035014,44.998130
cuda,coat_lite_mini,128,37.055520,34.181056,30.158816,22.749802,7.884885,37.861882,8.373307,3.528109,0.272392,16.152241,45.933221,39.358580
cuda,convit_base,64,30.557505,27.348988,24.309689,15.933493,8.613680,23.320342,6.053257,2.954949,0.343160,6.471042,9.925031,22.699849
cuda,convmixer_768_32,32,21.592755,20.056595,17.020555,7.282751,3.317896,12.860991,3.585037,2.092952,0.330110,3.860519,13.262488,3.006949
cuda,convnext_base,64,39.196553,33.359278,29.158747,18.618221,8.967468,29.459744,7.130816,3.766900,0.620132,13.913450,32.272823,34.054376
cuda,crossvit_9_240,128,41.440310,36.502866,33.316436,20.829250,12.321601,32.814760,9.113476,4.336065,0.542872,19.776153,35.238233,44.414553
cuda,cspdarknet53,64,34.912153,30.353168,27.122753,15.685943,4.269800,22.858818,5.738165,3.023631,0.385324,27.372308,57.350665,39.153607
cuda,deit_base_distilled_patch16_224,64,26.369896,23.727800,20.744252,13.999307,6.341774,24.237868,4.676834,2.288264,0.278739,2.489420,3.783883,19.253371
cuda,dla102,128,46.126915,40.431004,37.223237,20.723325,5.931063,28.871549,9.417058,4.479427,0.652672,19.612001,44.009124,34.192875
cuda,dm_nfnet_f0,128,32.408531,27.728036,24.675515,13.875191,4.523933,22.768550,6.657276,2.830214,0.355003,25.372769,30.887939,39.099337
cuda,dpn107,32,56.588480,48.563230,45.422949,25.682732,6.622396,36.090270,9.624988,5.054143,0.665334,16.687441,30.747486,34.281588
cuda,eca_botnext26ts_256,128,31.545696,29.012087,25.935051,19.172931,4.759151,27.223381,6.650602,3.052625,0.190221,33.047944,59.669290,46.056627
cuda,ese_vovnet19b_dw,128,23.223349,21.278173,17.184257,12.869419,1.979010,20.013901,3.606909,1.958596,0.146824,24.305226,46.629117,33.557392
cuda,fbnetc_100,128,35.108691,30.899559,27.694703,17.967783,3.915930,25.452780,5.727048,2.982033,0.355511,48.409508,103.160028,60.110950
cuda,fbnetv3_b,128,54.144183,46.737267,43.426740,25.106463,6.823423,35.009805,10.424892,5.029036,0.765577,58.455112,111.960996,75.974579
cuda,gernet_l,128,28.286461,24.434551,21.246413,12.589272,3.108556,18.113737,3.776992,2.236844,0.281693,25.804019,49.777056,34.696232
cuda,ghostnet_100,128,49.219201,42.899704,39.725309,25.134658,5.304710,38.995049,9.662092,5.068708,0.562584,107.384750,188.640965,126.971805
cuda,gluon_inception_v3,128,52.778204,47.738488,42.167434,27.132749,5.857481,40.024545,11.245513,5.739958,0.694347,44.503471,97.937622,63.705019
cuda,gluon_xception65,32,52.268949,44.967357,41.750347,21.455990,7.633069,27.402363,9.169544,4.637996,0.837907,17.265410,34.538170,31.463494
cuda,gmixer_24_224,128,37.807416,32.224874,28.973038,17.315652,8.909270,23.772290,6.901730,4.041255,0.506848,0.219898,6.874000,15.910426
cuda,gmlp_s16_224,128,38.287344,32.760106,29.736593,18.151164,8.965747,26.315892,7.575330,4.189288,0.542868,0.226872,13.212183,17.690341
cuda,hrnet_w18,128,105.936651,98.594344,95.428394,44.007061,18.350141,63.535154,28.549716,12.449222,5.164128,43.513098,90.239865,82.744760
cuda,inception_v3,128,47.773652,42.788924,39.481864,24.547114,5.762181,35.482016,11.020600,5.627913,0.662802,47.927051,106.043210,65.072999
cuda,jx_nest_base,32,46.611424,41.044536,37.792475,24.415102,13.668715,36.301184,12.557735,5.447675,0.715374,12.809824,24.684181,38.778048
cuda,lcnet_050,128,22.996317,21.029914,17.981148,12.310870,2.328420,18.126139,3.433030,1.735155,0.154727,43.580533,76.582998,51.878812
cuda,mixer_b16_224,128,22.391579,20.042849,17.070785,11.321137,4.883130,16.115805,2.985219,1.645026,0.192686,0.171583,5.972648,10.010114
cuda,mixnet_l,128,48.200362,41.330760,38.047758,23.744082,5.356733,35.069370,8.598868,4.748121,0.640852,67.678366,105.571493,84.776049
cuda,mnasnet_100,128,31.129525,27.767972,24.611017,16.550735,2.997790,23.989698,4.683869,2.447086,0.262289,44.388733,92.012399,55.061224
cuda,mobilenetv2_100,128,31.498739,28.065204,24.981214,16.281649,3.126601,23.126136,4.835277,2.469661,0.281367,44.927490,96.526996,55.152469
cuda,mobilenetv3_large_100,128,34.145743,30.559938,27.457085,18.342343,3.523524,27.881343,5.818735,2.881291,0.323293,70.042272,124.039365,83.359201
cuda,mobilevit_s,64,45.337140,40.866523,37.658629,26.895757,10.192548,42.742332,15.095103,6.670145,0.457859,56.293519,104.131124,82.651102
cuda,nfnet_l0,128,31.604910,27.254829,24.129083,13.833892,3.915378,22.855747,6.375962,2.801740,0.350969,32.460837,42.078686,45.686279
cuda,pit_b_224,64,28.758616,25.754576,22.698325,15.157432,9.033098,19.993308,5.041178,2.497237,0.315398,0.193893,12.037391,14.271335
cuda,pnasnet5large,16,74.719812,69.188938,66.029856,32.409643,11.120040,50.526145,21.140810,10.868394,2.013838,28.842107,49.825801,58.975731
cuda,poolformer_m36,64,48.683908,42.216597,38.988147,24.088340,8.801624,39.415063,17.470416,7.136296,0.704000,17.015518,33.764739,41.611670
cuda,regnety_002,128,29.902231,26.239665,22.991807,14.754837,3.086730,22.017381,4.635463,2.805777,0.299149,44.004248,74.844505,54.598965
cuda,repvgg_a2,128,28.432232,24.618496,21.371374,12.535682,3.271291,17.813838,4.258174,2.073303,0.260674,15.524338,28.931944,24.337408
cuda,res2net101_26w_4s,64,75.218641,64.432049,61.129418,31.528829,11.000262,41.605427,16.667807,8.277930,1.651992,29.937913,61.182917,51.857505
cuda,res2net50_14w_8s,128,68.537018,59.266211,55.924049,28.667824,9.811280,40.170912,15.410153,7.803028,1.381536,22.477819,40.323540,44.538370
cuda,res2next50,128,41.597330,36.978709,33.885468,19.438797,5.259075,28.066144,8.870406,4.463256,0.579045,18.411332,39.318814,32.713308
cuda,resmlp_12_224,128,21.051591,18.814853,15.778770,11.311737,3.694088,30.695074,2.976160,1.774779,0.179132,0.151798,7.932485,23.361343
cuda,resnest101e,64,70.729661,59.403705,56.173976,29.133436,9.761631,39.928003,14.650510,7.354216,1.357645,45.865393,82.895673,67.595289
cuda,rexnet_100,128,45.534070,40.882674,37.669754,26.324495,4.374181,40.951910,7.734650,3.736603,0.386332,149.602708,241.652848,169.197031
cuda,sebotnet33ts_256,64,37.065965,33.750801,30.678670,21.887900,5.963219,31.043880,9.053059,3.641524,0.268437,37.150775,61.391526,52.529182
cuda,selecsls42b,128,26.838498,24.736946,21.610196,15.010934,2.630858,22.550529,4.973670,2.429764,0.211339,29.917848,62.814664,40.282339
cuda,spnasnet_100,128,35.105504,30.923811,27.688085,18.117466,3.865253,25.759517,5.792238,2.930378,0.342010,49.639598,101.215270,61.439676
cuda,swin_base_patch4_window7_224,64,56.304572,49.116225,45.837239,28.834526,15.877818,46.290983,16.756997,6.807634,0.859168,25.683830,32.920584,59.491692
cuda,swsl_resnext101_32x16d,32,43.187371,37.499913,34.141242,17.604943,5.946196,23.073296,7.736508,3.693913,0.575799,7.508631,11.065234,19.420975
cuda,tf_efficientnet_b0,128,36.665075,32.311895,28.939758,18.780191,4.089887,28.912847,6.511180,3.570377,0.370046,68.397269,113.432734,82.922378
cuda,tf_mixnet_l,128,48.992742,41.741487,38.601005,24.376008,5.360255,36.457367,8.858145,4.981836,0.646090,66.064495,102.784463,83.927326
cuda,tinynet_a,128,41.359632,36.221693,32.898807,20.661692,4.507845,31.074181,7.918761,3.974526,0.454752,68.586767,114.493888,83.872185
cuda,tnt_s_patch16_224,128,48.479267,41.877318,38.623734,23.149293,15.815841,30.027870,10.142391,4.794538,0.884460,8.697119,13.734174,31.831853
cuda,twins_pcpvt_base,64,67.429229,56.788027,53.483175,32.229378,20.637972,42.817611,15.256477,6.805443,1.623353,41.259837,72.508875,73.352427
cuda,visformer_small,128,27.236250,25.011420,21.940335,15.211699,4.052717,21.690611,4.019966,1.935909,0.245269,20.125319,36.045250,30.860816
cuda,vit_base_patch16_224,64,25.365931,22.747692,19.692214,13.003480,6.322905,22.589206,4.092394,2.121422,0.275045,2.610900,3.904853,18.703277
cuda,volo_d1_224,64,39.860149,35.468619,32.409521,20.991011,12.368683,29.261621,9.202698,4.180831,0.522073,17.424473,28.507691,38.394572
cuda,xcit_large_24_p8_224,5,99.159301,76.098145,72.737253,41.879338,25.179030,50.936630,21.822865,10.655941,2.372489,0.468828,37.688688,35.670978
