dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.1023,32.5406,0.8260
cuda,Background_Matting,4,1.1180,15.9220,0.9822
cuda,LearningToPaint,96,1.2093,6.8483,0.6945
cuda,Super_SloMo,6,1.1813,16.3964,1.2029
cuda,alexnet,128,1.1624,2.8473,0.7430
cuda,attention_is_all_you_need_pytorch,256,1.0646,54.3720,0.4867
cuda,dcgan,32,1.3361,2.6186,0.7670
cuda,demucs,4,1.0002,0.2302,0.9884
cuda,densenet121,4,4.1133,41.6129,0.8616
cuda,dlrm,2048,0.9235,3.2296,0.7035
cuda,drq,1,1.9275,3.6651,0.7632
cuda,fastNLP_Bert,6,1.4214,26.7562,0.8354
cuda,functorch_dp_cifar10,64,2.9396,15.5325,0.4056
cuda,hf_Albert,8,1.6517,20.3026,0.8836
cuda,hf_Bart,4,1.2099,30.9785,0.8325
cuda,hf_Bert,4,1.2107,18.4456,0.7061
cuda,hf_BigBird,2,1.0982,38.7749,0.8211
cuda,hf_DistilBert,8,1.1766,13.0335,0.6595
cuda,hf_GPT2,4,1.4996,18.3432,0.9703
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1053,26.9533,0.3181
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.7089,113.5835,0.8737
cuda,lennard_jones,1000,1.7648,1.9293,0.5646
cuda,mnasnet1_0,32,1.3813,20.5771,0.8532
cuda,mobilenet_v2,96,1.4287,16.1183,1.1741
cuda,mobilenet_v2_quantized_qat,96,1.4343,26.2904,1.5828
cuda,mobilenet_v3_large,32,1.7304,28.4509,0.8832
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9036,3.4279,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.4258,8.0512,0.9166
cuda,pytorch_stargan,16,1.2686,48.7586,0.9023
cuda,pytorch_struct,200,1.8105,41.1845,0.4222
cuda,pytorch_unet,1,1.1987,7.7340,0.9118
cuda,resnet18,16,1.4042,13.9773,0.6902
cuda,resnet50,32,1.2041,19.9074,0.8552
cuda,resnet50_quantized_qat,32,1.3867,29.4536,1.4863
cuda,resnext50_32x4d,8,1.5663,20.1778,0.8278
cuda,shufflenet_v2_x1_0,128,1.4723,17.3377,0.9812
cuda,soft_actor_critic,256,1.3800,3.1517,0.7500
cuda,speech_transformer,32,1.5225,26.0580,1.0396
cuda,squeezenet1_1,32,1.4565,3.9346,1.0821
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,3.7369,167.9644,1.1174
cuda,timm_efficientnet,32,1.1722,24.9837,1.3111
cuda,timm_nfnet,128,1.4756,27.6868,1.0221
cuda,timm_regnet,32,1.1212,25.5366,0.9375
cuda,timm_resnest,32,1.5161,65.7223,0.8947
cuda,timm_vision_transformer,8,2.6093,49.8705,0.7507
cuda,timm_vision_transformer_large,8,1.0447,63.9412,0.8621
cuda,timm_vovnet,32,1.0058,21.2661,0.7591
cuda,tts_angular,64,1.0056,1.9434,0.9830
cuda,vgg16,64,1.1728,3.3769,0.6637
cuda,yolov3,16,1.0928,374.1903,0.9175
