dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,2.577928,10.645494,4.622154,15.481838,7.425744,3.585814,0.567570,9.596934
cuda,beit_base_patch16_224,64,1.510424,5.704172,2.140131,8.541036,2.707011,1.307498,0.223644,2.841081,5.057906
cuda,botnet26t_256,128,1.646654,10.995327,2.429831,14.558409,6.474141,2.406459,0.135135,20.661899,6.053478
cuda,cait_m36_384,4,4.777606,12.184746,5.795843,22.333786,11.132058,4.834682,1.708900,15.530859,16.246490
cuda,coat_lite_mini,128,1.401266,6.140830,3.231746,12.363511,5.231138,1.920516,0.180516,45.224889,9.534558
cuda,convit_base,64,1.495222,6.061647,2.172337,11.413445,4.870826,1.897092,0.239148,8.859151,7.620645
cuda,convmixer_768_32,32,1.911460,4.434269,2.067766,6.870756,2.383973,1.011980,0.229074,4.599518,6.319773
cuda,convnext_base,64,1.971293,8.731531,4.201918,18.018342,7.223905,2.447542,0.397186,41.229032,13.614866
cuda,crossvit_9_240,128,2.242755,7.712102,2.839392,13.274923,6.050579,2.069435,0.326118,15.903673,8.527858
cuda,cspdarknet53,64,3.388103,6.740701,2.624243,9.071673,4.068934,1.693767,0.330229,5.299762
cuda,deit_base_distilled_patch16_224,64,1.115473,5.122657,1.467355,9.019324,3.094122,1.129385,0.175061,5.135001,5.430081
cuda,dla102,128,2.994741,8.451429,4.109841,11.743785,5.766053,2.423520,0.494589,7.556301
cuda,dm_nfnet_f0,128,2.733902,10.354991,5.283075,10.808571,5.314781,1.745697,0.274925,6.259815,0.921196
cuda,dpn107,32,5.479058,9.254546,4.273079,13.754708,6.546278,2.893833,0.480075,9.427537
cuda,eca_botnext26ts_256,128,1.771763,11.275510,2.894878,15.096111,7.087452,2.423241,0.152696,26.097718,6.787946
