dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.114982,6.402786,2.077500,8.291301,3.480979,1.250907,0.253884,14.256920,4.067251
cuda,Background_Matting,4,1.471476,5.020181,1.761070,8.237545,4.239917,1.771133,0.176846,5.050516
cuda,LearningToPaint,96,0.587958,2.450525,0.768705,3.214350,0.924428,0.451261,0.065284,1.562474
cuda,Super_SloMo,6,1.678294,7.461150,2.190045,8.212121,3.945029,1.713175,0.089668,3.001148
cuda,alexnet,128,0.111209,1.530299,0.177801,2.239100,0.366098,0.163662,0.011160,0.891382
cuda,attention_is_all_you_need_pytorch,256,1.769586,21.350231,1.963613,23.530008,3.033716,1.976514,0.288645,20.626397,4.472471
cuda,dcgan,32,0.115832,1.207043,0.154018,1.769727,0.138136,0.062994,0.010377,0.722887
cuda,demucs,4,0.223141
cuda,densenet121,4,3.601366,14.015499,5.361120,20.493502,11.974559,3.680873,0.584947,12.051211
cuda,dlrm,2048,0.377318,0.999749,0.147994,1.968263,0.344598,0.107487,0.013670,1.123740
cuda,drq,1,0.188526,1.562719,0.110173,2.489173,0.096705,0.048577,0.011580,1.043115
cuda,fastNLP_Bert,6,2.095651,8.132990,1.784986,11.382486,2.716999,1.569218,0.239889,5.475186,5.131873
cuda,functorch_dp_cifar10,64,0.438126,2.756679,1.377225,5.235601,1.771213,0.556083,0.058074,3.898101,6.815427
cuda,hf_Albert,8,1.594996,2.870042,1.861576,5.935041,2.372843,0.973462,0.135580,5.003729,5.624361
cuda,hf_Bart,4,2.314211,8.966699,2.708010,12.499873,4.082572,1.595389,0.332961,5.216681,6.355279
cuda,hf_Bert,4,2.039772,6.239351,1.882954,8.853415,3.022977,1.194971,0.237271,4.585122,0.507258
cuda,hf_BigBird,2,10.356658,5.224029,1.447174,9.365252,2.186455,1.106620,0.181584,5.680123,0.427833
cuda,hf_DistilBert,8,0.863132,3.052622,1.289320,4.759137,1.380167,0.630578,0.112299,3.042508,3.333750
cuda,hf_GPT2,4,2.008340,4.117416,1.573978,6.460114,2.596034,1.136662,0.205858,3.993256,3.450530
cuda,hf_GPT2_large,4,7.097535,10.097638,4.827189,15.954007,8.458833,3.208909,0.986631,10.916550,2.334113
cuda,hf_Reformer,4,3.161666,8.619110,0.681238,9.582029,1.265283,0.552908,0.055630,6.159801,1.688492
cuda,hf_T5,8,3.071319,6.654281,1.809856,11.210649,3.666007,1.202415,0.268681,6.047570,6.471403
cuda,hf_T5_large,2,16.716718,20.201270,7.960146,30.538807,15.866678,4.596156,2.173072,33.651937,18.725474
cuda,lennard_jones,1000,0.068269,0.879908,0.055609,1.403806,0.043345,0.028606,0.005503,0.583050
cuda,mnasnet1_0,32,1.336930,5.236954,2.262223,6.887439,2.672080,1.256891,0.186122,3.986489,4.598246
cuda,mobilenet_v2,96,1.442507,6.220882,2.023409,7.616692,3.559746,1.398923,0.212822,3.681398
cuda,mobilenet_v2_quantized_qat,96,2.390986,8.530234,3.869961,12.033544,6.087622,2.371510,0.499468,7.893537
cuda,mobilenet_v3_large,32,1.468998,5.894645,2.307221,8.153763,3.563634,1.373345,0.221939,4.645663,9.715183
cuda,nvidia_deeprecommender,256,0.144549,0.985996,0.102080,2.060137,0.088131,0.045611,0.007997,1.181698,0.566098
