dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0141,138.1530,0.8503
cuda,Background_Matting,4,1.0785,78.9880,0.9327
cuda,LearningToPaint,96,1.0220,42.3530,0.6270
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.0026,3.8485,0.7451
cuda,attention_is_all_you_need_pytorch,256,0.7032,171.5658,0.7128
cuda,dcgan,32,0.8059,4.2716,0.7634
cuda,demucs,4,0.9998,0.3060,0.9888
cuda,densenet121,4,0.7197,206.0272,0.8612
cuda,dlrm,0,0.0000
cuda,drq,1,0.6647,4.3473,0.8756
cuda,fastNLP_Bert,6,0.8384,121.9383,0.8669
cuda,functorch_dp_cifar10,0,0.0000
cuda,hf_Albert,0,0.0000
cuda,hf_Bart,4,0.7751,163.6186,0.8322
cuda,hf_Bert,4,0.7397,124.5177,0.8570
cuda,hf_BigBird,2,0.9146,108.4722,0.9629
cuda,hf_DistilBert,8,0.4387,54.8469,0.8674
cuda,hf_GPT2,4,0.4062,91.4411,0.8845
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9361,95.3407,0.8195
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,0.7029,2.1615,0.9995
cuda,mnasnet1_0,32,0.9643,81.2325,0.8256
cuda,mobilenet_v2,96,1.2771,110.7722,0.7641
cuda,mobilenet_v2_quantized_qat,96,1.4491,237.4632,0.8271
cuda,mobilenet_v3_large,32,0.8710,106.7977,0.7754
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9576,7.4875,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,0,0.0000
cuda,pytorch_struct,200,0.8238,5.8414,0.5079
cuda,pytorch_unet,1,1.0962,32.4526,0.8521
cuda,resnet18,16,0.9053,31.9469,0.6949
cuda,resnet50,32,1.1008,87.2594,0.7953
cuda,resnet50_quantized_qat,32,1.2311,212.6506,0.8498
cuda,resnext50_32x4d,8,0.7680,76.5798,0.8198
cuda,shufflenet_v2_x1_0,128,0.8991,96.6456,0.8142
cuda,soft_actor_critic,256,0.6722,2.6346,0.9304
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.8143,4.5223,0.8132
cuda,tacotron2,64,0.7556,63.4967,0.7898
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.8589,117.7449,0.7710
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,1.1005,131.6883,0.8055
cuda,timm_resnest,32,1.1768,64.1274,0.7295
cuda,timm_vision_transformer,8,0.6812,96.5871,0.8714
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9701,58.4971,0.7584
cuda,tts_angular,64,0.9685,1.0380,0.9884
cuda,vgg16,64,0.9981,3.8535,0.6638
cuda,yolov3,16,1.1934,128.2074,0.8042
