,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 55/57","100%, 46/46","100%, 61/61"
aot_eager,aot_eager,"91%, 52/57","100%, 46/46","98%, 60/61"
inductor,inductor,"84%, 48/57","91%, 42/46","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"88%, 50/57","96%, 44/46","95%, 58/61"
