dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,13.803046,12.401064,5.974651,2.254576,7.978465,3.238773,1.311158,0.263798,8.190671,4.355919
cuda,Background_Matting,4,14.303298,13.415693,7.033828,2.689772,10.217433,5.267281,2.539737,0.264214,5.970680
cuda,LearningToPaint,96,6.298111,5.919134,3.219634,0.975046,4.081496,1.542907,0.585214,0.089909,1.875976
cuda,Super_SloMo,6,14.310584,13.209663,7.411231,2.851742,10.097232,5.112683,2.289244,0.116173,5.615274
cuda,alexnet,128,1.791629,1.710161,1.423739,0.192511,2.724260,0.827285,0.247026,0.012718,1.497919
cuda,attention_is_all_you_need_pytorch,256,29.598042,28.377434,21.366073,2.279447,23.590443,3.690076,1.499618,0.303732,9.040601,4.611014
cuda,dcgan,32,1.871008,1.785420,1.355691,0.178673,1.892000,0.176303,0.076164,0.011406,0.722671
cuda,demucs,4,0.235464
cuda,densenet121,4,36.692146,34.596623,17.959154,7.049242,22.361324,12.982414,4.199307,0.824758,11.693320
cuda,dlrm,1024,1.564647,1.397109,1.003159,0.150577,1.887281,0.335564,0.101902,0.014153,1.042147
cuda,drq,1,2.137752,1.969137,1.609906,0.113227,2.538821,0.113464,0.057852,0.012976,1.048894
cuda,fastNLP_Bert,6,15.373816,13.872690,8.000103,1.784615,11.416135,3.293172,1.338027,0.251874,4.242913,5.289932
cuda,functorch_dp_cifar10,64,5.459686,5.235100,2.894400,1.080373,5.554549,2.273575,0.624894,0.062079,3.780594,2.662634
cuda,hf_Albert,8,9.876126,8.622578,3.304622,1.729292,6.490044,2.981033,1.024948,0.138620,4.990592,2.870939
cuda,hf_Bart,4,19.021608,17.344168,9.373519,2.657007,13.381678,4.275372,1.994838,0.362952,3.519719,6.779905
cuda,hf_Bert,4,13.121260,11.631596,5.790600,1.776540,8.692395,3.153743,1.242888,0.247424,4.763018,0.365467
cuda,hf_Bert_large,4,26.191134,23.205669,11.617375,4.038043,15.911158,6.113844,2.375249,0.624527,8.498506,0.383167
cuda,hf_DistilBert,8,6.429153,5.831364,2.933254,0.924134,4.857118,1.565360,0.655076,0.112597,2.890532,2.073484
cuda,hf_GPT2,4,11.211721,9.690154,4.368850,1.797604,6.388881,2.490495,1.182098,0.214901,4.315584,1.728813
cuda,hf_GPT2_large,4,33.229138,28.396349,12.228608,6.659068,16.747562,9.035306,3.427552,1.024322,11.405658,1.277905
cuda,hf_Reformer,4,11.011029,9.162436,7.647773,0.710683,8.358917,1.084833,0.544720,0.049321,3.648461,1.456514
cuda,hf_T5,8,16.488414,14.256045,6.923900,2.042744,11.595843,3.901984,1.385519,0.285452,5.073465,7.027435
