dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1340
cuda,beit_base_patch16_224,128,0.9631
cuda,botnet26t_256,128,1.1654
cuda,cait_m36_384,4,0.9944
cuda,coat_lite_mini,128,1.0739
cuda,convit_base,64,1.1708
cuda,convmixer_768_32,64,1.0209
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.0409
cuda,cspdarknet53,64,1.0696
cuda,deit_base_distilled_patch16_224,128,1.0211
cuda,densenet121,128,1.1539
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.2274
cuda,dpn107,64,1.0086
cuda,eca_botnext26ts_256,128,1.1673
cuda,eca_halonext26ts,128,1.1593
cuda,ecaresnet101d,128,1.2147
cuda,ese_vovnet19b_dw,0,0.0000
cuda,fbnetc_100,128,1.0308
cuda,fbnetv3_b,128,0.9721
cuda,gernet_l,128,1.0091
cuda,ghostnet_100,128,0.9994
cuda,gluon_inception_v3,128,1.1339
cuda,gluon_senet154,64,1.1279
cuda,gluon_xception65,32,1.0408
cuda,gmixer_24_224,128,1.0332
cuda,gmlp_s16_224,128,0.9680
cuda,hardcorenas_a,128,1.0643
cuda,hrnet_w18,128,1.2993
cuda,inception_v3,128,1.1341
cuda,jx_nest_base,64,0.9998
cuda,lcnet_050,128,1.2996
cuda,legacy_senet154,0,0.0000
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,0.9804
cuda,mixnet_l,128,1.0295
cuda,mnasnet_100,128,1.0284
cuda,mobilenetv2_100,128,1.0490
cuda,mobilenetv3_large_100,128,1.0423
cuda,mobilevit_s,128,1.0895
cuda,nasnetalarge,16,1.1301
cuda,nfnet_l0,128,1.1826
cuda,pit_b_224,64,1.0615
cuda,pnasnet5large,16,1.0832
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.2806
cuda,repvgg_a2,128,0.9802
cuda,res2net101_26w_4s,128,1.1385
cuda,res2net50_14w_8s,128,1.2173
cuda,res2next50,128,1.1499
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,64,1.1725
cuda,resnet18,128,1.1598
cuda,rexnet_100,128,1.0409
cuda,sebotnet33ts_256,128,1.1717
cuda,selecsls42b,128,1.1910
cuda,spnasnet_100,128,0.9799
cuda,swin_base_patch4_window7_224,64,0.9996
cuda,swsl_resnext101_32x16d,32,1.0963
cuda,tf_efficientnet_b0,128,1.0378
cuda,tf_mixnet_l,128,1.0275
cuda,tinynet_a,128,0.9840
cuda,tnt_s_patch16_224,128,1.0419
cuda,twins_pcpvt_base,128,1.1280
cuda,visformer_small,128,1.0192
cuda,vit_base_patch16_224,128,0.9814
cuda,volo_d1_224,128,1.1011
cuda,xcit_large_24_p8_224,11,0.9980
