dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1117
cuda,beit_base_patch16_224,128,0.9718
cuda,botnet26t_256,128,1.1484
cuda,cait_m36_384,4,0.9986
cuda,coat_lite_mini,128,1.0454
cuda,convit_base,64,1.1481
cuda,convmixer_768_32,64,1.0203
cuda,convnext_base,64,0.9878
cuda,crossvit_9_240,64,1.0449
cuda,cspdarknet53,64,0.9413
cuda,deit_base_distilled_patch16_224,128,1.0371
cuda,densenet121,128,1.1014
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,0.6897
cuda,dpn107,64,1.0192
cuda,eca_botnext26ts_256,128,1.1747
cuda,eca_halonext26ts,128,1.1657
cuda,ecaresnet101d,128,1.1914
cuda,ese_vovnet19b_dw,128,1.0533
cuda,fbnetc_100,128,1.0143
cuda,fbnetv3_b,128,0.8563
cuda,gernet_l,128,1.0044
cuda,ghostnet_100,128,1.2062
cuda,gluon_inception_v3,128,1.1109
cuda,gluon_senet154,64,1.1548
cuda,gluon_xception65,32,1.0711
cuda,gmixer_24_224,128,1.0559
cuda,gmlp_s16_224,128,0.9848
cuda,hardcorenas_a,128,1.0368
cuda,hrnet_w18,128,1.2513
cuda,inception_v3,128,1.1111
cuda,jx_nest_base,64,1.1354
cuda,lcnet_050,128,0.8809
cuda,legacy_senet154,0,0.0000
cuda,levit_128,128,1.1488
cuda,mixer_b16_224,128,0.9824
cuda,mixnet_l,128,0.9935
cuda,mnasnet_100,128,1.0267
cuda,mobilenetv2_100,128,0.9160
cuda,mobilenetv3_large_100,128,0.9884
cuda,mobilevit_s,128,1.1403
cuda,nasnetalarge,16,1.0900
cuda,nfnet_l0,128,1.2182
cuda,pit_b_224,64,1.0414
cuda,pnasnet5large,16,1.0817
cuda,poolformer_m36,64,1.0466
cuda,regnety_002,128,1.1698
cuda,repvgg_a2,128,0.9444
cuda,res2net101_26w_4s,128,1.1009
cuda,res2net50_14w_8s,128,1.1662
cuda,res2next50,128,1.1008
cuda,resmlp_12_224,128,1.1973
cuda,resnest101e,64,1.1244
cuda,resnet18,128,1.1487
cuda,rexnet_100,128,1.0294
cuda,sebotnet33ts_256,128,1.1780
cuda,selecsls42b,128,1.1853
cuda,spnasnet_100,128,0.9759
cuda,swin_base_patch4_window7_224,64,1.0504
cuda,swsl_resnext101_32x16d,32,1.0923
cuda,tf_efficientnet_b0,128,1.0567
cuda,tf_mixnet_l,128,0.9929
cuda,tinynet_a,128,1.0129
cuda,tnt_s_patch16_224,128,1.0070
cuda,twins_pcpvt_base,128,1.0419
cuda,visformer_small,128,1.0254
cuda,vit_base_patch16_224,128,0.9898
cuda,volo_d1_224,128,1.0564
cuda,xcit_large_24_p8_224,11,1.0009
