dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.661093
cuda,AlbertForQuestionAnswering,2,1.680510
cuda,AllenaiLongformerBase,1,12.750611
cuda,BartForCausalLM,2,10.682661
cuda,BartForConditionalGeneration,1,27.609888
cuda,BertForMaskedLM,64,5.630935
cuda,BertForQuestionAnswering,64,5.329181
cuda,BigBird,1,12.695634
cuda,BlenderbotSmallForCausalLM,64,5.099982
cuda,BlenderbotSmallForConditionalGeneration,32,13.171346
cuda,CamemBert,1,5.550282
cuda,DebertaForMaskedLM,4,8.004903
cuda,DebertaForQuestionAnswering,4,8.044747
cuda,DistilBertForMaskedLM,16,2.151127
cuda,DistilBertForQuestionAnswering,32,2.058687
cuda,DistillGPT2,1,1.788220
cuda,ElectraForCausalLM,1,5.479784
cuda,ElectraForQuestionAnswering,64,5.377275
cuda,GPT2ForSequenceClassification,4,4.060265
cuda,GoogleFnet,1,2.262183
cuda,LayoutLMForMaskedLM,16,5.715388
cuda,LayoutLMForSequenceClassification,16,5.963099
cuda,M2M100ForConditionalGeneration,2,26.678159
cuda,MBartForCausalLM,16,10.416385
cuda,MBartForConditionalGeneration,8,27.990853
cuda,MT5ForConditionalGeneration,2,7.359791
cuda,MegatronBertForCausalLM,2,17.588680
cuda,MegatronBertForQuestionAnswering,8,17.579549
cuda,MobileBertForMaskedLM,16,136.831939
cuda,MobileBertForQuestionAnswering,32,134.863183
cuda,OPTForCausalLM,4,5.064904
cuda,PLBartForCausalLM,16,3.367550
cuda,PLBartForConditionalGeneration,8,7.695551
cuda,PegasusForCausalLM,8,10.088101
cuda,PegasusForConditionalGeneration,4,26.910883
cuda,RobertaForCausalLM,4,5.552413
cuda,RobertaForQuestionAnswering,64,5.301393
cuda,Speech2Text2ForCausalLM,64,3.466985
cuda,T5ForConditionalGeneration,4,4.366877
cuda,T5Small,1,4.349852
cuda,TrOCRForCausalLM,8,10.571777
cuda,XGLMForCausalLM,1,15.283105
cuda,XLNetLMHeadModel,4,18.831579
cuda,YituTechConvBert,1,9.909885
