dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.0896,25.7316,61.6484,1.1717,2.5823,2.2039,542,2,15,7
cuda,Background_Matting,4,1.1671,107.8341,63.6958,1.0403,6.0289,5.7951,187,2,13,7
cuda,LearningToPaint,96,1.0348,10.7016,45.2256,0.7463,0.6671,0.8940,75,2,13,7
cuda,Super_SloMo,6,1.2172,65.2773,41.7499,1.2078,3.7536,3.1078,378,2,13,7
cuda,alexnet,128,1.1312,8.7061,15.2980,0.9377,1.3353,1.4240,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.4285,37.5962,70.9883,1.1266,3.5980,3.1937,552,2,13,7
cuda,dcgan,32,0.8190,2.5739,6.4539,0.9645,0.0573,0.0594,17,2,13,7
cuda,demucs,4,1.0288,52.1092,26.3389,0.9661,4.3414,4.4937,89,7,16,8
cuda,densenet121,4,1.0464,50.2876,131.4875,0.7961,0.4973,0.6247,435,2,13,7
cuda,dlrm,0,0.0000
cuda,doctr_det_predictor,0,0.0000
cuda,doctr_reco_predictor,0,0.0000
cuda,drq,1,1.0460,3.0908,9.7522,0.9573,0.0620,0.0647,34,3,12,7
cuda,fastNLP_Bert,6,1.4928,35.5830,44.3370,1.1593,4.1226,3.5562,451,9,18,9
cuda,functorch_dp_cifar10,64,1.3382,7.5787,55.1381,0.4424,0.1920,0.4338,73,2,13,7
cuda,hf_Albert,8,2.2287,30.5879,37.3918,1.2037,5.8962,4.8983,440,2,12,7
cuda,hf_Bart,4,1.4548,39.3140,57.8741,0.9285,4.8273,5.1990,648,12,24,11
cuda,hf_Bert,4,1.5928,25.6330,35.6322,1.0258,3.3479,3.2638,371,2,12,7
cuda,hf_Bert_large,4,1.5425,53.6394,58.2448,1.0725,7.9635,7.4255,719,2,12,7
cuda,hf_BigBird,2,1.6981,115.1610,117.6044,1.1068,5.2433,4.7372,2911,67,69,12
cuda,hf_DistilBert,8,1.4275,22.0413,29.7123,0.9479,3.1594,3.3330,207,2,12,7
cuda,hf_GPT2,4,1.7429,27.6924,37.1142,1.0718,4.6124,4.3035,639,2,12,7
cuda,hf_GPT2_large,4,1.7094,122.6140,95.7383,1.1284,22.5399,19.9743,1887,2,12,7
cuda,hf_Longformer,2,1.4662,77.6188,115.4218,0.8947,4.1911,4.6845,1716,162,139,13
cuda,hf_Reformer,4,1.1142,72.8144,41.7945,0.8022,1.4973,1.8664,502,48,107,14
cuda,hf_T5,8,1.9387,92.5100,46.3150,1.1719,14.3347,12.2322,811,2,12,7
cuda,hf_T5_large,2,1.8682,118.6256,157.9888,1.1680,15.8642,13.5819,2935,2,12,7
cuda,lennard_jones,1000,0.9062,1.6337,6.7254,0.9997,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,1.0434,21.3783,102.3709,0.8070,0.8770,1.0868,156,2,13,7
cuda,mobilenet_v2,96,1.4418,32.6361,124.3721,1.1013,4.0232,3.6531,157,2,13,7
cuda,mobilenet_v3_large,32,1.1413,23.5178,130.1203,0.7751,0.8511,1.0982,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0177,10.0505,10.3291,0.8931,3.3858,3.7912,17,2,13,7
cuda,phlippe_densenet,128,0.9828,23.7494,167.9552,0.8659,0.7554,0.8724,190,2,13,7
cuda,phlippe_resnet,128,0.9932,9.1290,32.5691,0.3395,0.1286,0.3788,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,1.5277,8.5990,36.4965,0.6004,0.3358,0.5593,95,2,13,7
cuda,pytorch_stargan,16,1.2125,12.0947,47.4136,0.8893,0.6652,0.7480,60,2,13,7
cuda,pytorch_struct,200,1.1025,4.2263,19.4634,0.7358,0.7145,0.9711,45,2,13,7
cuda,pytorch_unet,1,1.1669,34.1472,60.9115,0.9308,1.9769,2.1238,75,2,13,7
cuda,resnet152,32,0.9955,63.4167,99.5021,0.9405,3.6416,3.8721,519,2,13,7
cuda,resnet18,16,0.9503,9.7414,43.5383,0.6159,0.3814,0.6192,73,2,13,7
cuda,resnet50,32,1.0284,25.8713,62.0121,0.8818,1.7646,2.0012,179,2,13,7
cuda,resnext50_32x4d,8,0.9659,21.4470,50.3832,0.7715,0.7695,0.9974,179,2,13,7
cuda,shufflenet_v2_x1_0,128,1.1853,25.5809,82.2040,0.9589,1.6505,1.7212,275,2,13,7
cuda,soft_actor_critic,256,0.8070,1.8063,7.7146,0.9992,0.0329,0.0329,21,3,12,7
cuda,speech_transformer,32,1.5885,34.9045,74.6669,0.8690,1.0199,1.1736,773,12,23,9
cuda,squeezenet1_1,32,1.2502,8.0145,25.2569,0.9087,0.5616,0.6180,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.0406,30.9215,146.0376,0.9414,1.5575,1.6545,366,2,15,7
cuda,timm_nfnet,128,1.4013,84.0594,68.5765,1.0715,7.0648,6.5935,619,2,13,7
cuda,timm_regnet,32,0.9273,60.0074,68.2893,0.9503,3.6898,3.8827,524,2,15,7
cuda,timm_resnest,32,1.4110,17.1277,99.3973,0.9670,1.4480,1.4974,152,2,13,7
cuda,timm_vision_transformer,32,1.3752,20.1622,52.4425,0.8835,1.9777,2.2385,377,2,13,7
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9027,27.4381,62.5626,0.8869,1.5828,1.7846,212,2,15,7
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9874,6.4451,6.6455,0.9957,0.3456,0.3471,8,4,15,8
cuda,vgg16,64,1.2421,53.2472,16.4856,0.9811,4.7116,4.8025,44,2,13,7
cuda,yolov3,16,1.1165,61.3898,117.3122,1.0372,4.4006,4.2428,266,2,13,7
