dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.670955,0.000138
cuda,AlbertForQuestionAnswering,4,2.597456,0.000162
cuda,AllenaiLongformerBase,4,11.202747,0.004330
cuda,BartForCausalLM,4,6.360862,0.000542
cuda,BartForConditionalGeneration,2,12.065263,0.000402
cuda,BertForMaskedLM,16,5.082991,0.000134
cuda,BertForQuestionAnswering,16,5.013196,0.000128
cuda,BlenderbotForCausalLM,4,11.298318,0.000956
cuda,BlenderbotSmallForCausalLM,64,4.436354,0.000391
cuda,BlenderbotSmallForConditionalGeneration,64,7.606428,0.000232
cuda,CamemBert,16,5.340738,0.000132
cuda,DebertaForMaskedLM,4,7.064983,0.002266
cuda,DebertaForQuestionAnswering,8,6.991544,0.002265
cuda,DebertaV2ForMaskedLM,1,14.883610,0.004305
cuda,DebertaV2ForQuestionAnswering,2,14.704837,0.004140
cuda,DistilBertForMaskedLM,128,2.506224,0.000097
cuda,DistilBertForQuestionAnswering,256,2.462923,0.000093
cuda,DistillGPT2,16,2.515465,0.000138
cuda,ElectraForCausalLM,32,7.323147,0.000239
cuda,ElectraForQuestionAnswering,64,5.053210,0.000131
cuda,GPT2ForSequenceClassification,4,4.732952,0.000227
cuda,LayoutLMForMaskedLM,16,5.725762,0.000137
cuda,LayoutLMForSequenceClassification,16,5.689990,0.000136
cuda,M2M100ForConditionalGeneration,16,11.669581,0.000820
cuda,MBartForCausalLM,4,6.551382,0.000564
cuda,MBartForConditionalGeneration,2,12.132592,0.000431
cuda,MT5ForConditionalGeneration,16,8.245888,0.000360
cuda,MegatronBertForCausalLM,4,10.330851,0.000229
cuda,MegatronBertForQuestionAnswering,8,10.210616,0.000220
cuda,MobileBertForMaskedLM,64,15.859490,0.000554
cuda,MobileBertForQuestionAnswering,128,15.825111,0.000547
cuda,OPTForCausalLM,2,5.743999,0.000553
cuda,PLBartForCausalLM,8,3.786873,0.000308
cuda,PLBartForConditionalGeneration,4,9.088578,0.000483
cuda,PegasusForCausalLM,32,5.936164,0.000538
cuda,PegasusForConditionalGeneration,32,5.230238,0.000524
cuda,RobertaForCausalLM,16,5.307267,0.000129
cuda,RobertaForQuestionAnswering,16,5.251072,0.000150
cuda,Speech2Text2ForCausalLM,256,3.222467,0.000375
cuda,T5ForConditionalGeneration,4,5.741364,0.000280
cuda,T5Small,4,5.746923,0.000264
cuda,TrOCRForCausalLM,32,6.567058,0.000541
cuda,XGLMForCausalLM,8,9.611845,0.000981
cuda,XLNetLMHeadModel,8,10.607126,0.000396
cuda,YituTechConvBert,16,10.856803,0.000306
