dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.096801,33.368965,29.655588,16.880622,5.348894,25.738957,9.646529,5.139838,0.611216,43.945890,98.397832,58.537635
cuda,beit_base_patch16_224,64,23.269752,19.210074,15.327013,9.163666,1.735695,14.847629,3.984349,2.119581,0.280709,0.644508,3.255271,8.236990
cuda,botnet26t_256,128,25.525550,22.467063,18.753020,13.705494,2.687295,20.721069,5.995782,3.159011,0.148265,26.762741,51.268538,36.615452
cuda,cait_m36_384,4,60.208673,46.011987,42.124345,18.984839,6.232188,37.134172,16.099965,7.735731,2.217042,7.771448,20.766311,32.771669
cuda,coat_lite_mini,128,26.601617,23.088279,19.373959,13.241087,2.466364,25.495080,7.961620,3.473769,0.243200,13.495870,43.036886,28.382367
cuda,convit_base,64,22.920072,19.165382,16.197054,9.154058,2.224078,18.638469,5.682108,2.557927,0.290110,5.603354,8.683835,17.508964
cuda,convmixer_768_32,32,21.507015,19.787113,15.931003,6.775678,2.964661,11.498940,3.783803,2.139882,0.326245,3.425119,11.634042,2.725646
cuda,convnext_base,64,27.413826,20.666665,17.747203,9.479429,3.700188,18.095024,5.800558,2.956822,0.515494,6.263828,12.552151,18.819732
cuda,crossvit_9_240,128,31.684684,25.998938,22.178490,11.672152,3.080509,25.255229,7.609009,3.720980,0.470180,17.952316,33.013331,34.881899
cuda,cspdarknet53,64,30.901753,25.070706,21.333823,11.405903,4.032995,17.278831,5.112317,2.696295,0.341010,23.681837,52.159916,33.875369
cuda,deit_base_distilled_patch16_224,64,20.715076,17.450042,13.557208,8.107084,1.639054,25.340543,4.170792,1.951268,0.240839,2.444130,3.808836,21.470369
cuda,dla102,128,39.447003,33.051323,29.152174,14.979669,5.269683,22.314425,7.961531,3.925824,0.582980,17.238718,39.185878,30.257194
cuda,dm_nfnet_f0,128,27.473558,21.298376,18.231377,8.412694,3.619479,16.502421,5.486721,2.319043,0.289849,21.250455,26.022002,33.212415
cuda,dpn107,32,47.468344,37.869857,34.839707,17.371473,5.678561,26.182918,7.994643,4.838580,0.602875,16.008746,29.794753,31.342655
cuda,eca_botnext26ts_256,128,27.297513,24.083367,20.234859,14.426921,3.042250,21.400770,6.308195,2.984564,0.165935,28.499154,53.504584,38.692877
cuda,ese_vovnet19b_dw,128,18.297735,15.745884,11.943742,8.365791,1.697810,13.368273,3.483015,1.645115,0.124376,23.540878,45.693461,30.350595
cuda,fbnetc_100,128,29.384396,24.472722,20.606341,12.249619,3.452437,18.470738,5.147715,2.588828,0.312791,43.896379,93.369585,53.823429
cuda,fbnetv3_b,128,45.751489,37.415583,33.604365,17.595354,6.018009,26.837148,9.355398,4.400202,0.656720,54.520862,104.276408,70.235847
cuda,gernet_l,128,25.049161,20.092063,16.210078,8.741423,2.904730,13.363306,3.038068,1.935808,0.246168,22.313482,45.083244,30.054811
