dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,PegasusForCausalLM,32,28.234544,22.218663,18.689573,11.528546,2.048321,19.758179,3.449475,2.194701,0.226806,5.400957,3.434431,15.889327
cuda,PegasusForConditionalGeneration,32,49.754553,44.511486,40.812960,21.580360,5.200781,33.215025,9.800123,5.242324,1.008059,2.765180,1.886522,20.079592
cuda,RobertaForCausalLM,16,25.640492,20.479590,17.058236,9.291824,2.085221,14.162105,4.200490,2.049379,0.298743,0.002416,2.019832,7.148999
cuda,RobertaForQuestionAnswering,16,25.217165,20.114862,16.651922,8.943017,2.038186,13.388226,4.061882,1.983196,0.292631,0.002468,1.338534,6.676019
cuda,Speech2Text2ForCausalLM,256,21.573362,18.193128,14.686742,11.132561,0.945422,17.928364,1.867091,1.134625,0.119354,2.778410,3.760027,10.622927
cuda,T5ForConditionalGeneration,4,29.312407,23.835038,20.320050,11.002091,2.619937,17.369601,4.757435,2.006692,0.313378,3.328146,9.440266,12.562322
cuda,T5Small,4,29.116927,23.639277,20.149502,10.882687,2.623315,17.131935,4.785844,2.018757,0.314659,2.888427,8.893172,12.003032
cuda,TrOCRForCausalLM,32,30.572871,24.267966,20.592314,13.513982,1.905039,20.969426,3.423498,2.182039,0.219962,3.525174,1.773324,13.096364
cuda,XGLMForCausalLM,8,43.593410,33.821464,30.219684,15.841517,4.682883,27.720374,7.519602,4.662389,0.458169,10.207913,5.308778,27.186619
cuda,XLNetLMHeadModel,8,61.553753,50.814567,47.330859,25.037431,5.505693,33.498120,16.542696,4.958227,0.993044,11.672515,14.558379
cuda,YituTechConvBert,16,41.574167,30.568297,26.742217,14.814004,3.664067,28.109269,6.491915,3.067310,0.559589,1.114911,14.991360,18.372907
