,Compiler,torchbench,huggingface,timm_models
eager,eager,5.80,8.88,7.38
aot_eager,aot_eager,19.81,32.22,28.85
inductor,inductor,43.92,65.23,64.32
inductor_no_cudagraphs,inductor_no_cudagraphs,43.97,59.64,62.96
