dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,36.681136,30.413280,8.322174,2.886316,11.330878,4.741572,1.975694,0.366191,13.373848,6.349241
cuda,Background_Matting,4,31.313845,26.698858,9.714683,4.333386,12.392467,6.135018,3.129275,0.284304,7.133583
cuda,LearningToPaint,96,12.276618,10.572856,4.104221,1.879337,4.512144,1.450578,0.686599,0.094667,2.337052
cuda,Super_SloMo,6,36.138748,30.997188,10.691777,4.876799,12.445684,6.633591,2.464166,0.177256,6.732596
cuda,alexnet,128,3.997540,3.569155,2.157799,0.332559,3.479183,0.993697,0.307602,0.020646,1.662304
cuda,attention_is_all_you_need_pytorch,256,34.783684,29.713647,9.577079,2.692384,12.593996,5.269330,2.134121,0.432887,14.267033,6.069316
cuda,dcgan,32,3.647930,3.308600,2.107854,0.339222,2.653568,0.239442,0.105207,0.016168,0.895459
cuda,demucs,4,3.427582,1.925576,1.720689,0.128392,1.585513,0.166145,0.082983,0.013638
cuda,densenet121,4,74.837551,64.910396,25.340466,13.359674,27.035623,15.227432,5.069522,0.802274,15.901641
cuda,drq,1,4.472320,3.919235,2.431556,0.270756,3.428376,0.226924,0.115269,0.020380,1.277809
cuda,fastNLP_Bert,6,36.676308,30.447729,10.288100,2.581273,13.706415,4.982937,2.050836,0.365324,5.734873,6.354257
cuda,functorch_dp_cifar10,64,10.466437,9.222053,4.342480,2.150173,6.483101,2.403391,0.814824,0.083275,4.340428,0.643204
cuda,hf_Albert,8,26.586205,22.102700,5.096308,1.937381,8.355138,3.403615,1.287584,0.158584,3.680924,5.685561
cuda,hf_Bart,4,46.301862,38.335965,10.925164,3.221360,15.229356,6.012962,2.459680,0.503137,4.183081,7.677941
cuda,hf_Bert,4,33.648338,27.168253,7.178288,2.503462,10.035429,4.156668,1.856618,0.350284,2.231641,5.476263
cuda,hf_Bert_large,4,65.142200,52.632998,13.095449,5.221093,18.100675,9.142917,3.593571,0.954354,1.826689,10.453614
cuda,hf_DistilBert,8,18.469734,15.467938,5.329566,1.547166,7.340024,2.117699,1.021734,0.145575,5.251238,3.620036
cuda,hf_GPT2,4,29.515409,24.199874,6.655627,2.495510,9.679760,4.119757,1.727207,0.304504,3.710312,5.623620
