dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,26.935405,22.434707,5.183424,1.930430,9.958980,3.581886,1.280367,0.160286,1.329472,1.465005,8.129016
cuda,AlbertForQuestionAnswering,4,26.740727,22.278541,5.092699,1.889458,9.849204,3.521107,1.251766,0.153476,0.919471,1.062651,7.659035
cuda,AllenaiLongformerBase,4,79.913568,67.433193,31.625042,6.470567,38.982356,17.175879,6.001726,0.450706,16.528511,3.248667,30.736411
cuda,BartForCausalLM,4,32.477541,26.532637,7.694775,2.121744,10.858359,4.072599,1.834352,0.344271,2.123541,2.377546,7.714894
cuda,BartForConditionalGeneration,2,83.295202,67.625089,18.218439,5.981941,24.746208,11.322177,4.590763,1.402655,0.562651,1.239625,13.377687
cuda,BertForMaskedLM,16,33.875189,27.519924,7.183355,2.257735,10.267234,4.435028,1.860357,0.349280,1.822030,2.190016,7.291221
cuda,BertForQuestionAnswering,16,33.984592,27.642398,7.304892,2.231705,10.316425,4.389527,1.844538,0.344540,1.380994,1.776720,6.747026
cuda,BlenderbotSmallForCausalLM,64,21.621264,17.620328,4.642298,1.421651,6.957718,2.536122,1.261011,0.201869,3.156815,6.976845,2.854185
cuda,BlenderbotSmallForConditionalGeneration,64,55.365255,44.938183,12.123335,3.901851,16.293391,7.517867,3.127159,0.779134,1.930552,1.863164,10.205133
cuda,CamemBert,16,34.313034,27.844924,7.424452,2.285737,10.499266,4.619719,1.896445,0.347937,0.727474,1.054119,6.213558
cuda,DebertaForMaskedLM,4,46.446022,35.492553,16.561125,3.252408,20.240843,5.788515,2.695422,0.403261,16.210832,2.783570,23.424066
cuda,DebertaForQuestionAnswering,8,46.104740,35.386753,16.786079,3.207264,20.398903,5.724894,2.677652,0.399019,16.512806,3.014064,23.609235
cuda,DebertaV2ForMaskedLM,1,83.936410,58.088315,20.014635,4.588082,23.320309,7.189260,3.749855,0.701840,34.372630,1.864201,42.735998
cuda,DebertaV2ForQuestionAnswering,2,83.487119,57.942342,19.952251,5.107232,24.105476,8.630940,4.384541,0.707450,34.614991,0.575992,44.344839
cuda,DistilBertForMaskedLM,128,18.740837,15.749534,5.489055,1.156550,7.443482,2.315191,1.003825,0.144576,1.405926,4.004496,4.580998
cuda,DistilBertForQuestionAnswering,256,18.846896,15.848060,5.508274,1.149567,7.590300,2.360663,1.010276,0.144826,0.803941,2.999083,4.098998
cuda,DistillGPT2,16,16.923063,14.179961,4.910272,1.327143,6.935046,2.267811,0.939178,0.131398,1.765628,2.653669,5.177146
cuda,ElectraForCausalLM,32,36.024291,29.485030,9.129745,2.276980,15.213476,4.580940,1.923310,0.348247,3.632602,3.986237,12.121571
cuda,ElectraForQuestionAnswering,64,34.113986,27.687366,7.413312,2.273606,12.661520,4.442658,1.887464,0.360957,2.124413,2.395014,9.769976
cuda,GPT2ForSequenceClassification,4,29.857774,24.306828,6.845400,2.782548,9.665617,4.083308,1.708161,0.301235,1.764048,2.496915,7.475241
cuda,LayoutLMForMaskedLM,16,35.780545,29.064294,8.370175,2.293673,11.555830,4.518796,1.880579,0.356619,1.805969,2.606895,7.408342
cuda,LayoutLMForSequenceClassification,16,35.939990,29.217671,8.560783,2.352392,13.333986,5.297962,2.178729,0.349900,6.188657,6.987691,13.438570
cuda,M2M100ForConditionalGeneration,16,81.187015,65.708533,16.885669,6.059433,24.356184,10.028805,4.584504,0.992792,4.290111,11.446250,18.124264
