dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,8.585543,5.873687
cuda,Background_Matting,4,5.871688,4.065770
cuda,LearningToPaint,96,2.266818,1.473071
cuda,Super_SloMo,6,6.164792,4.121284
cuda,alexnet,128,0.492151,0.260213
cuda,attention_is_all_you_need_pytorch,256,8.303553,5.956172
cuda,dcgan,32,0.492974,0.255189
cuda,demucs,4,0.372396
cuda,densenet121,4,14.527484,10.458619
cuda,dlrm,1024,0.733527,0.372667
cuda,drq,1,0.703575,0.306598
cuda,fastNLP_Bert,6,8.139103,5.332716
cuda,functorch_dp_cifar10,64,1.566051,1.071003
cuda,hf_Albert,8,7.451931,5.086533
cuda,hf_Bart,4,10.206466,6.851961
cuda,hf_Bert,4,8.069898,5.251613
cuda,hf_DistilBert,8,4.042381,2.697935
cuda,hf_GPT2,4,7.275470,4.568925
cuda,hf_GPT2_large,4,22.814139,14.026512
cuda,hf_Longformer,2,22.927711,13.887861
cuda,hf_Reformer,4,3.241066,0.920864
cuda,hf_T5,8,10.049134,6.316696
cuda,hf_T5_large,2,43.835541,26.471317
cuda,lennard_jones,1000,0.370815,0.173214
cuda,mnasnet1_0,32,5.336208,3.659024
cuda,mobilenet_v2,96,5.581896,3.828590
cuda,mobilenet_v3_large,32,5.971454,4.130243
cuda,nvidia_deeprecommender,256,0.522274,0.243533
cuda,pytorch_CycleGAN_and_pix2pix,1,2.259906,1.512367
cuda,pytorch_stargan,16,2.520610,1.758131
cuda,pytorch_struct,200,0.952048,0.555973
cuda,pytorch_unet,1,2.735191,1.856696
cuda,resnet152,32,16.777171,11.713501
cuda,resnet18,16,2.180183,1.421180
cuda,resnet50,32,5.540691,3.794707
cuda,resnext50_32x4d,8,5.545195,3.793683
cuda,shufflenet_v2_x1_0,128,6.271445,4.310183
cuda,soft_actor_critic,256,0.399394,0.137624
cuda,speech_transformer,32,9.941559,6.717523
cuda,squeezenet1_1,32,1.080594,0.681408
cuda,timm_efficientdet,1,32.585944,18.690510
cuda,timm_efficientnet,32,7.996029,5.081816
cuda,timm_nfnet,128,8.191837,5.021446
cuda,timm_regnet,32,9.523555,5.688564
cuda,timm_resnest,32,3.039613,1.970743
cuda,timm_vision_transformer,8,5.237295,3.574786
cuda,timm_vision_transformer_large,8,18.584348,12.941504
cuda,timm_vovnet,32,5.366525,3.129005
cuda,tts_angular,64,0.264432,0.046508
cuda,vgg16,64,0.753353,0.451235
cuda,yolov3,16,8.455179,5.563728
