dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.416749,14.774554,6.831604,2.533222,10.345082,4.189150,1.622760,0.322583,0.000010,9.027101,6.167069
cuda,Background_Matting,4,17.327699,14.767985,7.664453,2.988209,11.338228,6.131268,2.511288,0.286301,0.546479,7.527711
cuda,LearningToPaint,96,7.721018,6.710042,3.811231,1.163604,4.526920,1.653187,0.646194,0.094232,0.266361,2.191188
cuda,Super_SloMo,6,18.050896,15.172410,8.767601,3.384049,11.321318,6.114282,2.274212,0.146349,0.388757,6.423894
cuda,alexnet,128,2.376128,2.191658,1.778593,0.231076,2.989617,0.832019,0.285913,0.015720,0.137383,1.586100
cuda,attention_is_all_you_need_pytorch,256,18.726012,15.636049,7.510377,2.359759,10.178823,4.316118,1.741332,0.361500,0.428865,9.575075,5.584396
cuda,dcgan,32,2.195754,2.003713,1.497120,0.219637,2.094935,0.224957,0.089099,0.013574,0.111316,0.937588
cuda,demucs,4,0.275968
cuda,densenet121,4,44.286842,38.425504,19.702908,7.724617,25.472425,15.507124,4.665426,0.783799,0.945965,14.743648
cuda,dlrm,1024,2.061423,1.726448,1.227944,0.181127,2.189732,0.378486,0.126635,0.015703,0.120115,1.271493
cuda,drq,1,2.680823,2.380410,1.894122,0.149356,2.953289,0.171097,0.084766,0.015365,0.264494,1.481755
cuda,fastNLP_Bert,6,18.972363,15.340145,8.387452,2.374374,11.234599,3.608859,1.632019,0.299764,0.814895,4.344320,6.141568
cuda,functorch_dp_cifar10,64,6.426437,5.870109,3.367255,1.394521,5.789575,2.169823,0.703419,0.075246,3.609534,7.470845,3.451904
cuda,hf_Albert,8,13.233139,10.370560,3.906468,2.020078,7.149810,3.244603,1.158380,0.146318,3.571460,8.926997,3.236664
cuda,hf_Bart,4,22.325926,17.844371,8.349787,3.042116,12.365523,4.385503,1.961286,0.398759,3.468405,4.297968,10.662655
cuda,hf_Bert,4,15.592044,12.029901,5.014844,2.260285,7.536683,3.235560,1.472327,0.289619,0.784927,5.667917,0.423858
cuda,hf_DistilBert,8,8.231354,6.626197,2.991905,1.082455,5.019223,1.574278,0.785185,0.122002,2.142656,5.305010,1.890749
cuda,hf_GPT2,4,15.774125,12.077547,5.230627,2.280017,8.046285,3.183591,1.742556,0.251438,2.170791,7.362661,1.918647
cuda,hf_Longformer,2,139.989472,129.099380,112.890951,7.479952,118.580012,96.692011,4.578400,0.412246,18.630408,0.730708,32.150411
cuda,hf_Reformer,4,12.105258,9.304219,8.043077,0.791945,8.739582,1.205968,0.610059,0.054862,2.434634,3.140561,3.964917
cuda,hf_T5,8,19.500885,15.114018,7.207770,2.358590,11.075227,4.421468,1.555208,0.292944,2.756339,5.947709,9.110353
cuda,hf_T5_large,2,77.290893,56.641212,23.607879,9.339628,39.368677,21.031932,5.979968,2.318043,4.310948,23.800745,29.930865
cuda,lennard_jones,1000,1.454529,1.306986,1.012653,0.081135,1.585876,0.075373,0.046604,0.006649,0.101434,0.761080
cuda,mnasnet1_0,32,17.455000,15.147719,8.159808,3.120179,10.144556,4.326106,1.768341,0.275892,2.766201,7.984734,2.541918
cuda,mobilenet_v2,96,19.305617,16.858148,8.959104,3.214398,9.923190,4.767001,1.903222,0.316304,0.577268,4.887330
cuda,mobilenet_v3_large,32,18.262886,15.779983,8.214711,3.179890,10.836968,4.980373,1.897612,0.290167,30.449376,36.372903,30.205910
cuda,nvidia_deeprecommender,256,1.910453,1.680475,1.254997,0.141892,2.341306,0.126005,0.072918,0.010871,0.571415,1.806520,0.439570
cuda,pytorch_CycleGAN_and_pix2pix,1,5.483453,4.529416,2.153465,1.015414,4.551707,1.524475,0.965105,0.063097,0.154305,3.604238
cuda,pytorch_stargan,16,7.480281,6.436941,3.264208,1.045260,4.444594,1.224776,0.434966,0.063624,19.648552,38.973144,21.920562
cuda,pytorch_struct,200,2.448507,2.050423,1.308520,0.185694,2.758258,0.234380,0.132813,0.022176,15.629142,17.276535,15.482719
cuda,pytorch_unet,1,8.408051,7.260845,4.022192,1.375212,5.767255,2.507115,0.922033,0.099228,0.260954,3.433860
cuda,resnet152,32,46.312648,39.184998,17.035109,8.968149,19.534528,11.602960,3.875020,1.193992,3.533080,15.349241,2.406816
cuda,resnet18,16,7.881601,6.929705,4.159169,1.176053,5.393745,2.048688,0.771032,0.089190,2.889222,5.343510,2.673570
cuda,resnet50,32,16.953876,14.519206,7.183761,3.030333,8.574065,3.999048,1.568600,0.263405,2.798861,7.333148,2.565129
cuda,resnext50_32x4d,8,15.941471,13.516062,6.250830,2.856098,8.256314,3.498004,1.900797,0.237551,2.993704,7.970545,2.756096
