dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,48.192633,42.559433,38.003850,24.699023,5.358082,36.100086,9.996040,5.675660,0.632866,102.666321,17.434376
cuda,beit_base_patch16_224,64,32.571872,29.153161,23.649729,16.993053,6.405272,22.643588,4.130230,2.182142,0.277858,2.903170,12.584078
cuda,botnet26t_256,128,33.966592,31.392015,25.964738,20.730901,4.055079,29.613804,6.604927,2.567102,0.155066,55.305005,13.108090
cuda,cait_m36_384,4,79.090644,62.502063,56.927398,34.334976,24.476119,44.991867,15.817203,8.338401,2.092846,21.174592,36.139488
cuda,coat_lite_mini,128,36.821405,33.947781,29.044923,22.995813,7.450874,38.280105,7.214659,2.980134,0.238822,41.869110,22.910798
cuda,convit_base,64,33.760584,30.290222,25.368546,18.345760,8.494915,27.499247,5.071645,2.593101,0.298485,9.735658,17.854533
cuda,convmixer_768_32,32,21.454591,19.999151,15.582598,7.120286,3.781595,13.745891,2.590343,1.789561,0.291514,10.656032,2.625454
cuda,convnext_base,64,37.335051,30.644440,26.038549,17.112217,8.486684,28.348255,5.853913,3.148492,0.525273,16.681171,20.017037
cuda,crossvit_9_240,128,41.202337,36.289083,31.752239,21.659893,11.955120,32.295296,7.299060,3.681851,0.441463,35.056195,22.880878
cuda,cspdarknet53,64,37.684304,32.517690,27.326035,17.058501,3.655485,26.843760,5.202299,2.792448,0.375901,54.337609,13.739681
cuda,deit_base_distilled_patch16_224,64,28.468983,25.815038,20.879689,15.310775,6.332449,22.447564,3.341936,2.116167,0.217476,3.585884,13.629449
cuda,dla102,128,49.144944,43.116779,37.606273,21.452603,5.949246,30.613290,7.985058,4.635335,0.618423,37.905848,15.577324
cuda,dm_nfnet_f0,128,35.484571,29.563104,24.506893,15.177445,4.356595,26.314456,5.903928,2.641711,0.333059,28.546137,15.780581
cuda,dpn107,32,61.010593,51.073011,45.993824,27.983824,6.070413,40.476812,8.419718,4.696112,0.607868,29.276011,19.541154
cuda,eca_botnext26ts_256,128,34.507436,31.753094,27.230061,21.162007,4.885706,29.589909,6.353685,2.652475,0.179621,63.471366,13.493987
cuda,eca_halonext26ts,128,39.347447,36.482440,31.915189,25.751441,4.908134,38.098385,12.283656,4.412176,0.183625,67.662442,17.442820
cuda,ese_vovnet19b_dw,128,25.978839,23.834653,17.634161,13.944687,1.865690,22.433344,3.534717,1.651743,0.132069,50.263534,10.473956
cuda,fbnetc_100,128,38.577441,34.293627,29.133542,19.996734,3.621638,28.937690,5.204908,2.724111,0.329351,96.975931,12.842377
cuda,fbnetv3_b,128,55.454332,46.676827,41.364586,25.526074,6.267102,36.628498,8.798342,4.460532,0.731029,100.688663,17.839637
cuda,gernet_l,128,31.987386,27.437649,22.337780,14.457007,3.043926,21.444623,3.488124,2.045722,0.260391,47.748829,10.268599
cuda,ghostnet_100,128,52.664928,45.947882,41.032394,27.722641,5.342459,43.234908,8.239403,4.424098,0.520466,180.208859,21.547223
cuda,gluon_inception_v3,128,50.370959,44.915500,39.753305,25.892038,5.334702,37.855568,9.556813,5.656158,0.626912,95.250904,17.983437
cuda,gluon_xception65,32,52.160323,44.085330,39.495249,21.075915,6.725286,27.775676,8.136966,4.160229,0.793413,34.911374,13.992813
cuda,gmixer_24_224,128,39.292841,34.000067,28.513640,18.799847,8.665331,27.391014,6.564213,3.739239,0.466520,6.540278,17.535544
cuda,gmlp_s16_224,128,39.185582,33.992264,29.026339,19.864864,8.795480,30.606293,6.462641,3.406020,0.447998,13.262424,19.831464
cuda,hrnet_w18,128,100.858890,93.169376,88.066711,42.833044,15.568018,62.576114,24.642071,11.302824,5.005278,89.808669,37.690986
cuda,inception_v3,128,51.528144,45.702550,40.508283,26.992283,5.472706,39.412044,9.722377,6.149445,0.648955,100.453294,18.588425
cuda,jx_nest_base,32,47.412257,41.419574,36.326540,24.973599,12.534595,36.821260,10.415199,4.277555,0.613904,20.621316,24.736726
cuda,lcnet_050,128,26.044675,24.070670,19.181821,14.486216,2.030680,21.637558,3.043654,1.566297,0.147777,72.327583,9.478606
cuda,mixer_b16_224,128,25.540293,23.210369,18.214526,13.707796,4.485135,21.052148,2.942804,1.384580,0.165848,5.729887,11.968228
cuda,mixnet_l,128,51.660414,43.600583,38.490438,26.232579,4.854555,38.794933,7.470923,4.129973,0.575708,100.260564,17.800116
cuda,mnasnet_100,128,34.282813,30.919380,25.758372,18.861866,2.975768,26.998542,4.444381,2.230386,0.242529,88.017235,11.524856
cuda,mobilenetv2_100,128,35.289927,31.629890,26.425285,18.878978,3.073112,27.925875,4.354639,2.223426,0.255447,92.955107,12.349394
cuda,mobilenetv3_large_100,128,36.832345,33.268835,28.139415,20.716286,3.582220,31.555683,4.807251,2.538293,0.282448,117.253437,14.845146
cuda,mobilevit_s,64,54.422811,49.850735,44.728640,35.813933,9.757770,52.067083,13.540316,6.496947,0.379621,131.809698,26.293697
cuda,nfnet_l0,128,34.217574,29.148686,24.037143,15.141457,3.628772,26.099435,5.235387,2.910546,0.329140,38.243457,14.847443
cuda,pit_b_224,64,32.234812,28.954358,24.022328,18.018739,8.381479,26.127429,4.358855,2.125879,0.252496,11.651588,16.670546
cuda,pnasnet5large,16,72.071060,64.819717,59.774813,30.943583,10.882090,49.124758,17.940075,9.009735,1.824071,47.314495,29.899028
cuda,poolformer_m36,64,50.873633,43.266942,38.236282,24.509985,9.333386,39.400937,15.897844,6.791572,0.639068,23.509028,25.090659
cuda,regnety_002,128,33.153252,29.171809,24.090913,17.091317,2.854182,25.754317,4.305555,2.493242,0.276321,71.521786,11.933473
cuda,repvgg_a2,128,31.760119,27.683420,22.571998,14.653981,3.416939,20.657544,3.632297,1.886765,0.243174,27.331321,9.658532
cuda,res2net101_26w_4s,64,76.083567,64.366083,59.260334,32.438055,10.294325,43.674790,14.922817,7.679582,1.575643,58.590954,22.320071
cuda,res2net50_14w_8s,128,69.811546,60.576053,55.371545,29.610719,8.794649,44.442064,14.302508,7.156487,1.310381,36.187754,24.312120
cuda,res2next50,128,43.666498,39.106198,34.050044,20.857433,5.287313,30.751772,7.757840,4.115598,0.522719,37.478868,15.946440
cuda,resmlp_12_224,128,24.691572,22.347273,17.475382,13.936080,3.714051,32.353679,2.588161,1.567766,0.158826,7.193631,22.247323
cuda,resnest101e,64,70.733814,58.400422,53.344878,29.990395,8.626790,43.548705,13.160063,7.220752,1.262720,70.965274,22.904775
cuda,rexnet_100,128,48.782145,43.428728,38.483336,28.638063,3.957886,45.810273,6.592955,3.359915,0.360204,229.923304,21.942059
cuda,sebotnet33ts_256,64,41.437841,37.828314,32.780484,25.174801,6.069392,34.965255,8.362580,3.692201,0.246019,67.885648,16.091443
cuda,selecsls42b,128,30.161664,27.783152,22.887989,16.939631,2.393027,26.514139,4.663573,2.223228,0.189441,57.014174,12.145664
cuda,spnasnet_100,128,38.493878,34.346694,29.218226,20.582330,3.302339,30.122129,5.433897,2.633275,0.311103,96.409664,13.111315
cuda,swin_base_patch4_window7_224,64,58.609984,51.009832,46.010784,31.836635,15.158250,48.364413,13.852809,6.059833,0.689632,36.044978,32.724048
cuda,swsl_resnext101_32x16d,32,44.004132,38.412691,33.272324,18.495952,5.640686,25.357973,6.556680,3.264192,0.524360,11.304232,12.948428
cuda,tf_efficientnet_b0,128,39.654586,34.993313,29.953437,21.284488,3.634139,33.039771,5.816004,3.064692,0.332782,108.788999,15.655651
cuda,tf_mixnet_l,128,50.999170,42.872220,37.853349,25.557507,5.211335,37.909339,7.388060,4.327324,0.570271,99.077160,17.940740
cuda,tinynet_a,128,42.259603,37.129846,32.029308,21.586587,4.563057,32.793822,6.288600,3.222518,0.418491,110.189662,16.093337
cuda,tnt_s_patch16_224,128,47.643316,40.770700,35.699343,22.960347,14.952882,30.741891,8.046396,3.952136,0.692842,12.919891,23.415127
cuda,twins_pcpvt_base,64,63.530711,53.068117,48.095427,31.524100,19.236347,42.273321,11.957961,5.702620,1.171903,59.269280,30.941585
cuda,visformer_small,128,30.482720,28.148656,23.120359,17.184366,3.771980,25.167739,3.307432,1.648057,0.208234,30.849857,12.164067
cuda,vit_base_patch16_224,64,27.599791,24.798495,19.966466,14.607160,6.088254,21.149313,2.847543,1.705433,0.227592,3.669704,12.786387
cuda,volo_d1_224,64,41.967003,37.464848,32.440777,22.842571,12.271014,32.113434,7.680555,3.671662,0.467549,23.270653,21.830880
cuda,xcit_large_24_p8_224,5,77.290363,62.605177,57.417273,33.874539,20.477874,48.403723,16.458189,8.634375,1.904472,34.106489,36.032228
