dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,32.206074,28.277341,24.663764,16.246933,8.243195,20.242606,4.814659,2.179932,0.291756,24.245924,12.468000
cuda,Background_Matting,4,29.302551,26.125699,20.989052,13.472510,2.752910,21.698174,5.682414,3.067796,0.246484,29.689101,11.193586
cuda,LearningToPaint,96,20.287641,19.179927,13.689939,10.641968,1.473788,16.786676,1.346674,0.783025,0.082783,24.880666,7.708035
cuda,Super_SloMo,6,26.165738,23.786330,19.000300,12.151165,2.588006,19.039022,5.395411,2.825352,0.146337,9.843757,7.543833
cuda,alexnet,128,9.978951,9.628249,4.913504,4.489274,0.726754,9.513872,0.938244,0.320056,0.016049,5.765653,4.109879
cuda,attention_is_all_you_need_pytorch,256,32.863428,28.895452,25.129950,16.342009,10.656501,20.823941,4.715015,2.287790,0.379711,30.946663,15.386351
cuda,dcgan,32,9.412423,9.089447,4.281530,3.759086,0.338712,5.191332,0.213218,0.118757,0.013994,1.789367
cuda,demucs,4,20.678420,19.601891,14.900312,13.527033,0.681235,20.530439,1.507782,0.698792,0.047393,8.502278,7.737566
cuda,densenet121,4,65.439231,57.955184,52.886056,33.879391,7.856326,47.375858,13.915637,6.637848,0.775102,56.200661,22.198080
cuda,dlrm,1024,6.118825,5.833085,2.240556,1.804405,1.300675,3.085106,0.337182,0.130821,0.014887,2.594308
cuda,drq,1,11.825490,11.305298,6.035669,5.556538,0.849630,7.943924,0.188789,0.106012,0.017021,3.253901
cuda,fastNLP_Bert,6,34.389597,30.125294,26.386241,18.812350,8.171355,22.220206,4.256792,2.115713,0.308550,6.566056,11.800419
cuda,functorch_dp_cifar10,64,17.594732,16.641143,11.937739,9.099977,1.481397,16.495931,2.373499,0.966518,0.068778,33.612777,8.961263
cuda,hf_Albert,8,32.959971,30.879529,26.446672,20.703567,7.567563,29.592953,3.335823,1.487006,0.158022,9.007010,16.776938
cuda,hf_Bart,4,42.224005,34.934510,30.967937,21.140105,10.545602,26.974843,4.656897,2.689357,0.319827,3.931211,16.661176
cuda,hf_Bert,4,32.787024,27.164291,23.576111,16.012770,8.167920,20.186195,3.630424,2.009218,0.306593,7.834205,12.558098
cuda,hf_Bert_large,4,53.915283,42.205099,38.653571,23.817304,15.508745,28.802728,8.237169,3.947990,0.836593,11.731281,20.919059
cuda,hf_BigBird,2,86.018111,74.595096,70.435496,40.853848,25.251959,57.301084,22.551943,10.978803,0.595695,8.091898,42.799931
cuda,hf_DistilBert,8,20.891993,18.968643,14.886344,10.950870,4.528825,14.396041,2.120327,1.069711,0.130625,5.293914,8.080399
cuda,hf_GPT2,4,29.017704,25.303243,21.005972,14.177996,6.994934,16.029773,4.093127,1.906268,0.262719,2.725931,9.037729
cuda,hf_GPT2_large,4,67.281963,52.375394,48.672815,28.300683,19.102936,32.028480,12.534910,5.644387,1.352705,1.827362,23.407687
cuda,hf_Reformer,4,29.948579,27.015954,23.124414,20.492840,2.331885,25.412256,1.450831,0.826077,0.064475,5.358503,7.363536
cuda,hf_T5,8,39.319768,34.198509,30.548638,21.329597,9.790963,27.653614,4.209432,1.905526,0.292382,8.655602,16.369288
cuda,hf_T5_large,2,114.323884,91.316549,87.436030,52.473131,37.181161,56.835699,16.410795,7.022207,1.799164,37.175124,43.568069
cuda,lennard_jones,1000,7.313720,7.037888,3.063592,2.788380,0.747113,3.840779,0.076007,0.055097,0.007732,1.808932
cuda,mnasnet1_0,32,31.481334,28.781326,23.838409,16.742719,2.675491,23.706146,4.118805,2.083308,0.231062,75.190562,10.029999
cuda,mobilenet_v2,96,32.709525,30.148957,25.316573,17.569585,2.830018,25.418440,4.775845,2.261140,0.256977,93.844789,10.901336
cuda,mobilenet_v3_large,32,31.837520,28.575371,24.268836,16.515270,3.342730,25.169539,4.398850,2.269686,0.258367,101.546850,12.228194
cuda,nvidia_deeprecommender,256,7.250950,6.900468,3.227997,2.780211,1.102829,6.533056,0.124444,0.080930,0.011055,4.868975,0.491349
cuda,phlippe_densenet,128,36.746735,33.865453,28.890331,21.574391,3.006766,30.693063,4.652075,2.681290,0.249631,124.193453,12.346808
cuda,phlippe_resnet,128,16.806158,15.582663,10.772522,7.937410,1.148209,11.769353,1.125223,0.741329,0.076921,14.269527,5.063740
cuda,pytorch_CycleGAN_and_pix2pix,1,16.970964,16.058233,11.330750,8.502412,1.029809,12.940623,1.942256,0.982214,0.073884,14.294007,5.663695
cuda,pytorch_stargan,16,17.520811,16.549177,11.742560,8.540059,0.955211,13.832474,1.302718,0.590331,0.068888,29.057928,6.337232
