dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.458408,0.000736
cuda,beit_base_patch16_224,64,3.474882,0.000610
cuda,botnet26t_256,128,2.781891,0.000502
cuda,cait_m36_384,4,15.970635,0.001786
cuda,coat_lite_mini,128,2.994371,0.000502
cuda,convit_base,64,3.347527,0.000562
cuda,convmixer_768_32,32,1.419931,0.000138
cuda,convnext_base,64,7.021698,0.000862
cuda,crossvit_9_240,128,5.124007,0.001575
cuda,cspdarknet53,64,5.125394,0.000765
cuda,deit_base_distilled_patch16_224,64,2.724898,0.004745
cuda,dla102,128,6.230451,0.000781
cuda,dm_nfnet_f0,128,5.590179,0.000676
cuda,dpn107,32,8.749651,0.001237
cuda,eca_botnext26ts_256,128,2.926256,0.000501
cuda,eca_halonext26ts,128,2.959375,0.000478
cuda,ese_vovnet19b_dw,128,2.074108,0.000384
cuda,fbnetc_100,128,4.317793,0.000751
cuda,fbnetv3_b,128,7.955024,0.001185
cuda,gernet_l,128,4.420143,0.000684
cuda,ghostnet_100,128,6.771373,0.000681
cuda,gluon_inception_v3,128,5.408660,0.000704
cuda,gluon_xception65,32,7.657589,0.000909
cuda,gmixer_24_224,128,5.186742,0.000854
cuda,gmlp_s16_224,128,5.277759,0.000796
cuda,hrnet_w18,128,7.841672,0.000407
cuda,inception_v3,128,5.430235,0.000704
cuda,jx_nest_base,32,6.141320,0.000883
cuda,lcnet_050,128,2.015557,0.000396
cuda,mixer_b16_224,128,2.294305,0.000408
cuda,mixnet_l,128,7.739204,0.000985
cuda,mnasnet_100,128,3.467840,0.000635
cuda,mobilenetv2_100,128,3.526374,0.000649
cuda,mobilenetv3_large_100,128,3.614691,0.000663
cuda,mobilevit_s,64,4.700416,0.000760
cuda,nfnet_l0,128,4.843955,0.000690
cuda,pit_b_224,64,3.125860,0.000526
cuda,pnasnet5large,16,7.259108,0.000330
cuda,poolformer_m36,64,7.615922,0.000984
cuda,regnety_002,128,4.046443,0.000658
cuda,repvgg_a2,128,4.228806,0.000682
cuda,res2net101_26w_4s,64,11.271707,0.001235
cuda,res2net50_14w_8s,128,9.526810,0.001078
cuda,res2next50,128,4.651699,0.000658
cuda,resmlp_12_224,128,2.290546,0.000411
cuda,resnest101e,64,11.641721,0.001359
cuda,rexnet_100,128,5.225007,0.000772
cuda,sebotnet33ts_256,64,3.637065,0.000575
cuda,selecsls42b,128,2.018438,0.000340
cuda,spnasnet_100,128,4.323728,0.000798
cuda,swin_base_patch4_window7_224,64,7.878870,0.001083
cuda,swsl_resnext101_32x16d,32,5.636193,0.000727
cuda,tf_efficientnet_b0,128,4.531327,0.000736
cuda,tf_mixnet_l,128,8.293815,0.001096
cuda,tinynet_a,128,5.223147,0.000893
cuda,tnt_s_patch16_224,128,6.627282,0.000957
cuda,twins_pcpvt_base,64,10.709151,0.001398
cuda,visformer_small,128,2.328578,0.000401
cuda,vit_base_patch16_224,64,2.650413,0.000451
cuda,volo_d1_224,64,4.600338,0.000729
cuda,xcit_large_24_p8_224,5,13.739139,0.001582
