dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9976,11.0563,0.8693
cuda,beit_base_patch16_224,64,0.9816,5.9799,0.9562
cuda,botnet26t_256,128,0.9834,4.5972,0.8496
cuda,cait_m36_384,2,1.0243,33.8278,0.8995
cuda,coat_lite_mini,128,0.9992,5.8490,0.8822
cuda,convit_base,32,0.9972,6.4285,0.8839
cuda,convmixer_768_32,32,0.9985,7.8684,0.9869
cuda,convnext_base,32,0.9960,9.7127,0.9046
cuda,crossvit_9_240,64,0.9936,9.3802,0.8717
cuda,cspdarknet53,64,0.9549,8.8404,0.8551
cuda,deit_base_distilled_patch16_224,64,1.0007,4.7949,0.9467
cuda,dla102,64,0.9961,12.8296,0.9217
cuda,dm_nfnet_f0,128,0.9986,9.0096,0.8974
cuda,dpn107,32,0.9522,17.7958,0.9316
cuda,eca_botnext26ts_256,64,0.7682,5.1639,0.7704
cuda,eca_halonext26ts,64,0.7744,5.6010,0.7717
cuda,ese_vovnet19b_dw,128,0.9774,3.5715,0.8947
cuda,fbnetc_100,128,0.9616,7.6822,0.8605
cuda,fbnetv3_b,128,0.9601,13.6589,0.7880
cuda,gernet_l,128,0.9708,7.1836,0.7951
cuda,ghostnet_100,128,0.9930,11.5380,0.8898
cuda,gluon_inception_v3,128,0.9976,11.1784,0.8693
cuda,gluon_xception65,32,0.9965,15.4679,0.9386
cuda,gmixer_24_224,64,0.8423,8.8784,0.9688
cuda,gmlp_s16_224,64,0.9964,8.2275,0.9766
cuda,hrnet_w18,2,1.0693,67.6897,0.8931
cuda,inception_v3,128,0.9973,10.9018,0.8693
cuda,jx_nest_base,32,0.9959,11.1436,0.8973
cuda,lcnet_050,128,0.9448,3.4091,0.7747
cuda,mixer_b16_224,64,0.9977,3.5916,0.9608
cuda,mixnet_l,64,0.8732,15.7134,0.8491
cuda,mnasnet_100,128,0.9629,6.4741,0.9133
cuda,mobilenetv2_100,128,0.9633,5.9630,0.7668
cuda,mobilenetv3_large_100,128,0.9590,6.5403,0.8696
cuda,mobilevit_s,32,0.7546,8.1651,0.7691
cuda,nfnet_l0,64,0.7948,9.0316,0.8297
cuda,pit_b_224,64,0.9979,5.4160,0.7934
cuda,pnasnet5large,16,0.9982,44.9760,1.0128
cuda,poolformer_m36,64,0.9988,11.9250,0.9531
cuda,regnety_002,128,0.9690,6.9344,0.8299
cuda,repvgg_a2,128,0.9612,6.5394,0.8123
cuda,res2net101_26w_4s,64,0.9985,25.5476,0.9301
cuda,res2net50_14w_8s,2,1.0076,21.7443,0.8906
cuda,res2next50,2,1.0183,10.4837,0.8835
cuda,resmlp_12_224,128,0.9982,3.2345,0.9525
cuda,resnest101e,32,1.0110,25.1991,0.9453
cuda,rexnet_100,128,0.8159,8.8321,0.7890
cuda,sebotnet33ts_256,64,0.8070,6.8878,0.7134
cuda,selecsls42b,128,0.9981,4.3676,0.9023
cuda,spnasnet_100,128,0.9564,7.6076,0.9213
cuda,swin_base_patch4_window7_224,64,0.9787,15.1069,0.9295
cuda,swsl_resnext101_32x16d,32,0.9957,12.3754,0.8930
cuda,tf_efficientnet_b0,128,0.7818,8.4211,0.7729
cuda,tf_mixnet_l,64,0.8771,15.8171,0.8611
cuda,tinynet_a,128,0.7761,10.1155,0.7832
cuda,tnt_s_patch16_224,64,0.9984,12.8666,0.9750
cuda,twins_pcpvt_base,32,0.9655,21.4389,0.9107
cuda,visformer_small,128,0.9994,4.8437,0.9431
cuda,vit_base_patch16_224,64,0.9991,4.6876,0.9453
cuda,volo_d1_224,64,0.9959,8.8250,0.9243
cuda,xcit_large_24_p8_224,5,0.9972,28.9223,0.9176
