dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,4.325781,65.744570,54.414870,2.525775,105.249231,7.597805,3.327818,0.263277,1.310107,55.129340
cuda,beit_base_patch16_224,64,2.407678,26.388747,21.226217,1.351200,44.993463,3.445910,1.282169,0.150440,7.334068,32.557342
cuda,botnet26t_256,128,1.768955,67.773587,63.329669,1.768852,122.187208,5.543766,2.040476,0.104405,46.925249,107.619806
cuda,cait_m36_384,2,21.751077,58.294624,38.152229,4.412629,87.494086,10.319142,4.131040,0.547409,0.644148,54.728183
cuda,coat_lite_mini,128,1.940772,111.108101,105.820766,2.652061,247.207647,5.387746,2.135099,0.150856,0.197040,144.327727
cuda,convit_base,32,2.602387,36.750712,30.725143,1.642236,71.182936,3.758549,1.917882,0.176270,0.265517,42.471950
cuda,convmixer_768_32,32,3.474632,13.140666,5.616433,1.394418,10.761354,1.921534,0.972912,0.139860,2.211433,8.866384
cuda,convnext_base,32,4.742862,47.875003,40.121629,2.387497,143.769963,7.266513,2.658389,0.255330,99.966591,206.142145
cuda,crossvit_9_240,64,3.707762,42.264619,33.926195,2.059351,86.131486,5.538066,1.840163,0.214328,0.294776,54.701845
cuda,cspdarknet53,64,4.360693,40.884451,32.605606,1.632365,70.473371,3.443851,1.593959,0.184205,0.272701,39.900115
cuda,deit_base_distilled_patch16_224,64,1.992719,17.330625,13.059808,1.144017,42.490004,3.000872,1.293762,0.128239,0.179089,30.835907
cuda,dla102,64,5.143648,60.204874,47.113061,2.411462,95.048203,5.793023,2.315882,0.258534,0.581042,51.113228
cuda,dm_nfnet_f0,128,3.801162,17.846647,7.016854,1.882344,8.347871,5.121621,1.553847,0.200177,0.980116,4.661734
cuda,dpn107,32,7.470277,114.369296,98.138095,2.545077,164.208927,6.652415,2.541190,0.292536,1.365569,70.206345
cuda,eca_botnext26ts_256,64,1.887892,62.050322,57.179482,2.268531,133.000586,5.840807,2.543461,0.112569,151.612175,229.787438
cuda,eca_halonext26ts,64,1.928551,53.034475,48.085240,2.745382,100.710969,8.600513,2.556472,0.120766,165.909646,221.362660
cuda,ese_vovnet19b_dw,128,1.410409,26.295869,22.910446,0.785956,48.297114,3.037786,1.213032,0.089985,0.162322,26.386520
cuda,fbnetc_100,128,3.403755,49.538504,42.310490,1.455248,80.431910,3.571204,1.575806,0.172718,0.754545,40.660399
cuda,fbnetv3_b,128,7.539696,59.824831,47.001863,2.605432,122.463955,6.985528,2.586044,0.290869,1.714944,80.004852
cuda,gernet_l,128,3.054491,23.741796,17.209754,1.354814,36.591738,2.198289,1.088937,0.144073,0.723250,21.556481
cuda,ghostnet_100,128,4.985995,78.736991,68.385231,2.402129,141.811045,6.789819,2.814789,0.253037,0.342936,76.322731
cuda,gluon_inception_v3,128,4.270559,19.717740,8.115492,2.522977,12.548650,7.615015,3.313811,0.258273,1.110690,8.218640
cuda,gluon_xception65,32,6.773603,45.454242,30.260572,2.128322,61.735638,5.474198,1.930477,0.278870,1.247793,35.063546
cuda,gmixer_24_224,64,3.800534,28.150990,21.712285,1.467346,45.900361,4.029172,1.528314,0.200304,0.238442,26.014177
cuda,gmlp_s16_224,64,3.853944,32.181653,24.532093,1.711067,47.088597,6.709219,2.121671,0.185740,0.321818,24.725971
cuda,hrnet_w18,2,45.298254,96.058903,47.215320,5.376420,114.641589,15.933118,4.867586,0.711259,2.874165,76.216672
cuda,inception_v3,128,4.498080,20.426022,8.532632,2.584813,12.730952,7.723582,3.372318,0.265339,1.149354,8.395424
cuda,jx_nest_base,32,4.683531,71.706321,61.498607,2.776589,135.753351,9.436065,3.280257,0.326867,67.253400,144.452667
cuda,lcnet_050,128,1.299042,17.830091,14.464068,0.957833,30.581717,2.241379,1.030135,0.088821,0.517310,17.810448
cuda,mixer_b16_224,64,1.410605,24.539225,20.611511,0.881352,39.411775,2.595551,0.815269,0.097863,13.792624,33.541440
cuda,mixnet_l,64,8.225815,63.925797,53.543736,1.808894,134.358665,5.391785,2.449336,0.275184,0.316766,83.094072
cuda,mnasnet_100,128,2.564620,30.741321,24.934965,1.197617,48.237225,3.121557,1.334098,0.140790,0.670679,25.258295
cuda,mobilenetv2_100,128,2.595559,22.316839,16.509018,1.334768,38.182825,3.338130,1.402776,0.140767,0.751370,23.861182
