dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.404937
cuda,AlbertForQuestionAnswering,2,2.372133
cuda,AllenaiLongformerBase,1,14.339658
cuda,BartForCausalLM,2,10.895952
cuda,BartForConditionalGeneration,1,28.998673
cuda,BertForMaskedLM,64,6.328894
cuda,BertForQuestionAnswering,64,6.237788
cuda,BigBird,1,14.287470
cuda,BlenderbotSmallForCausalLM,64,5.514427
cuda,BlenderbotSmallForConditionalGeneration,32,13.955594
cuda,CamemBert,1,6.327778
cuda,DebertaForMaskedLM,4,8.490140
cuda,DebertaForQuestionAnswering,4,8.403413
cuda,DistilBertForMaskedLM,16,2.345588
cuda,DistilBertForQuestionAnswering,32,2.312477
cuda,DistillGPT2,1,1.907501
cuda,ElectraForCausalLM,1,6.359964
cuda,ElectraForQuestionAnswering,64,6.374812
cuda,GPT2ForSequenceClassification,4,4.493262
cuda,LayoutLMForMaskedLM,16,6.666256
cuda,LayoutLMForSequenceClassification,16,6.524436
cuda,M2M100ForConditionalGeneration,2,29.085109
cuda,MBartForCausalLM,16,11.287096
cuda,MBartForConditionalGeneration,8,30.199008
cuda,MT5ForConditionalGeneration,2,7.794537
cuda,MegatronBertForCausalLM,2,18.729654
cuda,MegatronBertForQuestionAnswering,8,18.430354
cuda,MobileBertForMaskedLM,16,145.262895
cuda,MobileBertForQuestionAnswering,32,141.689585
cuda,OPTForCausalLM,4,5.838087
cuda,PLBartForCausalLM,16,3.601314
cuda,PLBartForConditionalGeneration,8,8.806568
cuda,PegasusForCausalLM,8,10.921311
cuda,PegasusForConditionalGeneration,4,29.565645
cuda,RobertaForCausalLM,4,6.395761
cuda,RobertaForQuestionAnswering,64,6.330400
cuda,Speech2Text2ForCausalLM,64,3.663150
cuda,T5ForConditionalGeneration,4,4.735248
cuda,T5Small,1,4.652156
cuda,TrOCRForCausalLM,8,10.948713
cuda,XGLMForCausalLM,1,17.175234
cuda,XLNetLMHeadModel,4,20.604544
cuda,YituTechConvBert,1,10.500175
