dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.5671,10.1248,11.4624
cuda,Background_Matting,4,0.8967,6.5610,17.1646
cuda,LearningToPaint,96,1.0876,2.2520,2.1928
cuda,Super_SloMo,6,0.8888,6.0954,12.0586
cuda,alexnet,128,0.8066,1.0616,5.6181
cuda,attention_is_all_you_need_pytorch,256,0.8165,10.8677,13.9260
cuda,dcgan,32,1.6708,0.8323,0.2522
cuda,demucs,4,0.9998,0.8653,17.6423
cuda,densenet121,4,2.6401,17.3018,1.4142
cuda,dlrm,0,0.0000
cuda,drq,1,1.8149,1.0132,0.2437
cuda,fastNLP_Bert,6,0.7673,10.0397,15.9219
cuda,hf_Albert,8,0.7759,9.4864,20.3552
cuda,hf_Bart,4,0.8533,11.7027,23.1364
cuda,hf_Bert,4,0.9281,8.6019,14.9544
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7385,4.9747,14.1833
cuda,hf_GPT2,4,0.8088,8.4391,20.5549
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.2052,5.2033,2.6221
cuda,mobilenet_v2,96,0.7659,5.5854,12.9361
cuda,mobilenet_v3_large,32,1.4375,5.9141,2.7273
cuda,moco,32,0.9938,2.3096,3.8035
cuda,nvidia_deeprecommender,256,0.6545,0.7374,17.1776
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6363,3.1880,1.4140
cuda,pytorch_stargan,16,0.9847,2.8291,2.0183
cuda,pytorch_struct,200,1.0093,1.4728,1.5567
cuda,pytorch_unet,1,0.8728,2.4559,6.5105
cuda,resnet18,16,1.5090,2.3434,1.5216
cuda,resnet50,32,0.9809,5.7935,6.3043
cuda,resnext50_32x4d,8,1.7375,5.5746,3.2851
cuda,shufflenet_v2_x1_0,128,0.9386,6.3589,4.6167
cuda,soft_actor_critic,256,1.3661,0.6520,0.0824
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.4179,2.2976,1.4139
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,2.3114,49.6639,3.6616
cuda,timm_efficientnet,32,1.1635,8.6782,5.9719
cuda,timm_nfnet,128,0.8793,11.1490,25.0182
cuda,timm_regnet,32,0.9277,11.0814,13.2968
cuda,timm_resnest,32,0.8390,3.4626,4.5372
cuda,timm_vision_transformer,8,1.6666,6.1596,2.9213
cuda,timm_vovnet,32,0.9703,4.8976,5.8232
cuda,tts_angular,64,0.9830,0.6961,0.7893
cuda,vgg16,64,0.8554,1.7035,19.6769
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.7775,15.2500,16.4847
