dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.494261,4.944618
cuda,BertForMaskedLM,64,1.758056,5.115676
cuda,BertForQuestionAnswering,64,1.739062,5.074680
cuda,BlenderbotSmallForCausalLM,64,1.071100,3.234294
cuda,BlenderbotSmallForConditionalGeneration,32,2.515641,9.297072
cuda,CamemBert,1,1.777622,5.183964
cuda,DistilBertForMaskedLM,16,0.841443,2.457449
cuda,DistilBertForQuestionAnswering,32,0.842297,2.414974
cuda,DistillGPT2,1,0.953487,2.257022
cuda,ElectraForCausalLM,1,1.775027,5.130119
cuda,ElectraForQuestionAnswering,64,1.785830,5.171630
cuda,LayoutLMForMaskedLM,16,1.857334,5.187763
cuda,LayoutLMForSequenceClassification,16,1.867998,5.288545
cuda,MBartForCausalLM,16,1.495040,4.977254
cuda,MBartForConditionalGeneration,8,3.898273,15.120718
cuda,MT5ForConditionalGeneration,2,3.784662,11.744543
cuda,MegatronBertForCausalLM,2,3.539118,10.781019
cuda,MegatronBertForQuestionAnswering,8,3.544692,10.845053
cuda,MobileBertForMaskedLM,16,8.732501,29.707188
cuda,MobileBertForQuestionAnswering,32,8.753778,29.600051
cuda,OPTForCausalLM,4,1.584231,5.127374
cuda,PLBartForCausalLM,16,0.861281,2.403989
cuda,PLBartForConditionalGeneration,8,1.965881,6.759475
cuda,PegasusForCausalLM,8,1.577992,5.078237
cuda,PegasusForConditionalGeneration,4,3.643698,13.863252
cuda,RobertaForCausalLM,4,1.743503,5.088614
cuda,RobertaForQuestionAnswering,64,1.771224,5.264045
cuda,Speech2Text2ForCausalLM,64,0.907994,2.376984
cuda,T5ForConditionalGeneration,4,2.668788,7.535595
cuda,T5Small,1,2.616299,7.320447
cuda,TrOCRForCausalLM,8,1.484664,4.913102
cuda,YituTechConvBert,1,2.516624,8.719276
