dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.515459,4.815809
cuda,BertForMaskedLM,64,1.759396,5.021098
cuda,BertForQuestionAnswering,64,1.769798,4.995350
cuda,BlenderbotSmallForCausalLM,64,1.084452,3.138455
cuda,BlenderbotSmallForConditionalGeneration,32,2.600454,9.203382
cuda,CamemBert,1,1.750422,4.914361
cuda,DistilBertForMaskedLM,16,0.788672,2.505549
cuda,DistilBertForQuestionAnswering,32,0.789335,2.485604
cuda,DistillGPT2,1,1.082677,2.187821
cuda,ElectraForCausalLM,1,1.743586,4.987792
cuda,ElectraForQuestionAnswering,64,1.792058,5.000228
cuda,LayoutLMForMaskedLM,16,1.971206,5.325685
cuda,LayoutLMForSequenceClassification,16,1.866879,5.125881
cuda,MBartForCausalLM,16,1.546147,4.919731
cuda,MBartForConditionalGeneration,8,3.871934,15.174004
cuda,MT5ForConditionalGeneration,2,3.724557,11.573967
cuda,MegatronBertForCausalLM,2,3.544169,11.123783
cuda,MegatronBertForQuestionAnswering,8,3.506427,10.857217
cuda,MobileBertForMaskedLM,16,8.566301,30.296831
cuda,MobileBertForQuestionAnswering,32,8.496580,30.179843
cuda,OPTForCausalLM,4,1.585402,5.044978
cuda,PLBartForCausalLM,16,0.818048,2.419804
cuda,PLBartForConditionalGeneration,8,1.979875,6.743278
cuda,PegasusForCausalLM,8,1.583639,4.955953
cuda,PegasusForConditionalGeneration,4,3.631035,13.458582
cuda,RobertaForCausalLM,4,1.756236,5.055705
cuda,RobertaForQuestionAnswering,64,1.756293,4.929329
cuda,Speech2Text2ForCausalLM,64,0.883787,2.475871
cuda,T5ForConditionalGeneration,4,2.470532,7.236513
cuda,T5Small,1,2.473572,7.244565
cuda,TrOCRForCausalLM,8,1.498200,4.852520
cuda,YituTechConvBert,1,2.527144,8.591527
