dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.366031,6.224741
cuda,botnet26t_256,128,1.184038,2.592841
cuda,cait_m36_384,2,4.209900,20.676178
cuda,convmixer_768_32,32,1.157864,4.320910
cuda,convnext_base,32,1.837350,6.802707
cuda,crossvit_9_240,64,1.819386,7.273581
cuda,cspdarknet53,64,1.674248,4.151144
cuda,deit_base_distilled_patch16_224,64,1.170677,3.643981
cuda,densenet121,64,2.933753,9.965397
cuda,dla102,64,1.574146,7.091913
cuda,dm_nfnet_f0,128,2.193002,5.701208
cuda,dpn107,32,2.921277,9.100556
cuda,eca_botnext26ts_256,64,1.241544,3.007822
cuda,ecaresnet101d,64,2.109140,9.520692
cuda,ese_vovnet19b_dw,128,0.874850,1.934548
cuda,fbnetc_100,128,1.499433,3.708500
cuda,fbnetv3_b,128,2.425471,6.668476
cuda,gernet_l,128,1.476581,3.437017
cuda,ghostnet_100,128,1.368813,6.053747
cuda,gluon_inception_v3,128,1.384744,6.306795
cuda,gluon_senet154,32,3.558934,18.399894
cuda,gluon_xception65,32,1.751802,7.885710
cuda,gmixer_24_224,64,1.718628,6.926455
cuda,gmlp_s16_224,64,1.655265,6.372368
cuda,hardcorenas_a,128,1.076795,2.618257
cuda,hrnet_w18,2,5.389791,30.415649
cuda,inception_v3,128,1.362264,6.209630
cuda,lcnet_050,128,0.852420,1.582519
cuda,legacy_senet154,32,3.148851,18.333622
cuda,mixer_b16_224,64,0.979925,2.789902
cuda,mixnet_l,64,4.105137,7.966069
cuda,mnasnet_100,128,1.259321,2.942634
cuda,mobilenetv2_100,128,1.216295,2.704974
cuda,mobilenetv3_large_100,128,1.254739,3.214995
cuda,mobilevit_s,32,1.645690,5.205837
cuda,nasnetalarge,16,5.629321,34.331093
cuda,nfnet_l0,64,1.978887,6.083264
cuda,pnasnet5large,16,4.498806,23.424414
cuda,poolformer_m36,64,2.212426,6.937386
cuda,regnety_002,128,1.351758,3.960453
cuda,repvgg_a2,128,1.415812,2.768136
cuda,res2net101_26w_4s,64,3.002485,14.697353
cuda,res2net50_14w_8s,2,2.421926,13.166298
cuda,res2next50,2,1.405511,6.162308
cuda,resmlp_12_224,128,0.919297,2.469185
cuda,resnest101e,32,3.154240,14.749530
cuda,resnet18,128,0.570826,1.075413
cuda,rexnet_100,128,1.582274,4.653230
cuda,sebotnet33ts_256,64,1.497751,4.194131
cuda,selecsls42b,128,0.778485,2.484538
cuda,spnasnet_100,128,1.463899,3.663731
cuda,swsl_resnext101_32x16d,32,1.536304,6.886436
cuda,tf_efficientnet_b0,128,1.547220,4.634280
cuda,tf_mixnet_l,64,4.372226,8.156461
cuda,tinynet_a,128,1.715212,5.504824
cuda,tnt_s_patch16_224,64,2.279500,10.001038
cuda,visformer_small,128,1.029412,3.188745
cuda,vit_base_patch16_224,64,1.156594,3.554756
cuda,volo_d1_224,64,1.798845,7.222725
cuda,xcit_large_24_p8_224,5,3.578683,18.586171
