dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,10.889012,7.556696,7.507741
cuda,Background_Matting,4,7.679824,5.322946,5.307849
cuda,LearningToPaint,96,2.905499,1.942201,1.928192
cuda,Super_SloMo,6,7.762922,5.684923,5.671319
cuda,alexnet,128,0.697977,0.366977,0.353639
cuda,attention_is_all_you_need_pytorch,256,10.532112,7.592787,7.578777
cuda,dcgan,32,0.663507,0.363609,0.349675
cuda,demucs,4,1.867761,0.982419,0.968537
cuda,densenet121,4,18.672743,13.366498,13.349200
cuda,dlrm,1024,0.771552,0.455585,0.442445
cuda,drq,1,0.919980,0.440823,0.427201
cuda,fastNLP_Bert,6,10.626571,7.215499,7.199975
cuda,functorch_dp_cifar10,64,2.275705,1.477507,1.463586
cuda,hf_Albert,8,8.327781,6.301018,6.287539
cuda,hf_Bart,4,13.118308,9.000323,8.984768
cuda,hf_Bert,4,10.376542,6.791093,6.776562
cuda,hf_Bert_large,4,21.020347,14.015891,13.999449
cuda,hf_BigBird,2,37.307129,26.516157,26.493186
cuda,hf_DistilBert,8,5.207134,3.396669,3.382483
cuda,hf_GPT2,4,9.190363,6.199609,6.185614
cuda,hf_GPT2_large,4,27.308661,18.130055,18.112522
cuda,hf_Longformer,2,27.069276,18.388304,18.351672
cuda,hf_Reformer,4,4.108393,1.765627,1.749798
cuda,hf_T5,8,11.546717,8.022985,8.008492
cuda,hf_T5_large,2,48.180638,31.672505,31.653056
cuda,lennard_jones,1000,0.548874,0.273317,0.259594
cuda,mnasnet1_0,32,6.960455,4.829417,4.814426
cuda,mobilenet_v2,96,7.331343,5.137208,5.122403
cuda,mobilenet_v3_large,32,7.895386,5.557172,5.542067
cuda,nvidia_deeprecommender,256,0.699448,0.364084,0.350718
cuda,phlippe_densenet,128,7.438031,5.202976,5.187821
cuda,phlippe_resnet,128,2.806516,1.865637,1.851807
cuda,pytorch_CycleGAN_and_pix2pix,1,3.004623,2.144640,2.130656
cuda,pytorch_stargan,16,3.216417,2.342480,2.327754
cuda,pytorch_struct,200,1.257187,0.760354,0.747146
cuda,pytorch_unet,1,3.668591,2.464170,2.450323
cuda,resnet152,32,21.802979,14.951554,14.931219
cuda,resnet18,16,2.751770,1.834500,1.821032
cuda,resnet50,32,7.144105,4.942282,4.927145
cuda,resnext50_32x4d,8,7.170996,4.959330,4.944413
cuda,shufflenet_v2_x1_0,128,8.102665,5.677960,5.662855
cuda,soft_actor_critic,256,0.526659,0.216235,0.202778
cuda,speech_transformer,32,13.156474,8.983804,8.967821
cuda,squeezenet1_1,32,1.584620,0.918270,0.904895
cuda,timm_efficientdet,1,39.850157,24.235792,24.216150
cuda,timm_efficientnet,32,10.265367,6.581994,6.566385
cuda,timm_nfnet,128,10.630302,6.603780,6.588954
cuda,timm_regnet,32,11.836868,7.268720,7.253508
cuda,timm_resnest,32,3.938515,2.624552,2.610259
cuda,timm_vision_transformer,8,7.043481,4.849445,4.835015
cuda,timm_vision_transformer_large,8,23.052812,15.714993,15.697342
cuda,timm_vovnet,32,6.119402,3.740272,3.726081
cuda,tts_angular,64,0.382112,0.112206,0.098541
cuda,vgg16,64,1.088914,0.619463,0.606337
cuda,yolov3,16,11.065989,7.380461,7.364249
