dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.018150,0.000949
cuda,beit_base_patch16_224,64,3.003110,0.000816
cuda,botnet26t_256,128,2.126858,0.000662
cuda,cait_m36_384,4,10.617201,0.001630
cuda,coat_lite_mini,128,2.409888,0.000712
cuda,convit_base,64,2.651043,0.000788
cuda,convmixer_768_32,32,1.569360,0.000422
cuda,convnext_base,64,4.336127,0.000909
cuda,crossvit_9_240,128,3.985153,0.000878
cuda,cspdarknet53,64,4.120567,0.001186
cuda,deit_base_distilled_patch16_224,64,2.193247,0.000688
cuda,dla102,128,4.712250,0.000921
cuda,dm_nfnet_f0,128,3.973280,0.000857
cuda,dpn107,32,6.940228,0.001143
cuda,eca_botnext26ts_256,128,2.258232,0.000684
cuda,eca_halonext26ts,128,2.349785,0.000727
cuda,ese_vovnet19b_dw,128,1.670413,0.000611
cuda,fbnetc_100,128,3.754879,0.001032
cuda,fbnetv3_b,128,6.264323,0.001164
cuda,gernet_l,128,3.565432,0.000910
cuda,ghostnet_100,128,5.533139,0.000874
cuda,gluon_inception_v3,128,4.070348,0.000931
cuda,gluon_xception65,32,5.654615,0.001071
cuda,gmixer_24_224,128,4.019863,0.000880
cuda,gmlp_s16_224,128,3.984553,0.000888
cuda,hrnet_w18,128,7.295335,0.000526
cuda,inception_v3,128,4.029633,0.000889
cuda,jx_nest_base,32,4.575069,0.000902
cuda,lcnet_050,128,1.740932,0.000638
cuda,mixer_b16_224,128,1.923466,0.000802
cuda,mixnet_l,128,5.797923,0.001076
cuda,mnasnet_100,128,3.057022,0.000881
cuda,mobilenetv2_100,128,3.080325,0.000838
cuda,mobilenetv3_large_100,128,3.223447,0.000970
cuda,mobilevit_s,64,3.767215,0.000873
cuda,nfnet_l0,128,3.689947,0.000885
cuda,pit_b_224,64,2.481727,0.000754
cuda,pnasnet5large,16,5.656486,0.000425
cuda,poolformer_m36,64,4.956060,0.001206
cuda,regnety_002,128,3.202423,0.000871
cuda,repvgg_a2,128,3.487103,0.000915
cuda,res2net101_26w_4s,64,7.975003,0.001141
cuda,res2net50_14w_8s,128,6.786707,0.001035
cuda,res2next50,128,3.818526,0.000898
cuda,resmlp_12_224,128,1.794407,0.000643
cuda,resnest101e,64,8.306178,0.001136
cuda,rexnet_100,128,3.898464,0.000990
cuda,sebotnet33ts_256,64,1.936237,0.000459
cuda,selecsls42b,128,1.740471,0.000593
cuda,spnasnet_100,128,3.797493,0.001050
cuda,swin_base_patch4_window7_224,64,6.006019,0.001003
cuda,swsl_resnext101_32x16d,32,4.565616,0.000895
cuda,tf_efficientnet_b0,128,3.753257,0.000961
cuda,tf_mixnet_l,128,6.213066,0.001093
cuda,tinynet_a,128,4.360897,0.001031
cuda,tnt_s_patch16_224,128,5.172880,0.001100
cuda,twins_pcpvt_base,64,7.781875,0.001177
cuda,visformer_small,128,1.876147,0.000596
cuda,vit_base_patch16_224,64,2.216756,0.000846
cuda,volo_d1_224,64,3.674525,0.000921
cuda,xcit_large_24_p8_224,5,9.223756,0.001235
