dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.641302,13.732069,6.667740,2.408545,10.074793,4.108372,1.573140,0.311229,8.985917,6.102963
cuda,Background_Matting,4,1.698105,11.954408,5.687973,2.700144,9.753844,5.112996,2.178283,0.224298,6.855562
cuda,LearningToPaint,96,0.690783,5.310479,2.798366,0.953815,3.926358,1.365867,0.533458,0.076896,2.118523
cuda,Super_SloMo,6,1.951097,13.995249,8.199030,2.955182,10.993584,5.817918,2.142936,0.137100,5.840763
cuda,alexnet,128,0.131201,2.057537,1.702379,0.223693,3.020488,0.914959,0.278132,0.015453,1.548431
cuda,attention_is_all_you_need_pytorch,256,2.263747,15.125322,7.600367,2.489552,10.160462,4.244865,1.705975,0.348640,9.542081,5.165215
cuda,dcgan,32,0.135913,1.772498,1.318361,0.190892,1.950636,0.186969,0.080485,0.012556,0.830728
cuda,demucs,4,0.279983
cuda,densenet121,4,3.977974,31.984123,15.046740,6.821847,22.062927,12.854850,4.134027,0.632941,14.080549
cuda,drq,1,0.235369,2.251827,1.797768,0.144641,2.830003,0.167108,0.083349,0.014977,1.184893
cuda,fastNLP_Bert,6,2.729159,14.863908,8.338168,2.109634,11.307230,3.586344,1.623607,0.293590,4.335743,5.362211
cuda,functorch_dp_cifar10,64,0.397057,5.514096,3.179626,1.497623,5.633424,2.087352,0.680038,0.071285,3.994724,3.143848
cuda,hf_Albert,8,2.228984,10.081252,3.794213,1.952812,7.004374,3.161465,1.115530,0.142410,5.252111,2.929277
cuda,hf_Bart,4,3.222541,17.274296,8.265378,3.307943,12.378424,4.372595,1.966615,0.402095,3.994343,7.551672
cuda,hf_Bert,4,2.711870,11.576661,4.919418,2.289757,7.454813,3.181055,1.454222,0.288427,4.918557,0.416586
cuda,hf_DistilBert,8,1.179638,6.406393,2.969239,1.268927,5.050630,1.567401,0.791627,0.119212,3.400081,1.886810
cuda,hf_GPT2,4,2.617992,11.042992,5.025538,2.193415,7.901970,3.383734,1.381772,0.257527,5.159214,1.984745
cuda,hf_GPT2_large,4,8.779496,31.926982,14.314078,8.328596,20.653623,10.732345,3.987386,1.256612,14.929750,1.530130
cuda,hf_Longformer,2,9.069933,100.119989,84.426045,7.490150,90.443545,68.928540,4.770475,0.400609,0.741172,13.817182
cuda,hf_Reformer,4,2.270870,9.242070,8.029354,0.751742,8.953421,1.589264,0.597559,0.051489,3.182711,1.712186
cuda,hf_T5,8,3.413133,14.616183,6.994292,2.575083,10.639909,4.054786,1.534571,0.287539,5.821595,6.340638
cuda,hf_T5_large,2,17.561438,53.317896,22.363126,10.607311,36.690362,20.109554,5.885765,2.256714,23.240033,25.435434
cuda,lennard_jones,1000,0.103331,1.260508,0.986012,0.075548,1.545424,0.072333,0.045648,0.006507,0.639295
cuda,mnasnet1_0,32,1.560356,12.329327,6.237080,2.335830,8.606349,3.728357,1.484310,0.210562,4.962650,2.555366
cuda,mobilenet_v2,96,1.642471,13.464982,6.703121,2.679393,8.458478,3.891292,1.596918,0.243268,4.531036
cuda,mobilenet_v3_large,32,1.751626,13.549155,6.548876,2.551085,9.724113,4.237149,1.669573,0.239665,6.069959,30.559104
cuda,nvidia_deeprecommender,256,0.172227,1.549841,1.151741,0.132395,2.224677,0.128096,0.072366,0.010104,1.211685,0.433978
cuda,pytorch_CycleGAN_and_pix2pix,1,0.655663,4.319197,2.108586,0.969754,4.556704,1.799816,0.642689,0.060956,3.451019
cuda,pytorch_stargan,16,0.649255,5.896380,3.195501,0.960938,4.635429,1.410051,0.591160,0.059258,30.127047,2.445419
cuda,pytorch_struct,200,0.289457,1.937193,1.257992,0.184340,2.765654,0.230846,0.132265,0.021928,1.703236,15.626794
cuda,pytorch_unet,1,0.799166,6.407230,3.434880,1.213053,5.360640,2.113081,0.842134,0.086754,3.181839
cuda,resnet152,32,4.776788,31.244102,11.788418,7.681568,15.533417,8.595632,3.237176,0.929308,11.701842,2.456311
cuda,resnet18,16,0.649671,5.734835,3.376613,1.108537,4.795727,1.731627,0.638493,0.072359,2.563956,2.631769
cuda,resnet50,32,1.686959,12.064087,5.422267,2.285622,7.795261,3.509119,1.326788,0.209413,4.754380,2.305788
cuda,resnext50_32x4d,8,1.640528,11.107635,4.618639,2.163889,7.118517,3.040583,1.317204,0.197738,4.754311,2.772813
cuda,shufflenet_v2_x1_0,128,1.872086,13.519786,6.434899,2.552842,9.427042,4.354258,2.182536,0.285992,5.645839
cuda,soft_actor_critic,256,0.163779,1.805751,1.555570,0.070231,2.561238,0.073022,0.043328,0.006614,1.080782
cuda,speech_transformer,32,3.279641,16.987596,8.493348,2.813145,12.756800,4.848343,2.117244,0.301956,7.467121
cuda,squeezenet1_1,32,0.290262,3.182073,2.329276,0.498021,4.028290,1.617224,0.618460,0.044510,2.211872
cuda,timm_efficientdet,1,13.479770,47.178159,20.331549,11.931051,33.403561,18.840360,5.714065,1.339230,48.030391,25.426490
cuda,timm_efficientnet,32,2.800780,14.909719,7.203625,3.114783,10.771361,4.719909,2.213328,0.288460,6.798114,38.078212
cuda,timm_nfnet,128,3.006898,12.224112,4.711236,3.640628,10.899443,4.626215,1.710035,0.268941,9.945473,0.667046
cuda,timm_regnet,32,3.529241,15.222469,6.038319,3.184710,9.361254,4.444901,1.703988,0.344013,6.639375,21.452560
