dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForQuestionAnswering,256,1.233631,6.747405,3.187137,1.053261,5.096915,1.602609,0.784167,0.117427,0.815462,3.829210,0.551451
cuda,DistillGPT2,16,1.367188,7.362097,4.150571,1.391222,5.909196,1.584332,0.766851,0.109751,2.181057,2.354861,5.379809
cuda,ElectraForCausalLM,32,2.910038,13.361873,6.703691,2.015089,10.289073,3.549829,1.511776,0.286437,3.205408,2.579997,8.908087
cuda,ElectraForQuestionAnswering,64,2.914442,11.701663,5.046634,2.018210,7.820457,3.536411,1.475174,0.291332,1.684237,6.574017,1.334229
cuda,GPT2ForSequenceClassification,4,2.756911,10.889508,5.003866,2.255142,7.786246,3.390414,1.365005,0.248981,1.686550,6.816793,1.411429
cuda,LayoutLMForMaskedLM,16,3.486031,12.445865,5.149005,2.078121,8.166247,3.696371,1.502998,0.295197,1.703529,6.900068,1.443928
cuda,LayoutLMForSequenceClassification,16,3.215383,11.739095,5.001454,2.036777,9.134022,4.199350,1.695404,0.291276,5.904602,12.180996,5.549474
cuda,M2M100ForConditionalGeneration,16,6.416404,29.548293,13.272872,5.001669,21.587235,8.491653,3.695617,0.837325,4.684130,12.240857,18.245637
cuda,MBartForCausalLM,4,2.564632,12.872617,6.390215,2.038691,9.877270,3.449680,1.393158,0.285686,2.080135,2.187941,7.702824
cuda,MBartForConditionalGeneration,2,6.510164,29.828157,12.886264,5.813155,19.381094,9.124943,3.529598,1.147442,0.963996,0.602165,13.524984
cuda,MT5ForConditionalGeneration,16,5.332559,20.628355,9.262687,3.790152,15.456452,6.323792,2.148491,0.461854,4.086815,20.186455,14.255743
cuda,MegatronBertForCausalLM,4,5.719830,22.543420,9.399539,4.465576,14.399085,7.293549,2.968898,0.838419,1.086081,11.056028,0.408618
cuda,MegatronBertForQuestionAnswering,8,5.664228,22.565379,9.390298,4.754340,14.305661,7.272609,2.902735,0.838820,1.250106,11.124681,0.491405
cuda,MobileBertForMaskedLM,64,13.291620,35.555388,11.196173,6.502326,24.589638,13.867926,4.984637,2.796118,3.010270,23.761646,1.679792
cuda,MobileBertForQuestionAnswering,128,13.283146,35.683088,11.271771,8.186987,25.402409,13.775162,5.544861,3.177291,2.652953,25.354931,1.025517
cuda,OPTForCausalLM,2,2.556333,12.232433,6.025673,2.022944,9.536875,3.874807,1.569341,0.267546,2.397254,2.909231,8.023939
cuda,PLBartForCausalLM,8,1.237897,7.888953,4.465476,1.191451,6.559917,1.570649,0.761091,0.118195,1.335093,1.493117,4.673151
cuda,PLBartForConditionalGeneration,4,3.410976,16.147845,7.269611,2.674931,11.604685,4.563063,1.921235,0.398855,2.552432,2.604296,9.694607
cuda,PegasusForCausalLM,32,2.424382,13.078454,6.653690,2.042479,10.721391,3.710199,1.486064,0.294797,2.687914,2.485782,8.898020
cuda,PegasusForConditionalGeneration,32,6.142268,28.631712,11.821862,4.980889,19.636473,8.107007,3.638837,0.818506,2.249787,0.662330,15.290771
cuda,RobertaForCausalLM,16,2.883489,12.414762,5.754966,2.028873,8.416195,3.655694,1.487766,0.292858,0.597963,0.700540,5.385798
cuda,RobertaForQuestionAnswering,16,2.965279,11.807896,5.039463,2.013369,7.476007,3.529293,1.477101,0.284593,0.389976,4.938277
cuda,Speech2Text2ForCausalLM,256,1.295312,8.466479,5.370583,0.904800,7.852705,1.788468,0.727950,0.111248,1.589481,1.349088,5.028640
cuda,T5ForConditionalGeneration,4,3.644495,14.932828,7.088692,2.413253,11.118241,4.489743,1.571963,0.291228,3.091016,6.453237,9.661568
cuda,T5Small,4,3.654353,14.856653,7.041150,2.375401,11.006248,4.373770,1.535466,0.302068,3.080446,6.468374,9.546574
cuda,TrOCRForCausalLM,32,2.577464,12.287467,5.853092,1.923022,9.323559,3.378617,1.428809,0.279415,1.327945,1.296921,6.815559
cuda,XGLMForCausalLM,8,4.934737,25.042002,11.644100,4.900214,17.917684,7.308614,2.913694,0.789886,4.934287,32.271022,16.314489
cuda,XLNetLMHeadModel,8,6.757644,96.138469,77.111275,8.025474,81.204602,71.125652,4.220117,0.812860,7.976007,12.733765
cuda,YituTechConvBert,16,4.271181,18.940094,8.783418,3.729647,14.173512,5.353871,2.190838,0.483665,6.009584,8.038291,15.282569
